galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC5371,1.45,216.0,10.0,-0.0703503264209925,0.0009410577474287312,40022.6275862069,-21.10509792629775,40001.52248828061,240.9,0.0,240.83647482889066,300.0,0.0,1.0
NGC5371,2.88,215.0,7.0,-0.06900461384216941,0.00018723824966087807,18779.22,-20.701384152650824,18758.51861584735,232.56,0.0,232.43178270976708,300.0,0.0,1.0
NGC5371,4.33,215.0,5.0,-0.06984144390048067,-0.0005343434011650799,12812.72323325635,-20.9524331701442,12791.770800086206,235.54,0.0,235.3473338798918,300.0,0.0,1.0
NGC5371,5.78,214.0,4.0,-0.07055420970554814,-0.0002477926810610584,10280.093010380622,-21.166262911664443,10258.926747468959,243.76,0.0,243.5089250938671,300.0,0.0,1.0
NGC5371,7.22,215.0,4.0,-0.07056242333588938,-7.614062673813593e-06,8335.443545706372,-21.168727000766815,8314.274818705606,245.32000000000002,0.0,245.00829412706517,300.0,0.0,1.0
NGC5371,8.66,221.0,3.0,-0.07057613820604872,-1.3697091784475868e-05,7391.339491916859,-21.172841461814613,7370.166650455044,253.0,0.0,252.63737489322654,300.0,0.0,1.0
NGC5371,11.55,233.0,3.0,-0.07063992577418603,-1.1584690667924141e-05,6875.639307359306,-21.191977732255808,6854.447329627051,281.8042476613864,0.0,281.3696263941658,300.0,0.0,1.0
NGC5371,14.48,237.0,3.0,-0.07064271632913392,-3.0090251655102984e-07,6259.636643646409,-21.192814898740178,6238.443828747669,301.0640108016898,0.0,300.5539329975009,300.0,0.0,1.0
NGC5371,17.28,242.0,3.0,-0.0706418155791586,1.2707973416972718e-07,5137.342019675925,-21.192544673747584,5116.1494750021775,297.94843530382906,0.0,297.33325230797453,300.0,0.0,1.0
NGC5371,20.2,241.0,3.0,-0.07064203714194482,2.8302217428520515e-07,4393.762316831684,-21.192611142583445,4372.5697056891,297.91609355655834,0.0,297.19674973814875,300.0,0.0,1.0
NGC5371,23.12,240.0,3.0,-0.07064016272966078,3.510596125067683e-06,3655.030631487889,-21.192048818898236,3633.8385826689905,290.69624730979933,0.0,289.8522865725007,300.0,0.0,1.0
NGC5371,26.04,234.0,3.0,-0.07062153526057442,2.2578280668116013e-05,2868.9950614439326,-21.186460578172326,2847.80860086576,273.32879723878347,0.0,272.31771144482025,300.0,0.0,1.0
NGC5371,28.84,226.0,3.0,-0.07051482284121219,1.9053787705194253e-05,2268.180350208044,-21.154446852363655,2247.0259033556804,255.76223587543174,0.0,254.56674380754808,300.0,0.0,1.0
NGC5371,31.76,213.0,3.0,-0.07051721947614865,4.931605437775814e-05,1830.7316908060457,-21.155165842844596,1809.576524963201,241.13074980184507,0.0,239.73349877067926,300.0,0.0,1.0
NGC5371,34.68,207.0,3.0,-0.07022681708364607,0.002868121782837317,1517.791234140715,-21.06804512509382,1496.723189015621,229.4275484766378,0.0,227.8296736491139,300.0,0.0,1.0
NGC5371,37.48,208.0,4.0,-0.05476238970671874,0.01776592321719566,1241.7277081109926,-16.428716912015624,1225.2989911989769,215.7312089151683,0.0,214.29933782011005,300.0,0.0,1.0
NGC5371,40.4,209.0,4.0,0.03439552649907925,0.02022950794863774,1040.7012128712872,10.318657949723775,1051.019870821011,205.04713848283765,20.417487141390353,206.061162719152,300.0,0.0,1.0
NGC5371,43.32,207.0,4.0,0.06337793671332571,0.006159651146320291,888.1993374884578,19.013381013997716,907.2127185024555,196.1550287400249,28.699471519984147,198.2434235114153,300.0,0.0,1.0
NGC5371,46.24,213.0,6.0,0.07036788919358977,0.002393819342556183,769.7986894463668,21.110366758076932,790.9090562044437,188.66767449671923,31.243293022558895,191.23711658277395,300.0,0.0,1.0
