galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC5005,0.49,211.0,40.1,-0.10261567370719712,-0.0003392412308117374,130900.17020408163,-30.784702112159138,130869.38550196947,253.26089986415195,0.0,253.23111755067748,300.0,0.0,1.0
NGC5005,0.98,233.0,17.4,-0.10278190191029488,-0.00017109693690774141,99183.2967346939,-30.834570573088463,99152.4621641208,311.76855325705964,0.0,311.7200874516084,300.0,0.0,1.0
NGC5005,1.47,227.0,14.4,-0.10278334870536672,2.135368176697794e-06,65687.83496598639,-30.835004611610017,65656.99996137478,310.74284770530113,0.0,310.66990511348365,300.0,0.0,1.0
NGC5005,1.97,234.0,10.8,-0.10277968509720671,9.803884565909304e-06,48148.0859390863,-30.833905529162013,48117.25203355713,307.98007938826174,0.0,307.8814487852549,300.0,0.0,1.0
NGC5005,2.46,245.0,7.67,-0.10277369189767775,-5.244357162426105e-07,40513.580040650406,-30.832107569303325,40482.747933081104,315.6951170037319,0.0,315.5749671874807,300.0,0.0,1.0
NGC5005,2.95,244.0,23.3,-0.10278019904420863,2.3910190552214883e-05,35169.76518644067,-30.834059713262587,35138.93112672741,322.10372133832914,0.0,321.9624928836368,300.0,0.0,1.0
NGC5005,3.44,261.0,23.3,-0.10275025991093659,3.312880339666202e-05,30973.507674418604,-30.825077973280976,30942.682596445324,326.41823846102716,0.0,326.2557710321335,300.0,0.0,1.0
NGC5005,3.93,259.0,22.7,-0.10274773281687989,2.270522205465031e-05,26599.837633587787,-30.824319845063968,26569.013313742722,323.32238075951375,0.0,323.13499086760766,300.0,0.0,1.0
NGC5005,4.42,258.0,22.7,-0.10272800879332304,3.569354906157729e-05,22954.718099547517,-30.81840263799691,22923.89969690952,318.52763459392344,0.0,318.3137393521368,300.0,0.0,1.0
NGC5005,4.92,258.0,22.5,-0.10271248832503621,5.168418945115938e-05,20365.627418699183,-30.813746497510863,20334.81367220167,316.54207761370367,0.0,316.30251859135143,300.0,0.0,1.0
NGC5005,5.74,261.0,22.4,-0.10264234624321665,9.945747589917842e-05,17249.832648083622,-30.792703872964996,17219.039944210657,314.6649637312677,0.0,314.38398381560273,300.0,0.0,1.0
NGC5005,6.56,263.0,22.4,-0.10254937806456155,0.00024297941116697974,14933.917957317077,-30.764813419368465,14903.153143897709,312.9960092397346,0.0,312.6734472640249,300.0,0.0,1.0
NGC5005,7.37,264.0,22.3,-0.10224886606937017,0.00048820771756567793,12837.778249660785,-30.67465982081105,12807.103589839973,307.59458008879153,0.0,307.2268761959484,300.0,0.0,1.0
NGC5005,8.19,265.0,22.2,-0.10175124091005769,0.0006239999917237102,11252.163626373625,-30.525372273017307,11221.638254100608,303.57078268502715,0.0,303.1587328464809,300.0,0.0,1.0
NGC5005,9.01,265.0,22.2,-0.10122550608294328,0.001191868515210165,10012.81631520533,-30.367651824882984,9982.448663380446,300.3589103056542,0.0,299.9030884420129,300.0,0.0,1.0
NGC5005,9.83,264.0,22.0,-0.09979657654511302,0.005166014635555952,8805.747436419126,-29.938972963533907,8775.808463455593,294.2116539160201,0.0,293.7110777545996,300.0,0.0,1.0
NGC5005,10.65,264.0,21.9,-0.09275324208063153,0.02337126320102212,7623.388225352114,-27.825972624189458,7595.562252727925,284.93698355952324,0.0,284.41648684904396,300.0,0.0,1.0
NGC5005,11.47,265.0,22.0,-0.06146770489543672,0.03815309412828634,6572.522275501307,-18.440311468631016,6554.081964032676,274.56662306260023,0.0,274.1811812058858,300.0,0.0,1.0
