galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC4013,5.49,198.0,10.0,-0.09638561743166373,-0.008677995083442783,8486.925500910747,-28.91568522949912,8458.009815681247,215.85462932260685,0.0,215.4865979314956,300.0,0.0,1.0
NGC4013,6.17,195.0,5.0,-0.10228665408840482,-0.004964100090138403,8041.63202593193,-30.685996226521446,8010.946029705408,222.74844466348134,0.0,222.32304649604453,300.0,0.0,1.0
NGC4013,6.92,194.0,4.0,-0.1029375733711061,-0.00042983722617305486,7389.939624277457,-30.881272011331827,7359.058352266125,226.13797160140976,0.0,225.66498132781166,300.0,0.0,1.0
NGC4013,7.69,195.0,3.0,-0.10292225083674363,0.0001351849681706513,6709.174382314694,-30.876675251023087,6678.297707063672,227.14213831871882,0.0,226.6188636616988,300.0,0.0,1.0
NGC4013,8.36,195.0,3.0,-0.10276446691628689,0.0005534433757046348,6093.328193779904,-30.82934007488607,6062.498853705018,225.69941005682756,0.0,225.12772023225827,300.0,0.0,1.0
NGC4013,9.12,195.0,3.0,-0.10206975289930365,0.0015550414095108628,5393.670559210526,-30.620925869791094,5363.049633340735,221.78880832900472,0.0,221.15834294927132,300.0,0.0,1.0
NGC4013,9.88,192.0,7.0,-0.10040080397383036,0.005412853973414275,4634.501133603238,-30.12024119214911,4604.380892411088,213.98334327699433,0.0,213.2868566438672,300.0,0.0,1.0
NGC4013,10.56,188.0,8.0,-0.09476285272548503,0.020819475013767193,3934.026837121212,-28.42885581764551,3905.5979813035665,203.82179324105653,0.0,203.08400892873289,300.0,0.0,1.0
NGC4013,11.31,186.0,7.0,-0.06878470490899247,0.06788071504162421,3323.295172413793,-20.63541147269774,3302.659760941095,193.8722992074938,0.0,193.2694541210374,300.0,0.0,1.0
NGC4013,12.08,186.0,6.0,0.009763291221032889,0.09244386832207548,2835.883617549669,2.9289873663098667,2838.8126049159787,185.08774702826764,5.948291131495094,185.18330450498237,300.0,0.0,1.0
NGC4013,12.77,186.0,5.0,0.06763447154181582,0.05675745204634325,2491.559827721221,20.290341462544745,2511.850169183766,178.37381814604964,16.09682144016937,179.09865063834704,300.0,0.0,1.0
NGC4013,13.47,185.0,6.0,0.08810994355015399,0.015561301999291545,2213.117364513734,26.432983065046198,2239.5503475787805,172.65772760001215,18.869347680462415,173.68575987076827,300.0,0.0,1.0
NGC4013,14.17,180.0,10.0,0.08942029434082402,-0.04427401147699951,1980.564241354975,26.826088302247207,2007.390329657222,167.52490949109625,19.49681182252224,168.6556283414308,300.0,0.0,1.0
NGC4013,14.98,163.0,8.0,0.01030641360608658,-0.016510454903635334,1755.305373831776,3.091924081825974,1758.397297913602,162.15571066108035,6.80566108072927,162.29846432651715,300.0,0.0,1.0
NGC4013,15.68,162.0,6.0,0.04784649192520834,0.05456221938793221,1587.433424744898,14.3539475775625,1601.7873723224604,157.76867908428466,15.002329752947707,158.48036470811195,300.0,0.0,1.0
NGC4013,16.37,164.0,5.0,0.08612936119611078,0.03726526832293628,1441.9956383628587,25.838808358833234,1467.8344467216918,153.6407127033717,20.566509009408964,155.0111282870817,300.0,0.0,1.0
NGC4013,17.19,166.0,5.0,0.09893439966721444,0.009031977763173271,1294.4299999999998,29.68031990016433,1324.110319900164,149.16853455068866,22.587711240491473,150.86900410317494,300.0,0.0,1.0
NGC4013,17.88,166.0,5.0,0.10134377450614473,0.0025245918637343268,1186.580956375839,30.40313235184342,1216.9840887276823,145.65736335661165,23.315402772651396,147.51161142923957,300.0,0.0,1.0
NGC4013,18.58,166.0,5.0,0.10242409706123709,0.001142513502705278,1091.191528525296,30.727229118371127,1121.918757643667,142.38798615051763,23.89376314060503,144.37884373071884,300.0,0.0,1.0
NGC4013,19.39,166.0,5.0,0.10297386472902298,0.0005536056255245891,996.2223156266117,30.892159418706893,1027.1144750453186,138.98471390768123,24.474455481761524,141.12317198507384,300.0,0.0,1.0
NGC4013,20.09,168.0,5.0,0.10328569885673262,0.0003241477171593843,923.7322100547536,30.985709657019786,954.7179197117734,136.22694337024524,24.95000815650222,138.49289876022354,300.0,0.0,1.0
