galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
F563-1,1.07,22.1,7.17,0.23327701591727623,0.08093425654119732,316.6452336448598,69.98310477518287,386.62833842004267,18.40680309016207,8.653434122326562,20.33942777241891,300.0,0.0,1.0
F563-1,1.78,42.7,10.66,0.2907403380615263,0.04212019348239143,346.61853932584273,87.2221014184579,433.84064074430063,24.83910223820499,12.460150100414323,27.78914069425061,300.0,0.0,1.0
F563-1,2.49,60.6,7.69,0.2930876906622721,0.001851637588743127,318.29919678714856,87.92630719868163,406.2255039858302,28.152530969701463,14.79650313164287,31.804111446866695,300.0,0.0,1.0
F563-1,2.97,76.8,11.1,0.2935044835370551,0.0007149808910655864,289.65885521885525,88.05134506111654,377.7102002799718,29.330646089031184,16.171347959632683,33.49327238165176,300.0,0.0,1.0
F563-1,3.04,81.6,17.5,0.2935529668781161,0.0005388089102745797,282.6974013157895,88.06589006343484,370.7632913792243,29.315526602808962,16.362160792292745,33.57261392553225,300.0,0.0,1.0
F563-1,3.19,87.0,8.93,0.29358434920645543,0.00020032812483629847,271.18047021943573,88.07530476193664,359.2557749813724,29.411999252005973,16.761868099665318,33.85300462574301,300.0,0.0,1.0
F563-1,6.95,90.0,24.8,0.2934999398234904,-8.079792929716056e-07,171.55306474820142,88.04998194704712,259.6030466952485,34.52960758537519,24.737570101608153,42.47636018460123,300.0,0.0,1.0
F563-1,8.58,97.8,9.4,0.2935139150607432,-8.412547623098954e-05,159.37494172494172,88.05417451822296,247.42911624316469,36.978872346246575,27.486447885573593,46.0753927532512,300.0,0.0,1.0
F563-1,9.26,93.7,25.3,0.29343041272510795,4.8919771457600625e-06,156.14697624190066,88.02912381753238,244.17610005943305,38.02526791490101,28.550826372459866,47.55071699302072,300.0,0.0,1.0
F563-1,9.89,103.0,23.8,0.29350802404464893,-0.00030266976578219307,155.31305358948433,88.05240721339467,243.365460802879,39.19242401281146,29.509969626220787,49.060008228092194,300.0,0.0,1.0
F563-1,10.08,97.4,11.0,0.29342611420129794,-0.0003859522334543723,155.87787698412697,88.02783426038938,243.90571124451634,39.63898333711398,29.787926570084146,49.583964840911264,300.0,0.0,1.0
F563-1,11.84,106.5,9.48,0.2934829618016613,3.05614227606929e-05,145.5669341216216,88.04488854049838,233.61182266212,41.515208056807325,32.28701721001029,52.59243272866831,300.0,0.0,1.0
F563-1,14.56,112.0,11.0,0.2935587814795704,6.9965013125838915e-06,109.10896291208792,88.06763444387111,197.17659735595902,39.8575776986008,35.80872460033677,53.580698553702746,300.0,0.0,1.0
F563-1,15.43,111.5,9.4,0.29355905856584924,-2.007748938815529e-06,101.94440051847052,88.06771756975478,190.0121180882253,39.661090504422596,36.86305578897816,54.146901869832924,300.0,0.0,1.0
F563-1,17.93,111.0,24.3,0.2935373277070472,-2.242493310544713e-06,92.81650864472951,88.06119831211416,180.87770695684367,40.794607486774524,39.73584384074669,56.948549461212856,300.0,0.0,1.0
F563-1,19.02,112.5,7.75,0.2935379486161527,-2.9786319717256537e-05,89.72791798107255,88.0613845848458,177.78930256591835,41.311318061761234,40.92587854651097,58.151118087305655,300.0,0.0,1.0
F563-1,20.1,106.0,10.7,0.29347329572753217,-5.9863785759730346e-05,86.368184079602,88.04198871825965,174.41017279786166,41.6653393121909,42.067136499136936,59.20848311886583,300.0,0.0,1.0
