galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC0055,1.23,28.7,3.4,-0.0993089356950844,0.16421696640737146,766.319105691057,-29.792680708525317,736.5264249825317,30.701343618806003,0.0,30.098629582233706,300.0,0.0,1.0
NGC0055,1.84,37.6,2.6,0.0008634138134122086,0.10607944720105013,767.6844565217392,0.2590241440236626,767.9434806657629,37.58376511207998,0.6903654285981731,37.59010513985035,300.0,0.0,1.0
NGC0055,2.46,43.1,1.2,0.029996503237227374,0.08626623042171938,732.0841056910571,8.998950971168211,741.0830566622253,42.437329086548324,4.705041911510864,42.697357288116486,300.0,0.0,1.0
NGC0055,3.07,50.1,2.8,0.10619166476260802,0.07660866009581707,692.0819543973942,31.857499428782408,723.9394538261765,46.09437709742914,9.88951582466816,47.143335936761645,300.0,0.0,1.0
NGC0055,3.68,58.1,4.5,0.12345906855412418,0.015538567355139435,652.1508967391304,37.037720566237255,689.1886173053676,48.98893038228126,11.674708205507883,50.36083906850394,300.0,0.0,1.0
NGC0055,4.3,64.6,4.1,0.12504663634828997,0.00148683194404374,614.0462325581395,37.51399090448699,651.5602234626265,51.38481098534858,12.700793710996729,52.93117192061115,300.0,0.0,1.0
NGC0055,4.91,68.5,2.7,0.12530917388344304,0.0003304258873759319,569.3825254582486,37.59275216503291,606.9752776232815,52.87407871537811,13.586037432979184,54.591653328419284,300.0,0.0,1.0
NGC0055,5.52,72.3,0.8,0.1254497559308886,0.0001380701597912537,527.6075724637682,37.634926779266586,565.2424992430348,53.96659892933777,14.41335477331879,55.85820079291448,300.0,0.0,1.0
NGC0055,6.14,74.2,2.4,0.12547713718946044,7.621192328578774e-05,488.6705211726385,37.643141156838134,526.3136623294766,54.776244851212645,15.202923623533275,56.84686347286881,300.0,0.0,1.0
NGC0055,6.75,78.9,2.6,0.12554286079359947,6.71422034648067e-05,455.7340592592592,37.66285823807984,493.396917497339,55.463545685431974,15.94441259836934,57.70987084639021,300.0,0.0,1.0
NGC0055,7.37,82.4,2.3,0.12555890341555576,1.5676531302938335e-05,430.4765943012212,37.667671024666724,468.14426532588794,56.32594872702989,16.661654643275792,58.738600897976745,300.0,0.0,1.0
NGC0055,7.98,84.3,4.8,0.1255623452554641,2.3054076371958887e-06,408.76691729323306,37.668703576639224,446.4356208698723,57.11357106677887,17.337711917712237,59.68715317839829,300.0,0.0,1.0
NGC0055,8.59,85.4,7.3,0.12556171601287314,-2.872352824090374e-06,391.08463329452854,37.66851480386194,428.7531480983905,57.960477913833664,17.98812225234124,60.68763912169573,300.0,0.0,1.0
NGC0055,9.21,85.3,4.6,0.12555877514356686,2.998667278222844e-06,369.37182410423446,37.667632543070056,407.0394566473045,58.32593334015324,18.625758930085915,61.22771754460291,300.0,0.0,1.0
NGC0055,9.82,86.8,4.0,0.12556525078223843,1.9067826034918633e-06,345.8612219959266,37.66957523467153,383.5307972305981,58.27827382481399,19.23318041314214,61.36996357180338,300.0,0.0,1.0
NGC0055,10.43,85.4,5.7,0.12556110141834312,-5.071136764539519e-07,323.16005752636624,37.66833042550294,360.82838795186916,58.0565190138024,19.821218084113692,61.34688326506894,300.0,0.0,1.0
NGC0055,11.05,85.4,7.0,0.125564753966848,6.6363832314786375e-06,298.5218552036199,37.669426190054395,336.19128139367433,57.43401866489929,20.402136147965024,60.950091545461206,300.0,0.0,1.0
NGC0055,11.66,86.2,4.1,0.1255692493863882,3.281421117481975e-06,278.23459691252145,37.67077481591646,315.9053717284379,56.95801436145751,20.958082792888902,60.691487330214485,300.0,0.0,1.0
NGC0055,12.28,86.1,6.2,0.12556870768225678,7.275648134102974e-07,264.8902442996743,37.670612304677036,302.56085660435133,57.03378121780109,21.508024528101924,60.95446922992139,300.0,0.0,1.0
NGC0055,12.89,87.4,2.5,0.12557011252375674,-5.181277276999907e-06,256.55417377812256,37.67103375712702,294.2252075352496,57.50637616821286,22.035871326756453,61.583787843306354,300.0,0.0,1.0
NGC0055,13.5,86.5,5.5,0.12556238652397883,-1.2665573406415304e-05,254.3431185185185,37.66871595719365,292.01183447571213,58.597202151638605,22.550557984717678,62.78662091100391,300.0,0.0,1.0
