galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,mu_shell_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_bar_internal_km2s2_per_kpc,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
IC4202,1,0.77,5.5,3.135,4.73,0.35,32.60968462037224,3282876490.7891593,54555844925.84128,51272968435.05212,1572323346.022806,185.46424308097198,141.28571428571428,3.8814285714285712,7,25.9,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.9402029516374184,0.5,0.12104247104247104,1.1635537496070154,0.12104247104247104,0.0,0.0,0.07601967974361945,0.6024215286781764,0.0,10971.925187112556,1975.660279268065,0.0,0.0,9326.136409045672,0.0,10971.925187112556,185.46424308097198
IC4202,2,6.27,10.24,8.254999999999999,3.9700000000000006,0.35,72.07016180061143,62616475758.61854,140571648697.6012,77955172938.98267,1081656693.8569202,226.0905499053524,236.0,4.985,6,25.9,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.9153730516486979,0.5,0.3187258687258687,1.2583906437044945,0.3187258687258687,0.0,0.0,0.07601967974361945,0.6024215286781764,0.0,6192.239461720733,1115.195097002276,0.0,0.0,5263.403542462623,0.0,6192.239461720733,226.0905499053524
IC4202,3,11.02,14.59,12.805,3.5700000000000003,0.35,100.53000672911404,153705474459.59113,191354646314.1521,37649171854.560974,374506807.2661092,242.07131385357616,243.16666666666666,6.103333333333333,6,25.9,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,0.7103573881444634,0.8987799681499579,0.6935201765002125,0.009818687284167831,0.0220620986113469,4576.221865739678,824.0682750436168,0.8387520829308299,9.631115216698799,3889.7885858787263,9.631095535324532,4585.852961275003,242.32591105601233
IC4202,4,14.98,18.65,16.814999999999998,3.669999999999998,0.35,135.7096869277186,194295136934.74173,212385271253.0604,18090134318.318665,133300243.54085934,229.03959164474358,245.83333333333334,9.143333333333334,6,25.9,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,0.19341519229088788,0.7074047007761186,0.45018611680749293,0.0497253319416125,0.08793983390787391,3119.782012535885,561.7685825608263,0.5232958501886913,20.64711029542139,2651.814710655502,20.646693080630374,3140.4287056165153,229.79623296508083
IC4202,5,19.62,25.9,22.759999999999998,6.279999999999998,0.35,314.3256441059133,215103318543.75003,227161320071.7987,12058001528.048676,38361494.69238241,205.63923030792338,241.71428571428572,12.457142857142857,7,25.9,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,0.0,0.2772555672202812,0.5,0.8787644787644787,1.1299530648812968,0.8787644787644787,0.0,0.0,0.4083985868459152,0.06569994138591159,0.0,1857.9742109681529,334.54684395670625,0.0,0.0,1579.27807932293,0.0,1857.9742109681529,205.63923030792338
