galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,mu_shell_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_bar_internal_km2s2_per_kpc,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
UGC01281,1,0.08,0.69,0.38499999999999995,0.61,0.35,0.5164621242868939,678414.5680797785,18688514.058652706,18010099.49057293,34872062.52625091,7.517865646476006,7.756,4.0,5,4.99,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.25855660448184786,0.5,0.07715430861723446,1.035909200178334,0.07715430861723446,0.0,0.0,0.1301104007954404,0.42004111822136697,0.0,146.80078929471193,26.530436702538566,0.0,0.0,124.78067090050514,0.0,146.80078929471193,7.517865646476006
UGC01281,2,0.84,1.46,1.15,0.62,0.35,1.5679688934066653,32286244.538946413,110124696.86647712,77838452.32753071,49642854.94109141,15.803338043385162,23.259999999999998,5.2059999999999995,5,4.99,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.3317422336043634,0.5,0.23046092184368736,1.0796286615924864,0.23046092184368736,0.0,0.0,0.1301104007954404,0.42004111822136697,0.0,217.16999418565635,39.217422787932456,0.0,0.0,184.5944950578079,0.0,217.16999418565635,15.803338043385162
UGC01281,3,1.61,2.22,1.915,0.6100000000000001,0.35,2.568896020803642,143044249.93780386,286210494.98827,143166245.05046612,55730650.011158735,21.642519103318925,37.14,4.880000000000001,5,4.99,0.2268349936504997,3.0793922477776747,2.7522516091874434,0.32714063859023135,-0.03356755482300455,0.35786564820197825,0.5,0.3837675350701403,1.1108470482616746,0.3837675350701403,0.02725480963609997,0.2541127034612012,0.10814777815401977,0.48627294976968116,0.3089203347150664,244.59458649479092,44.161400903866095,0.07564213925581578,0.43992195766171277,207.90539852057228,0.4399213011033273,245.03450779589426,21.661973188727234
UGC01281,4,2.38,3.07,2.7249999999999996,0.69,0.35,4.134885710838545,325617153.5791263,476918312.4036541,151301158.8245278,36591376.256889164,25.118562460484434,48.379999999999995,6.388,5,4.99,-1.1926767205174778,2.582563147818883,2.7522516091874434,-0.16968846136856053,-0.4968290999587919,0.2678893591940335,0.5,0.5460921843687374,1.0989825067530399,0.5460921843687374,0.468184943254437,0.8540638501927579,0.27563332848749267,0.15920612650352728,0.33993049343969445,231.53841470871848,41.78579809859487,0.42389708318905456,3.61356603010592,196.8076525024107,3.613160013115646,235.15157472183412,25.313791519979734
UGC01281,5,3.46,4.99,4.225,1.5300000000000002,0.35,14.215628217677475,568452970.1853794,871260513.4727304,302807543.287351,21301031.41771832,26.65534840303284,55.620000000000005,4.0,5,4.99,-1.2337386136382433,2.568191485226615,2.7522516091874434,-0.18406012396082838,-0.014371662592267853,0.17560470153271013,0.5,0.846693386773547,1.0807921615183582,0.846693386773547,0.014371662592267853,0.15228790292916888,0.0340846739181415,0.796736587806972,0.30333336036016345,168.16747893184981,30.35322168052332,0.021636896674393467,0.1823006827246047,142.94235709207234,0.18230058388716894,168.34977951573697,26.669792246172236
