galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,mu_shell_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_bar_internal_km2s2_per_kpc,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
NGC4013,1,5.49,9.88,7.6850000000000005,4.390000000000001,0.35,74.19186781513983,59475037443.23878,105185657792.42068,45710620349.18191,616113621.2809304,221.90782079557766,194.85714285714286,5.0,7,31.01,-3.0,1.9500000000000002,1.9915414047465507,-0.04154140474655055,0.0,0.8603573552739753,0.5,0.24782328281199614,1.214150914346481,0.24782328281199614,0.0,0.0,0.0017256883083167323,0.9885613360042441,0.0,6407.687824364633,1153.8305978363767,0.0,0.0,5446.534650709938,0.0,6407.687824364633,221.90782079557766
NGC4013,2,10.56,14.98,12.77,4.42,0.35,124.12551954854106,102001087003.4481,91583229597.92233,1e-12,8.056361041928495e-15,180.49914362500803,182.0,7.142857142857143,7,31.01,-3.0,1.9500000000000002,1.9915414047465507,-0.04154140474655055,0.0,8.056361041928494e-23,0.5,0.4118026443082876,1.0000000000003209,0.4118026443082876,0.0,0.0,0.0017256883083167323,0.9885613360042441,0.0,2551.2874588380014,459.2317427708402,0.0,0.0,2168.594340012301,0.0,2551.2874588380014,180.49914362500803
NGC4013,3,15.68,20.79,18.235,5.109999999999999,0.35,204.91539167067666,90745956471.53741,86272342144.80191,1e-12,4.8800628974085005e-15,144.67868483384245,166.25,5.125,8,31.01,0.0,3.0,1.9915414047465507,1.0084585952534493,1.0499999999999998,4.8800628974085004e-23,0.5,0.5880361173814898,1.0000000000003835,0.5880361173814898,0.684575327408028,0.8953667517991958,2.11948873834056,7.30216389854796e-07,1.6345286927370598e-06,1147.8980995475906,206.62165809856631,0.991650250879857,0.00019693863275207845,975.713384615452,0.00019693863275207577,1147.8982964862234,144.6786972447094
NGC4013,4,21.48,25.2,23.34,3.719999999999999,0.35,190.9377076805821,85994044372.93501,86916522670.78365,922478297.8486328,4831304.979275431,126.15143218923197,172.5,5.0,6,31.01,3.0,4.05,1.9915414047465507,2.058458595253449,1.0499999999999998,0.04608647178655796,0.5,0.7526604321186714,1.0199913907743392,0.7526604321186714,0.5969100292355864,0.8818159038192663,5.339751788372803,3.4660521317792857e-16,7.641049733174114e-16,681.8416385344641,122.7710593496743,0.9963255008724194,7.175395888190616e-14,579.5653927542945,7.175395888190616e-14,681.8416385344642,126.15143218923198
NGC4013,5,25.9,31.01,28.455,5.110000000000003,0.35,319.7624058123997,86855987923.48595,85658926655.52174,1e-12,3.1273219797660843e-15,114.36964773183456,177.5,6.125,8,31.01,-3.0,1.9500000000000002,1.9915414047465507,-0.04154140474655055,-2.0999999999999996,3.1273219797660843e-23,0.5,0.9176072234762979,1.000000000000479,0.9176072234762979,1.0823244506470273,0.9311724020290565,4.411725688308315,1.6855663501850165e-13,3.9238821677028294e-13,459.6877990618145,82.7438040111266,0.1239821736231609,3.6937500999203715e-12,390.7346292025423,3.6937500999203715e-12,459.68779906181817,114.36964773183502
