galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,mu_shell_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_bar_internal_km2s2_per_kpc,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
NGC4157,1,1.74,6.98,4.36,5.24,0.35,50.2418576806817,8863968392.735493,101393004304.20541,92529035911.46992,1841672266.57003,215.8670910476772,161.6,9.475,4,29.61,-3.0,1.9500000000000002,1.9500000000000002,0.0,0.0,0.9484980026126395,0.5,0.14724755150287067,1.1819828515889,0.14724755150287067,0.0,0.0,0.0,1.0,0.0,10687.752522336274,1924.5679187863072,0.0,0.0,9084.589643985832,0.0,10687.752522336274,215.8670910476772
NGC4157,2,8.72,13.94,11.33,5.219999999999999,0.35,130.06137037193974,131657710132.97191,130638306911.3281,1e-12,7.688678022846254e-15,227.09331741195047,192.75,6.525,4,29.61,-3.0,1.9500000000000002,1.9500000000000002,0.0,0.0,7.688678022846254e-23,0.5,0.38264099966227627,1.0000000000003093,0.38264099966227627,0.0,0.0,0.0,1.0,0.0,4551.754175919231,819.3157518454616,0.0,0.0,3868.991049531346,0.0,4551.754175919231,227.09331741195047
NGC4157,3,15.68,20.9,18.29,5.219999999999999,0.35,209.95785208321075,127734232883.73857,124762772829.471,1e-12,4.762860688838057e-15,173.7702629094548,182.5,6.699999999999999,4,29.61,0.0,3.0,1.9500000000000002,1.0499999999999998,1.0499999999999998,4.762860688838057e-23,0.5,0.6176967240797028,1.000000000000393,0.6176967240797028,0.803452863053406,0.9094462156991467,2.204999999999999,4.1292494158732867e-07,9.388325637359682e-07,1650.9625080164594,297.1732516229627,0.9926816828906964,0.00017107366811064403,1403.3181318139905,0.0001710736681106432,1650.9626790901275,173.77027191254098
NGC4157,4,22.65,29.61,26.13,6.960000000000001,0.35,399.941583738604,127131929904.36913,121923652564.92233,1e-12,2.500365154961194e-15,143.6010859755771,185.2,10.84,5,29.61,0.0,3.0,1.9500000000000002,1.0499999999999998,0.0,2.500365154961194e-23,0.5,0.8824721377912867,1.0000000000004696,0.8824721377912867,0.0,0.0,1.1024999999999996,0.0006425923603555591,0.0,789.1799423407992,142.05238980134385,0.0,0.0,670.8029509896793,0.0,789.1799423407992,143.6010859755771
