r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.87,20.9,4.7,88.68963548254601,445.2300000000001,255.0429383009644,65.50851322010158,2.332606181235065,0.5629603221303657,8595.97855405389,9041.20855405389
1.74,36.4,3.9,82.02511991342674,667.1173563218391,171.12720746906243,59.47181735351382,2.308599766814037,0.5414649123302359,3199.6184464436983,3866.7358027655373
2.61,43.4,3.9,44.1842582095159,742.9913409961687,7.185804037916134,1.8779687005803851,2.024620991000044,0.19084186515228355,4.996656523054919,747.9879975192235
3.5,51.2,4.7,0.0,679.7643714285715,-68.71572188387469,47.59422391909829,2.2613419799794072,0.49601203464340826,-701.2574630197665,-21.493091591195025
4.37,59.7,3.9,0.0,622.0516704805492,-71.58673404028632,66.01382067229463,2.3346227547882323,0.5647194177123971,-803.1873668577804,-181.13569637723117
5.24,64.5,4.4,0.0,555.2034541984733,-82.01877519763678,90.62868823763422,2.4363312766038416,0.6448380806701995,-1015.5335344334285,-460.3300802349552
6.11,67.9,3.9,0.0,479.3390016366612,-82.49250335062065,107.30811892841479,2.512553890754358,0.6950558735142771,-1035.476757865695,-556.1377562290338
6.55,72.8,7.3,0.0,447.1382748091603,-69.06320709809562,105.29980148982033,2.502904790678131,0.6891138499558888,-832.1862121575384,-385.0479373483781
6.98,70.3,6.1,0.0,419.254011461318,-60.03753623242609,104.66497584345524,2.499885479606918,0.687230846314685,-697.6060022876292,-278.3519908263112
7.85,73.7,6.1,0.0,369.0894777070064,-54.218508116016345,111.96970978770193,2.535564031696023,0.7087714698055131,-612.6328038912684,-243.543326184262
8.72,77.6,6.1,0.0,324.91380733944953,-51.139172622102244,120.17710294610325,2.578497883683849,0.7327350249719359,-564.9855591882227,-240.0717518487732
9.16,79.1,7.3,0.0,302.0971615720524,-51.856013107720784,126.00483624226071,2.611249716721816,0.7496807968473682,-570.2474838322594,-268.15032226020696
