r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.22,152.0,39.4,212.17753279187292,116683.17,64115.28128460694,13.37853137114253,2.1078486139386707,0.314917600953298,87950.03646202866,204633.20646202867
0.43,167.0,32.9,201.21813888598166,130147.37906976746,-31322.983542039343,10.952341359865308,2.093783828768277,0.2953729244915442,-35987.519961073966,94159.85910869349
0.65,179.0,20.9,0.0,103214.28707692308,-123143.45661101797,90.73206971939884,2.4367801154202966,0.6451567585248523,-204088.82285521567,-100874.53577829259
0.87,188.0,15.7,0.0,75964.25816091955,-105996.28239249987,114.47502426610829,2.548318493814694,0.7161064449178846,-192012.67433387472,-116048.41617295517
1.08,195.0,10.6,0.0,57635.885648148134,-71660.76646565685,119.19191906222255,2.5731608284467713,0.7298669291484929,-159994.87432862478,-102358.98868047664
1.31,199.0,8.88,0.0,44433.52091603053,-49559.40204124577,122.9253385922103,2.593681336672084,0.740729044226922,-134819.45544384053,-90385.93452781
1.52,202.0,4.4,0.0,35829.74875,-35233.62274254449,123.89577999325313,2.59915190753218,0.7435503024608691,-115746.03383239036,-79916.28508239036
1.73,202.0,2.3,0.0,29635.399364161847,-24889.188485621522,122.68312493937813,2.5923250402522924,0.7400247929471233,-99041.55630230565,-69406.1569381438
1.96,202.0,3.38,0.0,24878.50581632653,-17978.824172843742,121.57498618256182,2.586165222453674,0.736802183201821,-84800.74224404417,-59922.23642771764
2.17,200.0,4.47,0.0,21724.7167281106,-13514.060816405969,119.42974678284305,2.5744442820050804,0.7305594464564421,-73398.72393169557,-51674.007203584966
2.39,196.0,2.88,0.0,19067.459665271963,-11115.496415999609,120.84749585914919,2.582160884108192,0.734685853793892,-66027.42955900446,-46959.9698937325
2.6,193.0,3.32,0.0,16945.053269230768,-9582.411462190526,123.19408994260156,2.595190461142451,0.741510408745058,-60731.53627905309,-43786.483009822325
