r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.21,55.5,7.21,0.0,5107.419523809523,-1124.0411942554774,3.9103939314691347,2.0441751766980776,0.22187592096086595,-12243.265533083286,-7135.846009273763
0.63,63.2,5.22,0.0,4635.322222222222,-2042.4858720596656,36.78772820294567,2.217282490485659,0.44958564433838133,-52096.62019189735,-47461.29796967513
1.04,66.6,7.97,0.0,3412.15625,-2675.1410665493017,93.55782183957976,2.4491460504162244,0.653825061926847,-89505.07480507184,-86092.91855507184
1.46,70.5,4.62,0.0,2414.9551369863016,-2058.083428318136,115.65281128839406,2.554416339573386,0.7195476962667574,-70907.2340777092,-68492.2789407229
1.88,76.1,4.69,0.0,1683.366170212766,-1506.5115502424917,128.70994877221636,2.6272116150899385,0.757545729023037,-52864.95677783079,-51181.590607618025
2.3,78.8,4.52,0.0,1149.4854347826088,-1008.9047353739367,135.33981040650946,2.668732971233062,0.7768664643049195,-36268.496171612634,-35119.01073683002
2.71,80.1,6.65,0.0,845.9752398523985,-623.3127711621894,134.96760355222668,2.666302077229046,0.7757789949762572,-22277.5300815327,-21431.5548416803
3.14,80.1,6.28,0.0,625.9027070063695,-432.76874630315734,137.7291422772045,2.6846514568086084,0.7838584675636695,-14909.337723904311,-14283.435016897942
3.55,80.1,5.09,0.0,482.44949295774643,-292.69454291242414,137.47253949095898,2.6829150847586587,0.7831065584939306,-9566.851705775955,-9084.402212818208
3.96,80.4,5.4,0.0,385.89318181818174,-201.72434371869107,136.181117183864,2.674275215904159,0.7793261283592012,-6153.533410989311,-5767.640229171129
4.38,80.1,7.58,0.0,315.0182876712328,-146.31901605339098,135.601074583233,2.6704469662520522,0.7776300543052119,-4146.88148751726,-3831.8631998460273
4.8,80.4,8.9,0.0,262.98520833333333,-109.21968200233427,134.91201212879633,2.665940101388511,0.775616611030766,-2871.8008615410185,-2608.815653207685
5.22,80.6,9.37,0.0,223.27375478927206,-79.81926061261028,132.5947950356874,2.651096757774231,0.7688555513469276,-1930.253336430851,-1706.979581641579
5.63,80.6,9.37,0.0,196.7352220248668,-64.72812869367135,132.32678962013705,2.6494099367033463,0.7680744358328607,-1461.6381801156515,-1264.9029580907848
