r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.47,15.3,4.4,77.95926363841681,359.15446808510643,434.1791157386451,72.90684038518502,2.3623178733477532,0.5881741347729648,12572.008908604636,12931.163376689741
1.41,41.0,4.36,64.88438121992786,767.2828368794328,192.6659800814848,47.627817508861064,2.2614766427982627,0.4961477532465065,2218.5206569453385,2985.803493824771
2.35,60.7,4.4,0.0,721.3665106382979,-115.18261872426665,50.47280789606363,2.272849490350995,0.5074788672727821,-1147.485558144662,-426.11904750636415
3.29,74.9,4.4,0.0,550.7395136778115,-132.54744087153324,91.90850032791045,2.441905127491897,0.6487753333956585,-1589.0742289389214,-1038.33471526111
4.22,83.0,6.28,0.0,473.50279620853075,-62.40248422921576,71.68740572125826,2.357388342263202,0.5840938370611768,-651.8524506811974,-178.34965447266666
5.17,86.8,4.4,28.818784775077393,433.42284332688587,-34.44660802692463,55.09351926787182,2.291227350823414,0.5252531816949336,-272.780221293572,160.64262203331384
6.11,89.4,4.4,28.63119687590392,408.3987070376432,-33.82171008409122,66.35629582246258,2.3359903505547446,0.5659083667326757,-274.23415146534035,134.16455557230285
7.05,92.5,4.4,26.258020963662904,369.83802836879437,-32.609796103558246,78.05946631146955,2.383333073806583,0.6051246277318342,-272.03892696054464,97.79910140824973
7.99,94.7,4.4,26.794683100080547,347.0922903629537,-31.23581647020727,86.42573967004886,2.418280879975391,0.6317822078756584,-257.23558918226007,89.85670118069362
8.92,96.3,4.4,32.29444125186345,311.4270515695068,-25.12358564974202,86.4699494869073,2.418468844311383,0.6319206054858079,-194.50654307510547,116.9205084944013
9.87,97.8,4.4,50.5608151456769,299.8599493414387,-10.020616555980144,44.285698129601,2.2480254626901477,0.4824089642795395,-40.853259554679774,259.00668978675895
10.79,98.8,4.62,53.11790721724511,292.6884986098239,-8.603346018660607,42.501828081858356,2.240792799681679,0.47486742731130427,-31.19525791104165,261.49324069878224
11.8,99.5,4.4,51.63176220953192,283.25549152542374,-11.735446044189297,64.4420498707609,2.3283547065653276,0.5592283519987559,-57.336943316809474,225.91854820861425
12.6,99.7,5.14,48.42283595651609,271.4473412698413,-14.760187819478096,83.65531115557718,2.406576113576599,0.623060716659252,-85.35440142288354,186.09293984695773
