r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.87,37.8,9.0,0.0,11928.157356321839,-4977.271370062094,48.8421198322376,2.2663380468132104,0.5010228735826298,-66604.41726230171,-54676.25990597987
1.74,80.1,9.0,0.0,7597.931264367817,-3577.8594045888935,93.8322816534887,2.4503575371367514,0.6546628192660067,-58521.979135895344,-50924.047871527524
2.61,121.0,8.5,0.0,5702.681992337165,-1444.457179429766,81.60179369125699,2.3979886596942968,0.61653090529252,-23432.139541251177,-17729.45754891401
3.5,142.0,7.3,0.0,5055.686628571429,-519.2275726172008,48.36057356823938,2.2644116054214622,0.4990966648575135,-5380.744976616967,-325.05834804553797
4.37,153.0,6.2,143.51244121268866,4788.841464530891,-64.76689410747245,5.329827623720519,2.055804106070707,0.2397645884603724,-75.83899706512089,4713.002467465771
5.24,160.0,5.3,207.4095302045198,4942.9922328244265,387.8344951479814,55.12496187936091,2.291352168740525,0.5253716807215484,3266.6858625304594,8209.678095354886
6.11,162.0,5.3,210.8451848926337,5463.673486088379,296.2298862830993,44.486971131120725,2.2488389692305533,0.48325040696042265,1812.217183700311,7275.89066978869
6.98,167.0,4.5,175.38936302105424,5458.432234957019,-222.17427086856833,37.74117358872762,2.2212484303248354,0.45393419588792794,-1051.3507649095773,4407.081470047442
7.85,169.0,5.3,112.59577893586095,5077.09025477707,-425.4888081847257,81.32053518074005,2.3968179576013373,0.6156319972060873,-3462.0826835448065,1615.0075712322637
8.72,171.0,4.9,101.82916144999992,4718.0817087155965,-427.33568725356446,91.76542380463766,2.4412800925540257,0.6483360034809837,-3528.9557773382858,1189.1259313773107
9.6,171.0,4.9,0.0,4329.252802083332,-569.623937249409,116.36435431816331,2.5581332184717818,0.7216247809290144,-5055.753196431101,-726.5003943477686
10.47,170.0,5.7,0.0,3721.239818529131,-614.9819208883988,129.79105164861787,2.6337398623707666,0.7606907557034881,-5465.711745523428,-1744.4719269942975
11.35,169.0,7.0,0.0,3253.0344405286346,-532.0515659096554,132.40529208006268,2.649903405275267,0.768303218870934,-4626.484821496951,-1373.450380968316
