r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.5,164.0,28.2,177.92625846959027,21382.534733333337,-993.7977855586687,6.581019573864524,2.065172106708865,0.25387575390086936,-277.3657646750383,21105.168968658298
2.52,194.0,32.0,216.7391748706518,20368.860992063495,-4032.2969767213276,65.56466006641348,2.3328301795723494,0.5631560706020998,-1727.6427684083471,18641.21822365515
3.46,175.0,25.2,196.99569364786598,13479.232658959536,-5046.175036743093,117.53966370009269,2.564328730545247,0.7250528524704632,-2263.249041675181,11215.983617284355
4.32,185.0,31.5,205.98314998156295,11285.745925925927,-2245.7561150358774,96.5057814545387,2.4622612001162625,0.6627872795226145,-1464.2047045539246,9821.541221372003
5.43,175.0,27.9,203.9933920770146,9055.093112338858,-2070.9990646899755,115.56317359849625,2.5539498798830085,0.7192859347950372,-1391.501213427882,7663.591898910976
6.38,167.0,27.2,190.97145108096868,7019.487852664578,-1806.5022012867537,127.75011836708865,2.6214883531935804,0.7547545261323977,-1303.1720018854535,5716.315850779125
7.57,176.0,7.18,177.5160989809108,5189.1784015852045,-1000.0288079729172,122.8582558973892,2.5933053408476794,0.7405340013072697,-1026.4352843592435,4162.743117225961
10.6,185.0,4.29,146.20667811382867,2799.3662830188678,-568.8465353661413,137.4762402422666,2.6829400798728904,0.7831174007756174,-782.7254598980464,2016.6408231208213
13.57,183.0,4.22,129.7178390097832,1776.0991893883565,-263.99494107227815,135.31126773085072,2.6685461050759063,0.7767830565070999,-536.105250009725,1239.9939393786317
16.64,172.0,4.33,118.00404543073284,1204.8368389423074,-141.04453437089018,134.11527673672393,2.6607830480166146,0.7732903206243013,-368.0006167056211,836.8362222366864
19.71,161.0,4.24,115.34937044606403,910.0857483510908,-77.31850718323709,128.52436270272892,2.6260997479990515,0.7570059752611266,-235.02348237933498,675.0622659717559
22.68,156.0,5.08,114.25985715094079,737.8330555555555,-51.334497653446874,126.15037300697482,2.6120954397150635,0.7501038403803801,-162.20188464932122,575.6311709062343
25.75,159.0,6.49,110.4454161444956,600.0253825242718,-39.99982737850007,129.48635377911484,2.6318909967887016,0.759804216371083,-126.30926806482282,473.71611445944893
28.72,173.0,6.97,108.55670112877823,496.2340981894151,-27.450189001323874,126.42691335628697,2.6137064175622897,0.7509076990409893,-85.90828482023397,410.3258133691811
31.79,177.0,6.57,110.3224051209709,434.2262409562756,-17.559371710893355,117.18759803994358,2.562465414627165,0.7240263140999593,-51.36895653741345,382.85728441886215
34.77,179.0,4.47,110.054661651917,389.9998993385102,-14.894772936004864,118.68456548917821,2.5704331984276734,0.7283892561213846,-41.652802665575784,348.3470966729344
37.84,181.0,4.26,107.74918342452155,344.1128646934461,-13.671199972107068,124.13921215468218,2.600533488954457,0.7442579366321451,-37.29768158955634,306.81518310388975
40.81,182.0,4.26,106.08022786077248,307.4258515069835,-12.029938297812583,126.63668971032773,2.6149319703980556,0.7515175029404023,-31.684250355466524,275.741601151517
43.88,182.0,4.83,103.30263069328467,271.4520373746581,-11.019049959014525,130.8863878163206,2.640445614244907,0.7638788263338024,-28.25619625904373,243.1958411156144
46.85,180.0,5.5,100.93400279921589,240.8707897545358,-9.468778209847459,132.11772164180542,2.6480982397641646,0.767465204950709,-23.417792506464938,217.45299724807086
49.92,177.0,8.5,98.811146628163,214.26061698717947,-7.885609752109987,132.02947117262724,2.647545645202503,0.7672080679580957,-18.674825761772247,195.58579122540723
52.99,175.0,11.0,97.00554226417091,192.45314587658046,-6.576411091302691,131.49661926605845,2.644222736593946,0.7656558230733842,-14.871050576224764,177.5820953003557
55.96,172.0,11.6,95.07688544826468,174.53909399571123,-5.937962572332579,133.3094001270014,2.6556242488017054,0.7709391126401403,-13.002029189734774,161.53706480597646
59.03,168.0,12.6,92.21006922478806,156.5878519396917,-5.826386529945781,138.09656333810392,2.6871493159469337,0.7849355571095458,-12.547586541754972,144.0402653979367
62.0,158.0,5.38,89.11516139473784,139.34771935483872,-5.358972114889363,140.59679043332108,2.7045238756067196,0.7922805028282746,-11.258816283706903,128.08890307113182
65.07,158.0,6.5,86.58187977538279,124.21966036575998,-4.465773713049534,140.0315384519081,2.700536649810872,0.7906174315257726,-9.014160051654564,115.20550031410542
68.05,166.0,15.5,84.58665857131392,112.32978839088905,-3.7162403787635068,138.8670496476594,2.6924324928849557,0.7871960405538115,-7.187939628801857,105.14184876208719
71.12,165.0,8.75,82.29717249954392,101.73640607424072,-3.4506131324587312,140.935904636347,2.7069331385782096,0.7932789970471753,-6.50546398453759,95.23094208970313
