galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC06667,1,0.87,3.5,2.185,0.35,2.048173842196159,14.461322096856858,49.525000000000006,3.5,4,7.85,0.87,2.1997755991278245,0.4545918230916298,0.0,1.0,4.195016087856576,4.195016087856576,3.779123657226717e-06,0.0028735666324343997,14.461322382355826
UGC06667,2,4.37,7.85,6.109999999999999,0.35,2.013544652617083,31.2656471036617,82.53999999999999,3.34,5,7.85,0.87,2.1997755991278245,0.4545918230916298,0.03462918957907579,0.9266526877385042,3.756985507454013,7.952001595310589,9.161242786043988e-07,0.002365907720574257,31.265647193177188
