galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC08837,1,0.52,2.09,1.305,0.35,2.0924941862394024,19.17745861076016,17.752499999999998,2.07,4,4.2,0.52,2.089010992695987,0.47869542261692144,0.0,1.0,4.378531919445699,4.378531919445699,1.1057777611992309e-05,0.0037987366036157286,19.177458986993525
UGC08837,2,2.63,4.2,3.415,0.35,2.027634361091148,32.88988635846468,43.225,3.0075,4,4.2,0.52,2.089010992695987,0.47869542261692144,0.06485982514825439,0.8732853739573271,3.590339120553585,7.968871039999284,2.9388386130985573e-06,0.003167985773915592,32.88988651103641
