r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.35,14.4,2.82,11.573066312688189,683.0702857142857,-629.2736451102178,105.11823558650526,2.3733122562572264,0.5988748375048176,0.4401496108483254,-5937.118675322502,-300.396388920348,0.43977376150424097,382.6738967939377
0.69,24.4,3.97,13.603558534976205,469.11724637681164,-416.5686668842292,102.59570457870116,2.3605155784575396,0.590343718971693,0.4289605474315217,-2939.3127555293577,-200.91897852967543,0.4282916053107333,268.1982678471362
1.03,29.2,3.26,15.54368219879259,399.8035922330098,-194.474375131275,98.21225768002783,2.3401416066342233,0.5767610710894822,0.4143529911173844,-1884.925453886997,-165.23460553683347,0.41328944698559134,234.56898669617632
1.38,32.9,3.73,16.70682766799471,334.9299275362319,-130.4928198860608,91.94871565408202,2.313230549163488,0.5588203661089919,0.39746187231337293,-1317.1362091451692,-132.670441501396,0.3961140244388702,202.2594860348359
1.72,37.8,3.41,18.20879252603763,309.76354651162785,-33.83151298746766,84.59410046858466,2.282859562625169,0.5385730417501126,0.37979272631451305,-910.8230367332732,-116.9960318277419,0.37769464207548425,192.76751468388596
2.07,42.0,3.12,20.69927984379369,311.5861835748792,-6.1103175735300015,78.10931593099744,2.255224372868222,0.5201495819121481,0.36404552753731717,-223.4937520391063,-104.6005864484619,0.3357035451583965,206.9855971264173
2.41,45.1,2.92,31.44322646768741,305.54742738589215,14.281103409647903,73.94664553517971,2.236763991458993,0.507842660972662,0.35197431188650163,375.09858749706706,104.69178037272943,0.3426367594334499,410.23920775862155
2.76,47.6,2.79,34.43409904432631,321.44014492753627,20.84089532666397,72.63810559460127,2.2304743984098248,0.5036495989398831,0.34474789536273176,407.6034526183565,108.1639047081428,0.3364978096700606,429.6040496356791
3.1,52.3,2.78,27.11343074696354,319.9276451612903,-4.627725267800995,73.11906647439041,2.2332147943349216,0.5054765295566144,0.343750044401028,-107.20200020862416,-82.78631391277811,0.25876574020679494,237.1413312485122
3.45,57.3,2.78,27.445899458222822,318.2470144927536,-9.321928477415764,74.86442113227274,2.2425575702983545,0.5117050468655696,0.34954411804219493,-188.51375135285622,-99.90573997945627,0.313925144399842,218.34127451329732
3.79,61.4,2.93,32.93979220114663,313.4955145118734,-1.3370230343764609,77.2802495099681,2.254812001021152,0.5198746673474346,0.36133323705219295,-27.221162624283814,-27.207939246775638,0.08678892675430977,286.28757526509776
4.14,64.5,3.42,37.393567976230756,317.3244685990338,1.0371037095002633,81.60665684041696,2.2747929082531955,0.5331952721687969,0.3771409590785132,20.42439668574305,20.424064249514576,0.06436334500042006,337.7485328485484
4.48,66.4,4.53,29.695961209208704,314.2111160714286,-20.112624678832894,87.9293719530795,2.302063822107466,0.5513758814049774,0.3948301042196882,-298.2937972717366,-117.36957318329733,0.37353730399727836,196.84154288813124
4.82,66.9,5.46,29.815068994658482,303.64788381742744,-24.310674765028377,95.20402923948882,2.3320675508616295,0.5713783672410864,0.4113141043415425,-328.9679161834781,-119.22084249870433,0.39262859664909616,184.42704131872313
5.17,69.4,4.77,30.212429466861188,297.436750483559,-28.827807105401284,101.40468303723807,2.3582644541279936,0.5888429694186623,0.4240609387483368,-347.92140402959836,-120.88145178141934,0.4064106119532836,176.55529870213968
5.51,70.2,4.44,30.207967234200556,283.75669691470057,-45.87932379523568,105.41561296101192,2.376214325793898,0.6008095505292654,0.4313599416954277,-370.97517534444256,-118.14484856215347,0.4163596836541578,165.6118483525471
5.86,70.9,4.24,30.14117975934134,265.7800170648464,-37.22569445328272,105.34330812079426,2.375814676573547,0.600543117715698,0.43251128824267326,-339.29160036568015,-110.74747145308392,0.4166884804814471,155.0325456117625
6.2,72.3,4.38,31.21681040290419,258.0709677419355,-14.972853584410649,101.2793713734194,2.35785775779511,0.5885718385300732,0.4274513140499163,-206.52576171339982,-100.89528197889237,0.3909594436821159,157.1756857630431
6.55,73.9,3.51,35.480809103245974,255.44874809160305,-4.836513271057745,95.83231196790337,2.3337982470200833,0.5725321646800555,0.417495787224963,-69.38355172576158,-63.2521351723691,0.2476118424729453,192.19661291923396
6.89,75.0,3.22,40.65077336161017,254.73377358490563,-1.1308223968714106,90.85639237411334,2.311371338976656,0.5575808926511039,0.40533268721796023,-14.895576307530808,-14.895547910450626,0.058474962706449966,239.838225674455
7.25,75.5,3.23,45.893487961922155,254.65717241379306,3.0524446916781884,86.49812399819493,2.2911625815720456,0.544108387714697,0.3945844660883067,36.13132653727446,35.854860318771586,0.1407965853815063,290.51203273256465
7.58,77.1,2.98,49.509748419103865,256.8399604221636,7.31525408580351,83.93650235191338,2.277783703925894,0.5351891359505959,0.3886190452428824,77.49918451244677,66.53935204788351,0.2590693128067528,323.3793124700471
7.94,77.0,2.79,51.4307490637336,259.7046977329975,9.260646532552979,84.00938769016973,2.277887493818199,0.5352583292121327,0.39006148966505816,91.3927203871211,73.43408680815297,0.2827599479299777,333.13878454115047
8.27,77.0,2.82,52.98630922241689,263.22980652962514,9.884067805973672,85.71663646797532,2.2889257640064677,0.5426171760043118,0.40060729865078964,94.68417865160808,76.25616263767616,0.28969425477693356,339.4859691673013
8.63,78.2,2.93,52.0362742523911,266.5247045191193,4.7764190841315495,88.67810815567321,2.309633133086387,0.556422088724258,0.42032056042335575,48.147059573028976,47.238196763622426,0.17723759172288572,313.7629012827417
8.97,79.6,3.14,48.20034754415712,266.5732998885172,-0.7229902147023394,93.94216198458042,2.3454590070444117,0.5803060046962745,0.44812498501597864,-7.568450013653194,-7.568450013652898,0.028391628181884964,259.0048498748643
9.3,80.3,3.39,45.07029670704175,266.04030107526876,-4.4500220426495805,102.17043956926533,2.3966239462552967,0.6144159641701978,0.4820599159191365,-48.07884838022925,-47.61754352034636,0.17898620369879334,218.42275755492238
9.66,81.2,3.66,42.74480958722053,263.502784679089,-7.179818621800749,111.1869904401621,2.450525127048783,0.6503500846991885,0.5198347521189375,-79.18819743048415,-74.36005728284263,0.28219837362782785,189.14272739624639
9.99,82.3,3.9,44.538662873473676,261.08622622622624,-5.467775877416595,119.65641785770818,2.502555430173791,0.6850369534491939,0.5550480718339684,-63.87038395264765,-62.518409353659415,0.23945502701275556,198.56781687256682
10.35,83.8,4.1,37.83142110779052,259.73001932367157,-17.131599406435758,127.45853099549839,2.552218400174365,0.7181456001162434,0.5858297051106788,-170.32524935466432,-121.44823932029202,0.46759415656511033,138.28178000337954
10.69,79.0,2.78,35.27597865914987,249.09410664172123,-31.28209612338338,133.3477847487105,2.5942985694416727,0.7461990462944484,0.6102821985181415,-226.61133738194764,-132.68674739375143,0.5326771844690744,116.4073592479698
