r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.28,11.9,7.89,7.280461400207073,141.39607142857142,383.2844688430603,72.63846235431303,2.224290217007839,0.49952681133855936,0.33882111679528193,26374.80629848251,47.90792214251832,0.33882074415850943,189.30399357108973
0.87,34.8,7.89,20.76811546152025,367.533908045977,328.1234244916912,73.58390224993614,2.227996117973739,0.5019974119824926,0.3489190149500594,8580.920811854698,128.23002278509944,0.3488930408267484,495.76393083107644
1.46,58.5,8.68,32.446860778570894,528.581712328767,221.0091312549595,75.0528714062664,2.233915738425797,0.505943825617198,0.36438063078804084,5097.65963538295,192.51333861915225,0.364207338485091,721.0950509479193
2.05,81.5,14.2,42.23447777041737,628.3246829268292,118.46745208099324,77.14128701021049,2.2426286848772174,0.5117524565848116,0.38558820753106576,3149.415959475907,241.79781099506312,0.384829400412432,870.1224939218923
2.35,91.8,17.5,29.666889134625535,634.017744680851,-53.040209830669674,79.94602269659892,2.254858933160776,0.5199059554405172,0.4126853969085281,-1657.0401747751603,-259.49676130801583,0.409289429964835,374.5209833728352
4.76,114.0,8.68,36.134153703463845,484.58571428571435,-48.73593173622537,83.48171591755028,2.271096169947005,0.5307307799646699,0.44451609447973167,-794.8916966469877,-210.28381011227944,0.4339455413419286,274.3019041734349
7.86,116.0,8.68,40.164051803110986,365.4827608142493,-30.424841422653426,87.31900222876229,2.288490546998535,0.5423270313323565,0.4793016008359145,-328.277315398043,-160.24725734822093,0.4384536687618599,205.23550346602835
8.7,117.0,16.6,41.573043559365345,364.71183908045987,-29.742967324751767,91.27002259361765,2.3063197916703766,0.5542131944469177,0.5112089213548415,-303.43827236718215,-166.0546033575991,0.4553035727501169,198.65723572286078
10.18,118.0,51.9,38.41388433569878,296.4790766208252,-44.5404764310413,95.2730454246269,2.3243551368596385,0.5662367579064256,0.5390761702869497,-392.12770030772316,-151.52558843256938,0.5110835818824389,144.95348818825582
10.47,118.0,40.3,37.86251380881827,285.8751957975167,-36.565106287270524,98.44300191482327,2.3392196594734895,0.576146439648993,0.5615797015358538,-329.7331550394329,-148.95351939608844,0.5210438736405488,136.92167640142827
