r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.22,12.4,7.0,44.070801180454815,6668.047727272727,4919.477501665,36.70239393927181,2.1061039240958204,0.42073594939721354,0.32398306969478663,293396.4452536371,2160.295530396262,0.32397721473415975,8828.343257668988
0.78,37.5,4.0,99.16733525795269,9422.955128205127,1329.4767477662208,41.61122869163381,2.121879570415102,0.4312530469434014,0.33831565370645367,60060.93243072727,3184.94279764511,0.3379982982314991,12607.897925850237
1.33,56.5,4.0,83.45372146733953,8143.766917293232,-2444.4600162586034,47.396022826267796,2.1410190221255774,0.4440126814170516,0.35732041067686293,-55630.02730495131,-2907.2829874073027,0.35699486698639515,5236.48392988593
2.33,69.1,4.0,90.18284192636933,5634.042103004292,-2265.886103754094,53.625294245520664,2.161940542604945,0.45796036173662996,0.3809353877255218,-34920.36191513269,-2143.507777718233,0.3804564713095116,3490.534325286059
3.44,85.5,7.5,82.74055189443358,3362.747238372093,-1913.85605717136,60.660661116376005,2.18635901419842,0.47423934279894675,0.4086054341602442,-24788.54449997938,-1372.6312709896924,0.408187465096004,1990.1159673824004
3.78,87.1,8.4,78.03509822844805,2858.95082010582,-1182.1829774175826,68.07977768730099,2.2125207768975654,0.4916805179317103,0.4371722232844761,-18610.37651549135,-1247.9781863694348,0.43651614347225554,1610.9726337363854
4.77,105.0,4.0,67.60395229668296,1790.4438784067086,-886.1870970694164,75.0655327837419,2.238335635367716,0.5088904235784772,0.4655106188744202,-12889.31102356646,-832.3108876033152,0.46486287430800527,958.1329908033933
5.44,112.0,6.7,61.963391543503775,1387.8802389705884,-515.5596644923892,80.90439796850634,2.2610419358286737,0.5240279572191158,0.49284374066457265,-7458.287691394487,-682.0968030195672,0.4914666149620292,705.7834359510211
6.11,116.0,4.0,57.075732133002774,1099.5939279869067,-319.0156498309665,85.97295294093044,2.2818388794441615,0.5378925862961077,0.5179463408996807,-4440.968781678238,-566.428756379986,0.5151253948964428,533.1651716069207
7.22,124.0,4.0,52.56261997451352,820.0323822714682,-181.29490949910593,90.1832799028157,2.299699444970666,0.549799629980444,0.5401888331384492,-2256.64600067401,-437.369083298459,0.5333558683218802,382.66329897300926
9.33,135.0,4.0,46.743922490072535,515.8243193997856,-112.29548256741195,93.67986260488877,2.3149919498228178,0.5599946332152118,0.5578211052989681,-1126.0204972963572,-281.63414900772676,0.5459885050310093,234.19017039205886
11.1,140.0,4.0,44.92726474854259,384.32590990990985,-49.84796338609677,96.30048592468984,2.326920649283776,0.5679470995225173,0.5713983080734234,-432.3529526007068,-202.48274614543797,0.5268516665787694,181.84316376447188
15.55,144.0,5.0,38.28927812928615,205.76998713826367,-40.12492646553846,98.47663195987204,2.3370672799758414,0.5747115199838942,0.5812614293961749,-254.06383871681774,-111.48903410534851,0.5418138750741882,94.28095303291516
