r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
2.5,206.0,75.0,201.98081730686624,17807.61316,-2030.319093952926,42.71049451823797,2.1238228490546747,0.43254856603644976,0.33017999178544,-1490.227455630287,-1489.1129360201314,0.08362226440121812,16318.500223979869
7.49,285.0,8.0,231.16187384052648,7676.3208811749,-1291.5008048062934,46.54777601189826,2.136411832060748,0.44094122137383207,0.34549981200125013,-542.0946078165282,-542.033575772567,0.07061111490295154,7134.287305402333
12.54,291.0,7.0,237.24296581318205,4840.945079744816,-463.8327106506369,50.692544285595105,2.150138616729513,0.4500924111530086,0.36515630957711864,-352.60106727283875,-352.5698941120671,0.07283079818179891,4488.375185632749
17.45,274.0,5.0,220.33297831714697,3056.5470830945565,-281.4485275068157,55.10726877919784,2.164886456680688,0.459924304453792,0.38875238299702697,-274.60149803452947,-274.5057458965988,0.0898091010653366,2782.0413371979575
22.47,266.0,4.0,202.58151963750834,2046.1612016021363,-159.19827433071384,59.68256327716263,2.1802451331228414,0.47016342208189427,0.41575936054346124,-219.9505217812407,-219.75834897008562,0.10740031078588319,1826.4028526320508
27.48,255.0,2.0,188.58556795362787,1459.7883915574964,-98.44050081162491,64.41615730128542,2.196216942091506,0.4808112947276706,0.4422196650896587,-165.72907917851097,-165.59201454176122,0.11343562909490301,1294.1963770157352
32.5,250.0,2.0,174.88106257421717,1058.8029784615383,-66.13505701855163,68.59512362041123,2.210726242086496,0.49048416139099726,0.4673198055136651,-117.82876831735852,-117.77571547423778,0.1112347791516116,941.0272629873004
37.51,242.0,2.0,164.22129102905714,796.4537696614237,-43.61420631040414,72.10645018320093,2.2232884653270477,0.4988589768846985,0.49022988721576694,-77.48847499556551,-77.48196408290372,0.09728369308345626,718.97180557852
42.42,237.0,2.0,156.23468443275763,626.1500518623291,-29.813527391440637,74.97187948213976,2.2338640735756337,0.5059093823837557,0.5104751186737997,-50.731331405608245,-50.73098963216967,0.08102049897030726,575.4190622301594
47.44,235.0,2.0,148.54441010959073,500.4054426644182,-22.127216292360597,77.25971270284921,2.2425814282771728,0.5117209521847819,0.5276117840076812,-35.28232471571213,-35.28230238603971,0.07050743133043963,465.1231402783785
52.45,236.0,2.0,141.2566840697893,404.21407244995225,-15.976575909862394,78.9591581683247,2.2492633696999995,0.5161755797999996,0.5418711299585377,-23.786031089703258,-23.786030612158903,0.058845132402222264,380.42804183779333
57.47,242.0,2.0,136.502639764639,340.1603862884984,-11.466135439189824,80.35111685376364,2.2548075094601345,0.519871672973423,0.5536153500477282,-15.939563900912248,-15.939563899168192,0.04685896577519011,324.2208223893302
62.48,246.0,2.0,131.52849474546372,289.2087339948784,-9.488423020258706,81.4731193192967,2.259330593937859,0.5228870626252394,0.5624880731793437,-12.324212067826494,-12.324212067742037,0.042613554222606174,276.88452192713635
67.4,242.0,4.0,126.16613122866538,245.94034569732938,-8.010435468621663,82.43455178046767,2.2632428419246065,0.5254952279497376,0.5689938537280661,-9.769831317383789,-9.769831317376715,0.039724394505812895,236.17051437995266
72.41,242.0,5.0,120.74991944726114,209.66510979146528,-7.240566049074682,83.23768471548067,2.2665419573848418,0.5276946382565612,0.5736853486096822,-8.304205958849083,-8.304205958844726,0.039606999786965795,201.36090383262055
