r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.64,12.4,8.6,15.731647098382181,289.47812500000003,171.0408231324546,66.79858081033125,2.2033603899103005,0.48557359327353367,0.33588876384975563,4417.530326462599,97.21675066880702,0.33583453212157915,386.6948756688071
1.18,21.9,6.2,24.507117300430796,381.8401694915255,119.68284243295007,65.74898820224763,2.1995618621122173,0.48304124140814486,0.3332987531076846,2343.2561614216347,127.14186303141894,0.332971418907357,508.98203252294445
1.8,32.3,1.88,32.01350123654814,428.31022222222214,65.42663340029175,64.13501687530312,2.1938233850056092,0.4792155900037395,0.3304962381204406,1377.605171118581,141.0588119013719,0.3293379531534639,569.369034123594
2.03,37.9,6.2,34.32171091296966,437.4528078817735,50.06209889231475,62.57833109241949,2.188267078581406,0.4755113857209373,0.3284300757474472,1081.1255364964807,142.83282758298535,0.32651025438517134,580.2856354647588
2.78,53.1,9.5,41.913139409476436,477.3710791366906,48.2310571665565,61.70695870794172,2.1850521205792264,0.4733680803861509,0.3282422734738958,765.2248201717823,154.53944430151338,0.3237302196458837,631.910523438204
3.0,62.4,11.0,43.71919878415185,484.2369333333333,22.007050837735164,61.32131350250206,2.1835499704562844,0.47236664697085623,0.3314390664534368,413.2876529460664,152.88584744272825,0.3157252925552593,637.1227807760615
3.64,68.0,6.2,48.1141276923948,496.29714285714283,12.59712988775464,62.7068801611737,2.1887551002132217,0.47583673347548117,0.3387087827081245,210.83144938767722,139.6834295604596,0.2814512063404461,635.9805724176024
4.19,78.0,7.98,38.03496245575161,499.2275178997613,-18.15270768633528,66.07264039394477,2.2020328530976854,0.4846885687317902,0.350421436665811,-269.9212573963753,-153.9629906896338,0.3084024521271435,345.26452721012754
4.6,82.3,6.2,37.6793235975581,478.87054347826097,-53.15726848346779,70.99236355965678,2.2221593540509272,0.49810623603395143,0.3672949660878913,-555.3853890208526,-170.23327678923945,0.35548913815570166,308.63726668902154
5.14,85.7,6.3,38.00446908372832,448.72811284046696,-43.855623246947395,76.34032434117235,2.2452115591893516,0.513474372792901,0.38963223589499374,-488.1803014005361,-167.72817697741993,0.37378575618027104,280.999935863047
5.39,85.5,6.51,41.41348626271292,444.2246011131725,-9.9656754335605,82.04533756717429,2.271061493197433,0.530707662131622,0.4165271325545406,-148.9559841530764,-126.0285260794226,0.2837045174076594,318.19607503374993
6.31,89.5,15.6,41.269412340984296,437.0682725832012,-20.656131931218564,89.10462865794939,2.304327734462674,0.5528851563084494,0.4465953432751369,-270.5666986295486,-167.15315452136483,0.38244174882207954,269.9151180618363
9.1,95.2,15.5,45.117071912196906,367.59035164835166,-21.549060585873224,96.62123851283295,2.3414476753215103,0.5776317835476735,0.47817896729012394,-210.9071484363207,-143.90351890875306,0.39147795436811583,223.6868327395986
10.17,97.5,6.2,47.34883525487182,353.8888987217305,-17.540854872247536,103.76751953413508,2.3788697602322193,0.6025798401548128,0.5100335138164078,-169.39713134348776,-133.44522123962705,0.37708224734271056,220.44367748210348
11.99,101.0,10.2,47.0092289996065,316.89728106755626,-20.801774090421137,110.4280733763991,2.4145790372636897,0.6263860248424598,0.5410434783116786,-177.53224957275867,-132.5880557850338,0.4183944252799336,184.30922528252248
14.02,107.0,10.7,47.57025738101101,273.80206847360915,-17.897712310672095,115.8121999702219,2.445417692530011,0.6469451283533407,0.5673473768939326,-139.6289761066226,-112.39483685480515,0.4104966682004395,161.40723161880402
15.94,117.0,11.7,49.75563844939679,246.2013174404015,-14.099564768310081,119.83646169171372,2.470384994862475,0.6635899965749834,0.5884000393363371,-102.25002643911048,-90.8924367937834,0.3691793274655646,155.3088806466181
17.98,120.0,12.0,49.50808493898772,217.96779199110122,-13.839963455539351,122.82378665009736,2.4902647469540105,0.6768431646360069,0.6041587223120467,-91.31493098207255,-81.64685348576072,0.37458219280899097,136.3209385053405
