r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.47,15.3,4.4,15.069095361698093,359.15446808510643,434.1791157386451,77.9113916262614,2.244706582178633,0.5131377214524221,0.3452405219355654,11012.23257703612,123.98943621266159,0.34522593265714474,483.143904297768
1.41,41.0,4.36,38.14877324731473,767.2828368794328,192.6659800814848,78.08204770632041,2.245409918162038,0.5136066121080253,0.34580470540041375,3656.601463132152,264.8653193439968,0.34519906690629715,1032.1481562234296
2.35,60.7,4.4,33.36280923828049,721.3665106382979,-115.18261872426665,78.22365460765138,2.2459885560411106,0.5139923706940737,0.3450406688901817,-2077.5222909766485,-247.71670626813014,0.3433992327269797,473.6498043701678
3.29,74.9,4.4,34.426605661978265,550.7395136778115,-132.54744087153324,78.29436299637715,2.246267664566899,0.5141784430445993,0.3477165786121911,-1523.5132646144193,-190.49903422329666,0.3458967978367004,360.2404794545148
4.22,83.0,6.28,35.97315866934991,473.50279620853075,-62.40248422921576,77.9748646180706,2.2449711943074275,0.513314129538285,0.3564799049464079,-902.1081239683989,-166.85157709710316,0.35237717376355615,306.6512191114276
5.17,86.8,4.4,37.9709103975667,433.42284332688587,-34.44660802692463,77.82594085248972,2.2443482353995345,0.5128988235996896,0.3699250197470162,-476.57196766923175,-154.54662738490552,0.35657240905585363,278.8762159419804
6.11,89.4,4.4,39.73255160249699,408.3987070376432,-33.82171008409122,78.22771484482332,2.245961631665404,0.5139744211102693,0.38627766889685794,-399.1236758182299,-150.02298578640165,0.36734441907176174,258.37572125124154
7.05,92.5,4.4,40.204616319695546,369.83802836879437,-32.609796103558246,78.9297544962839,2.2488167388583227,0.5158778259055484,0.40450943272737155,-338.3408604128118,-140.55984774270505,0.3800578549552018,229.27818062608932
7.99,94.7,4.4,40.98296192610741,347.0922903629537,-31.23581647020727,79.63812574160454,2.2517159173111443,0.5178106115407628,0.4282454969439236,-290.25306277419605,-136.87912788025417,0.39435945908542064,210.21316248269952
8.92,96.3,4.4,40.819486743024015,311.4270515695068,-25.12358564974202,80.11443570138385,2.253658240767036,0.5191054938446905,0.45668848895233255,-215.46998158482234,-124.62991054216221,0.40018973918309825,186.79714102734457
9.87,97.8,4.4,46.92436999114102,299.8599493414387,-10.020616555980144,80.40096974570208,2.254818687663907,0.5198791251092713,0.4884295575632973,-81.01437854772325,-76.77013180694064,0.2560199585691436,223.08981753449808
10.79,98.8,4.62,49.799171785617105,292.6884986098239,-8.603346018660607,80.71655296874837,2.256103832665111,0.5207358884434073,0.5140832095620546,-64.00147815911652,-62.84998975594042,0.21473337713800722,229.8385088538835
11.8,99.5,4.4,49.41854362653051,283.25549152542374,-11.735446044189297,81.10303470439985,2.257688507019599,0.521792338013066,0.5335554799583165,-79.83064592392601,-76.29002930785603,0.2693329223628082,206.9654622175677
12.6,99.7,5.14,48.251250917204004,271.4473412698413,-14.760187819478096,81.87972320708364,2.2608487601593468,0.5238991734395645,0.5488864935565855,-94.36964340074182,-86.67089562896979,0.31929174632368823,184.7764456408715
