r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.34,19.6,2.89,23.20117290020923,1199.05,29.043685121107096,28.13162794055498,2.0808406533044885,0.403893768869659,0.32317201336728063,2400.7098326465666,384.16889395706795,0.32039439052338764,1583.2188939570678
0.68,32.5,2.89,23.29142893669844,1208.9248529411764,-275.4938004613611,33.85835846618352,2.098736065129154,0.41582404341943585,0.34021145750121734,-12617.149519660283,-411.1444677745978,0.3400910046429521,797.7803851665785
1.02,41.9,2.89,25.648758818298425,1011.7142156862744,-588.0572818464101,40.313794145251386,2.1193483562464026,0.42956557083093505,0.36256498110634916,-16903.66948946516,-366.75457949094,0.3625080816346541,644.9596361953345
1.37,50.6,2.89,25.912941138758615,803.1653284671534,-432.42106010977983,47.37245584568504,2.1423357400682255,0.444890493378817,0.3898331912277327,-12361.37362201513,-313.0335631673223,0.38974984610547003,490.13176529983105
1.71,57.0,2.89,26.57418692096561,713.3436842105264,-321.39851029961585,54.92611074867397,2.167373972819931,0.4615826485466205,0.4212199490421077,-9234.346985615535,-300.3685903447839,0.4210713531125023,412.97509386574245
2.05,60.5,2.89,25.62166403235102,584.6143414634147,-382.8376232237004,62.92662796656026,2.194361058384273,0.4795740389228488,0.4523424432157038,-10080.6772759755,-264.3852352260147,0.45223870930740756,320.2291062374
2.39,60.5,2.89,23.68549513983726,453.01410041841,-351.11715625185434,70.10715876104862,2.219319861927754,0.4962132412851694,0.4819440389630414,-9033.548757830908,-218.28494559863827,0.48185022363989843,234.72915481977174
2.74,60.0,2.89,21.46420558056742,342.34350364963507,-258.47192230787834,75.92984516259023,2.240235544426305,0.5101570296175367,0.5089631921710004,-6651.128010739752,-174.20039372085347,0.5088467923700856,168.1431099287816
3.08,61.5,2.89,19.89291047284178,274.668474025974,-158.09880567670797,80.34850796269235,2.256788916576197,0.521192611050798,0.5324610802086288,-4007.911512413861,-146.18539380503302,0.5322248733620919,128.48308022094096
3.42,61.5,2.89,19.007840749141188,234.8363157894737,-102.29652782292797,83.66208691448037,2.269677458700493,0.5297849724669952,0.5506448887750622,-2472.266560647142,-129.19362282318357,0.5501432876293426,105.64269296629013
3.76,63.0,2.89,18.353688371788333,205.106835106383,-82.75593564467604,86.11942543209491,2.279550135045137,0.5363667566967578,0.5639140108252438,-1880.4186525854925,-115.51697424236217,0.5632039233721629,89.58986086402082
4.11,64.0,2.89,17.674745412564995,177.7347201946472,-78.2060426049593,87.84805879627012,2.2867059320971976,0.5411372880647984,0.5730645851824341,-1659.7424904748202,-101.72580890535588,0.5723462967390405,76.00891128929132
