r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.13,232.0,33.4,171.91281994360588,173621.79923076925,186243.43641025625,27.856301378966034,2.078953479245955,0.4026356528306368,0.30946478114531023,1991413.8477195485,53716.798161251165,0.30938971027395895,227338.5973920204
0.25,233.0,16.9,183.0229179835097,195971.0116,-9749.703238866408,31.203173020479884,2.089037830238004,0.4093585534920026,0.3167730267349012,-906444.4767489624,-61981.457571205945,0.316278704004026,133989.55402879405
0.38,234.0,14.6,209.41680993889798,171184.37342105265,-200490.50690799407,35.23325524487868,2.1013796198048236,0.4175864132032157,0.32627695499049375,-861689.0934625908,-55775.42530267232,0.32582077550667915,115408.94811838033
0.51,235.0,10.6,220.5002860126992,143843.47980392154,-191641.43082706776,39.66318448111975,2.115083776274089,0.4267225175160592,0.3377451984286011,-722767.8505466764,-48509.40895748594,0.33723745437478947,95334.0708464356
0.63,236.0,9.12,224.6066548878855,123274.0157142857,-157100.84289989667,44.360661110766245,2.1297169009805574,0.43647793398703827,0.3509295728258177,-654393.3585337113,-43197.58806360999,0.35041924945261604,80076.42765067572
0.76,237.0,10.3,224.88247678722482,104568.26907894737,-126498.43986911957,49.23403737947723,2.1449682172921416,0.446645478194761,0.36413227534325393,-602050.9990070252,-38025.99491321486,0.3636475505251583,66542.27416573251
0.89,238.0,9.95,224.0023066776019,90384.42134831462,-94921.34522668057,53.52706426173739,2.1586124440504357,0.4557416293669571,0.37669968074763144,-558939.5482435196,-34005.73213832989,0.3762344398630593,56378.689209984725
1.01,239.0,3.51,223.60280451587556,80837.93277227723,-73378.1050423813,57.21700212440213,2.1705327713794937,0.4636885142529958,0.3880830069323584,-526483.8184909711,-31334.750408549644,0.38762434087497677,49503.18236372758
1.14,240.0,3.18,222.4711308689584,72039.8950877193,-63781.92919682644,60.32529176573744,2.1807444303669987,0.47049628691133244,0.39779374906115067,-491784.7444886915,-28624.628359549813,0.3973441150170342,43415.26672816949
1.27,240.0,5.19,220.33970470508444,64254.631181102355,-51939.63042281958,62.70033374468095,2.1886734159466465,0.47578227729776434,0.4054895524147749,-458812.67547718337,-26026.6111263592,0.4050542450862868,38228.02005474316
1.39,241.0,3.54,219.92909100248758,59054.9874820144,-40633.20656651474,64.31658685369435,2.194152901794565,0.47943526786304336,0.41119441259019845,-429883.91951772757,-24257.285993395366,0.41075761807219224,34797.70148861904
1.52,242.0,2.6,219.40441261075944,54096.32953947367,-36322.56280961245,65.19156207918701,2.1971681780342394,0.4814454520228262,0.41500312355986335,-398271.5048301106,-22426.397780873427,0.41456412979939905,31669.931758600243
1.65,242.0,1.75,218.528095665995,49611.121151515166,-32313.278157894645,65.55487311087285,2.1984236337032996,0.48228242246886643,0.41705760058680624,-368530.17693397845,-20668.9826088447,0.41661994587303236,28942.138542670466
1.77,243.0,1.94,217.8808896575249,46018.01000000001,-27746.23176395535,65.50556435204984,2.198238674377784,0.48215911625185615,0.41761483737326016,-342192.22963931574,-19197.624645223434,0.4171763325972468,26820.385354776576
1.9,244.0,3.09,217.50321737924554,42674.56321052633,-23841.64399393711,65.15224843346331,2.1969882590677674,0.4813255060451782,0.4169864110969664,-314935.92315663595,-17775.800278777202,0.41654322719330217,24898.762931749126
2.03,244.0,1.6,217.43495244031178,39819.18256157637,-20381.84817438899,64.59199652057039,2.1950149255883544,0.48000995039223626,0.41557052317610493,-288437.5478407473,-16529.547811467673,0.41511519695077587,23289.634750108693
2.16,244.0,3.0,217.6491119483775,37375.282685185186,-17372.09936911249,63.8895954376035,2.1925440091895836,0.47836267279305567,0.4136988476633631,-262114.47666024958,-15444.201235223441,0.41321965014448475,21931.081449961745
2.28,245.0,2.19,218.24604676715015,35476.157719298244,-14634.10650837564,63.106957699288444,2.1897878229666117,0.4765252153110744,0.41165168634743216,-236077.29405122632,-14585.220469522328,0.4111273995601923,20890.937249775918
2.41,245.0,3.01,219.12025673844488,33716.756058091276,-12532.007733218557,62.40951844401573,2.1873333531402883,0.4748889020935255,0.40970442118637407,-210267.74579747947,-13794.06439289543,0.4091160006356887,19922.691665195845
2.54,246.0,2.64,220.20626849278838,32217.835708661416,-11005.774006801192,61.86613348550622,2.185422886500857,0.47361525766723805,0.4081110843566823,-187603.84600651043,-13126.969297827556,0.4074441690165585,19090.86641083386
2.66,246.0,2.38,221.13037794925924,30965.312556390978,-9899.5709350041,61.46766420019958,2.1840189944333415,0.47267932962222764,0.40708929771291025,-169152.91545962173,-12582.363664668334,0.40633736997663344,18382.948891722644
2.79,246.0,3.72,222.01963088873637,29742.94297491039,-9129.163019838828,61.31028659928248,2.1834624625700854,0.4723083083800569,0.4068239653334058,-153999.53345287804,-12075.302652340233,0.4059888311162192,17667.640322570158
2.92,247.0,3.54,222.60129289590307,28591.730171232884,-8585.891768062618,61.448880783954664,2.183947532127177,0.47263168808478456,0.4073916461597995,-142322.83407779768,-11622.094692148077,0.40648448423878397,16969.635479084805
3.04,247.0,3.74,222.88831529502795,27596.470032894737,-8127.0835871397285,61.87520801730859,2.1854466305253446,0.4736310870168964,0.4088046992858396,-133100.3287998187,-11254.627567415857,0.4078285213290122,16341.84246547888
3.17,247.0,5.11,222.87587708555156,26559.959274447952,-7802.000592718685,62.583674466468025,2.1879448116288684,0.47529654108591224,0.4110461436829889,-125782.76670388716,-10890.036060992466,0.410017046655235,15669.923213455486
3.3,247.0,3.63,222.5547903980408,25567.94987878788,-7507.296162119281,63.52559570426778,2.191276491181778,0.47751766078785207,0.4140433254914373,-119573.56366901673,-10558.666627540644,0.4129649298280464,15009.283251247236
3.42,247.0,3.84,221.92663578450185,24683.135233918132,-7221.408754588119,64.64084521001796,2.1952380207750446,0.4801586805166964,0.41769317882089807,-114352.14946592154,-10282.131821454115,0.41656506452733794,14401.003412464017
3.55,248.0,5.12,221.07641205415968,23762.59769014085,-6675.648265905841,65.85795098807131,2.1995881739077165,0.48305878260514434,0.4218702898694912,-106180.3957903968,-9995.054037537866,0.4206212707832374,13767.543652602984
3.68,248.0,2.77,220.34911152942738,22947.466684782612,-6204.123497405511,67.1604440638476,2.204281030076115,0.4861873533840766,0.4264215584621231,-98946.34002911719,-9753.51805657391,0.4250368108407304,13193.948628208702
3.8,248.0,3.24,219.38075820765457,22211.566815789472,-6089.594372718246,68.54015754441278,2.2092995870850385,0.48953305805669234,0.43120345880719113,-96417.73416056544,-9546.325481114369,0.42979072842030214,12665.241334675104
3.93,248.0,6.79,218.18692881368975,21425.06809160305,-5902.145862168679,69.94411208184397,2.2144610426975366,0.49297402846502436,0.4360820428879322,-92879.7426045272,-9311.700176806584,0.4346170633854854,12113.367914796467
4.06,248.0,8.39,216.9262318561857,20677.008891625617,-5702.195715694509,71.31687438141499,2.2195581399116904,0.4963720932744602,0.44098347272109295,-89236.51822269769,-9086.617249427676,0.4394551115711829,11590.391642197941
4.18,248.0,2.73,215.54352526459408,19999.519162679426,-5533.573478335413,72.63300043468344,2.224491798594992,0.49966119906332795,0.44584024607118666,-86199.38156843167,-8884.923161844807,0.44425683885564243,11114.59600083462
4.31,248.0,13.7,214.07027155792585,19293.615522041764,-5287.556290970749,73.85814741568899,2.229124898018347,0.5027499320122313,0.4505935135101094,-81952.38004315547,-8661.114091674219,0.4489108887745498,10632.501430367545
4.44,248.0,4.89,212.60959075223047,18624.754527027028,-5059.784895184595,75.03760668399664,2.233633738834774,0.5057558258898494,0.4551571943607522,-77957.61306382627,-8443.935139677722,0.4533716204111273,10180.819387349306
4.56,248.0,5.71,211.15187523945974,18028.669298245615,-4869.221604909821,76.17211874990943,2.238016408946159,0.508677605964106,0.45955145214178106,-74630.378685477,-8251.231926065708,0.45767282041546137,9777.437372179907
4.69,248.0,15.1,209.6294477677199,17407.449125799572,-4646.772675984569,77.27288306529884,2.242316008969253,0.511544005979502,0.46373581162154515,-70759.99428181087,-8037.6185562048595,0.4617344274924411,9369.830569594713
4.82,248.0,10.5,208.15627720757075,16820.508402489624,-4431.1552886233985,78.25080350903836,2.2461605871153196,0.5141070580768797,0.46770896188725125,-66940.612122108,-7831.081900225093,0.46556749135275866,8989.42650226453
4.94,248.0,1.58,206.733966087427,16299.660303643723,-4301.203617143974,79.23168521767357,2.250080863623471,0.5167205757489807,0.4714369040338498,-64448.92574961781,-7648.054486996472,0.4692155753262404,8651.60581664725
4.99,248.0,4.77,205.78262413393193,16089.303787575149,-4156.843634461666,80.09488857020568,2.2535565587151205,0.5190377058100804,0.4748962668399956,-62601.72798086739,-7603.033568046673,0.4725520549818981,8486.270219528476
5.07,248.0,4.36,204.70194412036236,15759.270631163707,-4038.3277430318453,80.8754159885151,2.2567225888841618,0.5211483925894411,0.47799807502933744,-60648.48286027537,-7494.4016120994165,0.4755551057851216,8264.86901906429
5.2,248.0,8.45,203.39584649657093,15241.254961538461,-3791.5252727388765,81.5627964296724,2.2595282024334677,0.5230188016223118,0.4807004390959925,-56376.97316862015,-7285.510659219875,0.47801251784088467,7955.744302318586
5.45,247.0,8.25,201.43807915245466,14318.491027522934,-3638.3460127261933,82.17605573237674,2.262045307661809,0.5246968717745393,0.48281786322454434,-52218.706009270456,-6873.114929792551,0.4800167082258237,7445.376097730383
5.58,247.0,2.34,200.2632184464492,13858.683476702508,-3466.0409521969996,82.61744406511195,2.2638613162971386,0.5259075441980924,0.484383654979828,-49064.174648459586,-6671.343573023255,0.4813836454406572,7187.339903679253
5.7,247.0,2.34,199.24946925217367,13451.980789473684,-3383.4040268786484,82.8779772084883,2.264931336553657,0.5266208910357715,0.48531464163820237,-47130.62905613397,-6487.0069303029995,0.48223432904239283,6964.973859170685
5.83,247.0,6.13,198.2829359878455,13012.832469982846,-2923.101448823689,82.84765306647805,2.264788592408857,0.5265257282725713,0.4857199012959843,-40221.26500347345,-6269.072143403081,0.4817607663715158,6743.760326579765
6.47,247.0,6.89,193.8017206341858,11201.192673879445,-2750.1644192131134,82.76553123244264,2.264432622778325,0.52628841518555,0.4858023172688389,-34188.47057394581,-5396.075684579444,0.4817411718274243,5805.116989300001
