r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.21,55.5,7.21,26.828591844783976,5107.419523809523,-1124.0411942554774,32.2311228538991,2.0925248941838284,0.4116832627892189,0.32893802162477465,-127616.46827807817,-1679.9274267904314,0.32891902044839405,3427.4920970190915
0.63,63.2,5.22,43.63133462453369,4635.322222222222,-2042.4858720596656,37.22055643375105,2.1082476241888854,0.4221650827925903,0.3481911118639693,-59838.99935675468,-1613.5867283840741,0.3481067013310034,3021.7354938381477
1.04,66.6,7.97,47.1786774054159,3412.15625,-2675.1410665493017,42.905410967809985,2.1265506901666247,0.43436712677774975,0.37287512095833114,-43022.761476693486,-1271.937402188173,0.37276645880099224,2140.218847811827
1.46,70.5,4.62,45.917164591302836,2414.9551369863016,-2058.083428318136,49.02960438631719,2.1465553397847854,0.4477035598565236,0.4021268421280743,-34054.62740638514,-970.8551341747982,0.4020178757384118,1444.1000028115034
1.88,76.1,4.69,42.285380140051615,1683.366170212766,-1506.5115502424917,55.37875106638572,2.1674483593400926,0.4616322395600617,0.435107000642517,-27716.33106846806,-732.2739502187917,0.4350057421709011,951.0922199939744
2.3,78.8,4.52,37.548878158716676,1149.4854347826088,-1008.9047353739367,61.79094572176864,2.1885827982564625,0.4757218655043083,0.4668120171903358,-21057.515417008846,-536.4774995747173,0.46671100245491687,613.0079352078915
2.71,80.1,6.65,34.009342996331995,845.9752398523985,-623.3127711621894,67.06967288549905,2.2063580650978856,0.4875720433985904,0.49564156183472924,-13853.835611037564,-419.17250515049585,0.4954902760790386,426.8027347019027
3.14,80.1,6.28,30.708824509181028,625.9027070063695,-432.76874630315734,71.27751599462621,2.220867291513613,0.4972448610090753,0.520379494220981,-9308.4811190683,-325.5740755618862,0.5201672271383434,300.3286314444833
3.55,80.1,5.09,28.07482355878304,482.44949295774643,-292.69454291242414,74.32139471414142,2.2316278022843186,0.5044185348562124,0.5401344606489398,-5975.5159103615215,-260.4225301811833,0.5397923181235293,222.02696277656315
3.96,80.4,5.4,26.11135179139756,385.89318181818174,-201.72434371869107,76.28401924670817,2.2387409597181547,0.5091606398121031,0.5544071674454615,-3839.3646993065026,-213.72078475400986,0.5538340525920642,172.1723970641719
4.38,80.1,7.58,24.557133509065295,315.0182876712328,-146.31901605339098,77.3813818429567,2.242823086528431,0.5118820576856207,0.5638325368798648,-2568.600973159081,-177.33499858857127,0.5629355676443966,137.68328908266156
4.8,80.4,8.9,23.347781957937947,262.98520833333333,-109.21968200233427,77.78332348499825,2.244324877366025,0.5128832515773499,0.5695294689695687,-1763.6063968710139,-149.41876617595568,0.5681641455156201,113.56644215737765
5.22,80.6,9.37,22.37991007612338,223.27375478927206,-79.81926061261028,77.74592624259152,2.244125084563198,0.5127500563754654,0.5724612715440249,-1186.5580271820727,-127.32349137636616,0.5702573125826423,95.9502634129059
5.63,80.6,9.37,21.810820964013406,196.7352220248668,-64.72812869367135,77.48357573862349,2.2430369218232244,0.5120246145488163,0.5735652053503506,-889.715114766697,-112.23932306851746,0.5705095504166037,84.49589895634934
