r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.87,47.8,8.2,176.22959778818876,27649.459080459776,657.6851631655355,23.760928317779385,2.0673076760327116,0.3948717840218077,0.31720083989985925,16750.74457971992,8048.093950099745,0.2910759999564489,35697.55303055952
1.74,98.9,8.2,198.52815682527896,28221.64517241379,-387.28872153961504,28.16507129207496,2.080547847935035,0.40369856529002346,0.33225217852591676,-6114.173123237504,-5570.249165262899,0.19737506907314278,22651.396007150892
2.61,146.0,7.7,218.6182126160448,26975.576704980846,-3083.769026533812,33.493724541863756,2.0969366647412855,0.41462444316085695,0.3518890242889935,-17551.546267571757,-8663.728855389212,0.3211693655390699,18311.847849591635
3.5,164.0,6.4,228.9738856157725,22794.211685714283,-6000.645348029733,39.52834751544595,2.115867212457968,0.42724480830531186,0.3756510652985226,-15824.542802959191,-7814.485887432894,0.34282764392902576,14979.72579828139
4.37,174.0,5.95,211.21519909546922,16414.440892448514,-6103.503579137365,45.985202387845725,2.1363766281312873,0.4409177520875248,0.4031115199760629,-14745.173844312303,-6205.777201615861,0.37806814391532745,10208.663690832655
5.24,175.0,6.0,193.70573545545406,12174.115458015267,-3951.419469953197,52.58563334427714,2.15741902048343,0.45494601365562,0.43100594414410576,-13966.911443562834,-5013.445238866728,0.4118118688915461,7160.670219148539
6.11,184.0,6.4,180.50672846946105,9538.97101472995,-2560.8126253125974,58.397174767757384,2.1763490917517236,0.46756606116781574,0.4581740337759312,-12720.77272214569,-4206.290323609207,0.4409584972125306,5332.680691120743
6.98,185.0,6.4,169.7881571138344,7718.301489971347,-1732.7387045633004,63.48524072693839,2.1933207088831295,0.478880472588753,0.48336263749024677,-10764.671316418635,-3588.212908866461,0.4648967021473246,4130.0885811048865
7.85,188.0,6.65,162.37590562111495,6524.005668789809,-1407.4698864118784,67.93491562200306,2.2085523194671834,0.489034879644789,0.5055211792599099,-9259.433165262919,-3165.287869264047,0.4851755240505795,3358.7177995257616
8.72,190.0,7.35,150.73043605966913,5269.303887614678,-1277.6217928798906,71.6484995341691,2.2216080662697677,0.4977387108465118,0.5239906124795481,-8313.586796747435,-2663.8377918878437,0.5055388432140163,2605.4660957268347
9.6,191.0,6.4,141.01212318377472,4288.16753125,-958.6002894433449,74.36959708716768,2.2314549689092207,0.5043033126061471,0.5389047151511301,-6450.5147717564605,-2216.873897417078,0.5169746473899679,2071.2936338329223
10.47,191.0,5.55,134.29942881015856,3591.753381088825,-700.8525855097547,76.14438555042234,2.238059760647723,0.5087065070984819,0.550598351102378,-4710.857565464348,-1869.0851309708833,0.5203823683474276,1722.6682501179416
11.35,189.0,5.95,129.24426182201833,3061.6755066079295,-545.2907938012848,77.22620579586376,2.242173236040481,0.5114488240269874,0.5593393292464821,-3533.7107006994106,-1589.9504657340592,0.5193073081397794,1471.7250408738703
12.19,186.0,6.85,125.45331889166795,2653.8532157506156,-435.2769974979347,77.90571393758003,2.244788283016305,0.5131921886775366,0.5654804664460709,-2695.7356041040644,-1362.7510647305555,0.5134990347780464,1291.10215102006
13.12,183.0,6.4,121.81008305489549,2291.2352210365852,-359.9880027695668,78.46876823737492,2.2469815294547066,0.5146543529698044,0.5695805247930611,-2106.9149826470884,-1160.31324437191,0.5064138477440867,1130.9219766646752
13.94,179.0,6.85,119.53486574846573,2023.8742109038737,-295.4372644530427,78.89672248838289,2.248663715252581,0.5157758101683871,0.5722629542995443,-1647.7688021564754,-998.8681757888286,0.49354261762282564,1025.006035115045
14.86,177.0,7.25,117.53578915466949,1777.174380888291,-242.33439536388641,79.18117457413375,2.2497890753884415,0.516526050258961,0.5740489852190329,-1278.5602132541808,-847.5201593397767,0.47689195188384265,929.6542215485142
15.79,177.0,8.55,116.68102549843579,1575.555579480684,-196.20158230604724,79.30358871122154,2.25026968968624,0.5168464597908267,0.5752651514401258,-979.0160127320921,-713.3350784441657,0.45275145335037104,862.2205010365183
16.72,178.0,12.0,114.75052676980164,1412.2394377990431,-175.60875449638803,79.33121163855498,2.2503691372217336,0.5169127581478223,0.5760033707135414,-828.876993666423,-624.6985649553252,0.4423460698200794,787.5408728437179
