r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.25,3.17,3.22,7.735821671559117,170.7364,794.4256,79.58612754687249,2.2518015717095117,0.5178677144730077,0.40199615466960087,61467.399789318246,68.63534773665477,0.40199598759640454,239.37174773665475
0.5,10.5,3.32,16.049584945973507,369.3428,592.3815999999998,77.72358459607021,2.2446621452071125,0.5131080968047417,0.39485461827748214,29900.444125974063,145.83555387603872,0.3948514872255225,515.1783538760387
0.75,17.5,4.47,22.030056348245886,466.9271999999999,537.4476,75.52027263418385,2.236324293863691,0.5075495292424606,0.3858757325970418,19304.246219672154,180.1706436091852,0.3858645279375141,647.0978436091851
1.0,22.7,4.96,29.625297873441447,638.0666,542.2000124494244,72.54853213158842,2.2253745120119213,0.5002496746746141,0.375533463378896,13913.585185100997,239.59167409013423,0.3754963417457272,877.6582740901342
1.26,29.7,5.29,35.72928776392427,743.4492063492064,50.83013333333338,69.20626913105666,2.2132118492777226,0.4921412328518151,0.36397150271019885,2729.186139742299,269.71111437881615,0.3627835124113776,1013.1603207280225
1.5,34.5,4.7,25.386410681974613,663.4816666666667,-317.35545815295836,66.5371070005442,2.2032836216312424,0.4855224144208282,0.3525380753429491,-7951.189648875966,-233.8351017907502,0.35243641767155115,429.6465648759165
1.76,36.0,3.51,26.01791547552375,584.7714772727272,-356.4886840308262,64.54725424989118,2.19591649649187,0.4806109976612465,0.3423729397876179,-6740.051570473193,-200.1510649480123,0.3422722768242428,384.62041232471495
2.01,37.3,3.45,25.380524799120977,481.6724378109454,-277.6186182622687,62.775005693704614,2.189325820208102,0.476217213472068,0.3347449944636353,-5388.539154426178,-161.1893337916444,0.33464512631073695,320.483104019301
2.26,35.6,3.57,25.99324215007537,445.96216814159294,-61.06399912786685,61.05468663335823,2.1828809311488735,0.4719206207659156,0.330566136529493,-1596.8359927196257,-147.00259403873676,0.32963018959954343,298.9595741028562
2.51,34.9,3.88,38.80514900235973,451.14043824701196,66.00102603565472,60.66243101395027,2.181396371071805,0.4709309140478701,0.3308589105643484,1535.8386509287047,148.79565302603206,0.3298211386330265,599.936091273044
2.76,32.7,3.27,42.01152327458746,478.9626811594203,77.32643247607575,61.428116863615294,2.1841564495929995,0.47277096639533295,0.3362213243720983,1634.6425778997175,160.51851009101597,0.33513782264298836,639.4811912504363
3.01,32.8,3.21,31.697503815886662,489.80365448504983,-15.574724105836891,63.19066642381428,2.190631138502602,0.47708742566840134,0.3467737769836196,-326.26262577874394,-156.0057315089204,0.31850667115363906,333.7979229761294
3.27,33.2,3.21,31.37256256566301,471.0195718654435,-71.60930327209383,66.93946280547426,2.204865643778854,0.48657709585256936,0.3627666105897827,-1402.257100770635,-170.02945506530892,0.36098171970204534,300.99011680013456
3.51,32.1,3.23,31.371268908224838,453.9990028490029,-95.39979929117851,72.02224077922014,2.2248926227822614,0.4999284151881742,0.38358326626784583,-1812.531795308976,-173.61253193385917,0.3824072979111841,280.3864709151437
3.76,30.1,3.16,30.732827466714973,424.27367021276604,-118.90605377670056,77.12840661606091,2.2463466340630327,0.5142310893753551,0.40879971204766485,-2171.5693162451043,-173.07508401625796,0.4079326533024398,251.19858619650807
4.02,32.3,3.16,29.85296437071627,393.35691542288566,-119.07785685745694,82.37122567137384,2.2692991716889215,0.5295327811259476,0.43732397256097266,-2171.6473329203845,-171.6655020598869,0.4364115522802865,221.69141336299876
4.26,33.6,3.12,28.798870977742755,364.73474178403757,-102.50135296966505,87.83108151843813,2.293880424987864,0.5459202833252428,0.4674233288742227,-1935.0708301504617,-170.0457817857573,0.4662176708311565,194.68895999828027
4.52,35.1,3.12,27.937335889256747,342.10623893805314,-72.83845863027058,93.57741553997312,2.3204150345710675,0.5636100230473783,0.4975601541572731,-1440.3592333500694,-169.43041225903693,0.49525671553074635,172.6758266790162
4.77,35.3,3.12,27.30769886793434,327.5871278825996,-58.54713923068789,98.70714836466055,2.344763699809067,0.579842466539378,0.5265176732124257,-1175.7578871005642,-171.25370703107285,0.5227730043545746,156.33342085152674
5.02,35.2,3.13,26.61968259131351,312.8326693227092,-76.01615329840592,103.39818424468152,2.3675093301970422,0.5950062201313615,0.5512275228774578,-1489.6266291227905,-171.6757965612989,0.5487783514841383,141.15687276141028
5.27,34.6,3.11,25.623078624603092,289.5790512333966,-95.40084589179503,107.43312542525263,2.387738775037632,0.6084925166917546,0.5713882878656414,-1800.768088531065,-164.99799654599778,0.5697856797417702,124.58105468739885
5.52,33.0,3.11,24.639263062826675,265.1322463768117,-97.78721942633979,110.25024832507181,2.402820334019921,0.6185468893466138,0.5866384738693801,-1801.7769875873164,-155.15157893493213,0.585185623609236,109.98066744187955
