created_at,kind,path,size_bytes
2026-04-07T09:59:22,galstreams_compilation.tracks.csv,C:\Users\mincu\Desktop\topological_gravity_project\data\raw\Our galaxy Halo Stellar Kinematics\galstreams\compiled_tracks\galstreams_compilation.tracks.csv,57472088
2026-04-07T09:59:22,galstreams_compilation.end_points.csv,C:\Users\mincu\Desktop\topological_gravity_project\data\raw\Our galaxy Halo Stellar Kinematics\galstreams\compiled_tracks\galstreams_compilation.end_points.csv,35653
2026-04-07T09:59:22,galstreams_compilation.mid_points.csv,C:\Users\mincu\Desktop\topological_gravity_project\data\raw\Our galaxy Halo Stellar Kinematics\galstreams\compiled_tracks\galstreams_compilation.mid_points.csv,18152
2026-04-07T09:59:22,galstreams_compilation.summary.csv,C:\Users\mincu\Desktop\topological_gravity_project\data\raw\Our galaxy Halo Stellar Kinematics\galstreams\compiled_tracks\galstreams_compilation.summary.csv,87932
