r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
2.5,206.0,75.0,199.65763220440732,17807.61316,-2030.319093952926,37.87685504530596,2.221811239513139,0.4545485117843796,-1862.345121011843,15945.268038988157
7.49,285.0,8.0,209.00718697331962,7676.3208811749,-1291.5008048062934,116.25343236951896,2.5575521343666145,0.7213010740343682,-1844.0105732309496,5832.310307943951
12.54,291.0,7.0,221.5253577690682,4840.945079744816,-463.8327106506369,113.97838218326022,2.5457670935801078,0.7146540903655061,-927.5890881408552,3913.3559916039612
17.45,274.0,5.0,204.9474655777139,3056.5470830945565,-281.4485275068157,126.88536444507592,2.6163887246975994,0.7522404052299249,-649.4718024797587,2407.0752806147975
22.47,266.0,4.0,191.38400674878915,2046.1612016021363,-159.19827433071384,130.1833922481501,2.6361310425035374,0.7618324864646354,-416.08385228212876,1630.0773493200077
27.48,255.0,2.0,180.777606420567,1459.7883915574964,-98.44050081162491,132.34191606618714,2.6495049818253986,0.7681185184299987,-270.5401025054795,1189.2482890520168
32.5,250.0,2.0,168.69291724213036,1058.8029784615383,-66.13505701855163,135.5283131348834,2.6699689828305226,0.777417374368948,-183.19373761045375,875.6092408510845
37.51,242.0,2.0,159.46426165508944,796.4537696614237,-43.61420631040414,135.9229948503125,2.6725676887621157,0.7785712268272889,-118.53186229797848,677.9219073634453
42.42,237.0,2.0,152.56038901833932,626.1500518623291,-29.813527391440637,135.35780719004705,2.668850833312462,0.7769190560711029,-77.47790906584086,548.6721427964882
47.44,235.0,2.0,145.4425161556429,500.4054426644182,-22.127216292360597,136.61845988931375,2.677182892758789,0.7806057007879669,-54.50482070648296,445.90062195793524
52.45,236.0,2.0,138.78541299935844,404.21407244995225,-15.976575909862394,136.229265776822,2.6745944310984355,0.7794669683017829,-36.98069091701637,367.2333815329359
57.47,242.0,2.0,134.67432997192785,340.1603862884984,-11.466135439189824,133.92186685988383,2.6595397328963952,0.7727258759880603,-24.566595556156283,315.5937907323421
62.48,246.0,2.0,129.8763824581636,289.2087339948784,-9.488423020258706,135.85452656877376,2.672115820132653,0.7783710229425458,-19.23634730443048,269.97238669044793
67.4,242.0,4.0,124.6359018937755,245.94034569732938,-8.010435468621663,138.08002125365275,2.687036561009787,0.7848870524851344,-15.463965268919445,230.47638042840993
72.41,242.0,5.0,119.19661925411874,209.66510979146528,-7.240566049074682,141.9663406018102,2.714335002329468,0.7963166983171138,-13.451409451576433,196.21370033988885
