r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.12,134.0,41.1,418.51756541329684,267683.32416666666,467903.9826388893,26.619703152342726,2.173387782038213,0.3990806182179372,1191957.9471622766,1459641.2713289433
0.24,208.0,35.5,292.6273555137501,323831.8020833334,31402.55828157356,1.7073311177691763,2.0227439116767387,0.18779844798284728,32963.06956237784,356794.8716457112
0.35,252.0,27.1,0.0,274905.9125714286,-446461.3763105152,72.93080096308567,2.3624148852201117,0.5882540310183724,-1119031.8462659905,-844125.933694562
0.47,272.0,11.6,0.0,221145.68553191487,-397912.3602905569,95.59726028726645,2.4581947025961313,0.6600335472730189,-1090712.2498509295,-869566.5643190145
0.59,276.0,12.6,0.0,179406.94610169492,-299382.37809659366,103.86650769831985,2.496108129448155,0.684859021156574,-939862.1894921587,-760455.2433904638
0.71,271.0,16.3,0.0,149293.9147887324,-222236.91698999386,107.57150994341863,2.5138306589004586,0.6958335660527099,-803895.2622530763,-654601.3474643439
0.83,266.0,11.9,0.0,126070.0860240964,-173227.78816562655,111.42189355815854,2.532812736560678,0.7071645414491609,-707504.7259942523,-581434.6399701559
0.94,262.0,12.2,0.0,109451.52351063829,-129279.16072822872,110.08049993637586,2.5261304107648623,0.703224628433004,-610872.6930656772,-501421.1695550389
1.06,260.0,12.1,0.0,96335.87905660378,-97045.88644969348,108.09928747777414,2.516397119460252,0.6973908282941813,-524932.4452689048,-428596.566212301
1.18,260.0,11.9,0.0,86160.51076271186,-77739.8027999517,107.94841280399831,2.5156623407496235,0.6969457998228045,-464769.28230717056,-378608.7715444587
1.3,259.0,8.04,0.0,77678.32638461537,-64829.77518500829,108.91329026671191,2.5203769517994385,0.6997899351201057,-420170.1745924919,-342491.8482078765
1.42,257.0,10.2,0.0,70601.36471830987,-55796.26475834473,110.61756146873492,2.5287966780929763,0.7048029813360634,-385849.4082309921,-315248.0435126822
1.53,254.0,9.68,0.0,64845.18549019608,-48160.49405721475,111.24110127158777,2.5319076124481317,0.7066339564797192,-355128.8923873771,-290283.706897181
1.66,244.0,4.95,0.0,59042.846144578325,-40014.14414531247,110.74131934872294,2.5294128050359035,0.7051665149805311,-319255.15667127963,-260212.3105267013
1.89,228.0,9.83,0.0,50440.0935978836,-35538.893746414265,118.81237586565025,2.5711190133528325,0.7287615501421911,-296376.87253122416,-245936.77893334057
2.01,220.0,18.6,0.0,46604.23333333334,-30349.442221228615,118.02383128987924,2.5669017694974112,0.726464117556745,-270692.86575476127,-224088.63242142793
2.13,215.0,4.11,0.0,43156.22746478873,-27454.08184523809,119.60160397633031,2.575373664464676,0.7310598079339331,-254776.00815726336,-211619.78069247463
2.24,213.0,16.1,0.0,40289.794508928564,-18615.551992299654,106.48748527450739,2.508592910609212,0.6926305241769789,-200006.44952687828,-159716.6550179497
3.1,228.0,9.59,0.0,25099.142032258063,-14252.321165859097,130.4432645173573,2.6377214573951786,0.7625888532104401,-165576.51310670906,-140477.371074451
3.79,236.0,7.22,0.0,18198.696701846966,-9675.746354425148,135.27813790148977,2.6683293019861205,0.7766862472739923,-124228.74868292894,-106030.05198108198
3.9,236.0,7.24,0.0,17358.544948717947,-6944.224186091401,125.68611785772957,2.6094026367507692,0.748754367538892,-98261.5799366916,-80903.03498797366
4.14,237.0,8.26,0.0,15768.218236714978,-6418.085870286568,128.77019099536867,2.6275730809530975,0.7577209435660005,-91541.65096411263,-75773.43272739765
4.25,237.0,4.07,0.0,15112.214894117647,-5727.195099437312,126.98174849919441,2.6169545085055708,0.7525206034024186,-83324.5185535443,-68212.30365942666
4.37,237.0,4.04,0.0,14450.963363844394,-5290.892236997247,126.71343842940347,2.615381111292031,0.7517406100206196,-77743.42972918261,-63292.466365338216
4.49,237.0,1.94,0.0,13842.400757238307,-4887.9888894818005,126.34471178291452,2.613227007263462,0.7506687496756319,-72420.47168679502,-58578.070929556714
4.61,237.0,1.49,0.0,13277.84603036876,-4539.695904720731,126.1038990239375,2.6118252199330794,0.7499687501080621,-67667.40723060867,-54389.561200239914
4.72,236.0,2.38,0.0,12798.270699152541,-3780.090809268078,120.87394884767693,2.582305950540796,0.734762818981706,-57097.313877108376,-44299.043177955835
5.16,235.0,2.4,0.0,11198.796085271319,-3362.92208035647,125.40310393361506,2.607768198676478,0.7479317328706068,-50491.24450426309,-39292.44841899177
5.43,234.0,4.05,0.0,10410.596022099448,-2822.8408876387302,123.25378712065914,2.595526287105792,0.7416839654856676,-42173.42600254426,-31762.829980444818
