r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.16,160.0,36.0,308.13805910573797,89652.95874999999,106864.5175781251,23.73067179460978,2.1601697193910447,0.3829827936064076,503778.6879340703,593431.6466840704
0.32,177.0,30.9,146.87267382319803,106751.28156250001,-16756.32707173782,4.339743440853334,2.047826835578047,0.2275381068277848,-39340.086825076505,67411.1947374235
0.49,180.0,25.3,0.0,84123.37081632651,-118204.90356934739,83.9381161234608,2.407764460878325,0.6239555224585343,-583632.1690201412,-499508.7982038147
0.65,180.0,32.0,0.0,67743.66338461537,-61733.78524332807,75.28848562178757,2.371991548739422,0.5960652916095236,-384493.5302216651,-316749.8668370497
1.3,182.0,4.72,0.0,34119.00476923077,-46644.02988460887,130.80249672856922,2.6399286900150045,0.7636345865903934,-328289.277424429,-294170.27265519823
1.46,183.0,10.8,0.0,29961.99917808219,-23368.98905508071,111.34617895304036,2.5324335044523414,0.7069423519817483,-232625.40414618465,-202663.40496810246
1.62,184.0,7.43,0.0,26640.928271604942,-8763.454472650317,69.26549457478627,2.3476392579042913,0.5759048528657358,-107115.85707195965,-80474.92880035471
3.72,206.0,8.42,0.0,10156.592069892471,-7437.3570180563775,144.28715846480037,2.731474456070588,0.8031804267304221,-92458.18364242442,-82301.59157253195
3.89,207.0,4.54,0.0,9758.127840616968,-2228.540054668544,98.31952065337225,2.4704483029781548,0.6682639098811342,-34445.080303630224,-24686.95246301326
4.05,209.0,5.36,0.0,9421.173851851852,-1852.6938010940692,92.2374106508056,2.4433438368065605,0.6497845011990196,-27612.172932929803,-18190.99908107795
4.22,210.0,2.43,0.0,9146.738886255926,-1565.4178503117391,86.67895442880832,2.41935798077912,0.6325745694756129,-22232.896575101626,-13086.1576888457
4.26,210.0,4.6,0.0,9092.436103286387,-1269.2650139853743,75.51476166423927,2.372914036453989,0.596809854160469,-16521.88670388316,-7429.450600596772
4.38,211.0,2.8,0.0,8943.656484018265,-1061.3173449655399,67.85954660962284,2.3420020985046364,0.5710964139725867,-12623.93019823966,-3680.2737142213937
4.54,213.0,2.18,96.31455205564619,8795.267246696036,-730.3735055819493,50.70828753528115,2.2737883823160154,0.5084028477516738,-6751.986863947185,2043.2803827488506
4.71,214.0,7.61,153.6306482221091,8702.633227176222,-527.3159201020628,37.92887968804085,2.2220269378710777,0.45478376701725054,-3691.5130417950268,5011.120185381195
4.86,215.0,4.7,141.23621829927177,8626.526152263375,-582.0902200389627,44.02037329786134,2.2469523169750643,0.4812968700630095,-4522.067436321082,4104.458715942294
5.02,215.0,2.34,49.431526729902224,8522.185258964144,-796.2271167496866,62.159640600427714,2.3192732471605146,0.5511495067312477,-8035.437084691427,486.7481742727168
5.18,216.0,2.95,0.0,8371.733474903476,-1015.7561798120419,78.69218684218265,2.385937192526679,0.6071758860728228,-11966.187374994628,-3594.453900091152
5.35,217.0,4.48,0.0,8186.98571962617,-1175.048147565394,90.17080331451155,2.434346253196653,0.6434252686144181,-14835.53919558897,-6648.5534759628
5.51,217.0,3.99,0.0,7983.967586206896,-1364.6837321151518,101.49503364544772,2.485017448660507,0.6777906620510104,-18097.627800939816,-10113.66021473292
5.68,218.0,5.14,0.0,7736.64008802817,-1468.0473243297397,108.57514209262895,2.5187204709043436,0.6987937013150611,-19783.474359449505,-12046.834271421336
5.84,218.0,2.51,0.0,7499.511969178082,-1466.4062646713646,111.48485468750951,2.533128279668008,0.7073492875687197,-19741.539466914834,-12242.027497736752
6.0,219.0,3.95,0.0,7267.390083333333,-1400.2412853108851,112.09364783918063,2.536188313496981,0.709134860242909,-18696.981124864946,-11429.591041531614
6.15,219.0,7.84,0.0,7065.437170731707,-1267.953041409465,109.77928217741061,2.52464027672085,0.7023388389744147,-16624.660934123236,-9559.223763391528
6.48,219.0,7.74,0.0,6658.772623456789,-1227.6453816260555,113.7023311148944,2.5443539419933785,0.7138464755710459,-15957.042940063613,-9298.270316606824
6.64,219.0,6.69,0.0,6463.8909337349405,-1217.7460355719027,115.90636144631826,2.555737918962235,0.7202879974373304,-15779.375134563434,-9315.484200828494
6.81,220.0,6.26,0.0,6256.916431718062,-1194.66963549237,117.71686501560869,2.5652690136807244,0.7255694229276745,-15404.908632849492,-9147.99220113143
7.1,220.0,2.52,0.0,5914.34290140845,-1186.7840367066026,121.8302985238359,2.5875779116615183,0.7375447670982135,-15216.58547154996,-9302.24257014151
7.13,220.0,11.4,0.0,5877.145539971949,-1169.3822092177484,121.6443453282164,2.586548617220461,0.737003923177066,-14963.050485142681,-9085.904945170732
8.52,220.0,2.93,0.0,4253.820164319248,-847.3383981871011,129.04687765904393,2.629236727300074,0.7585257372657915,-10337.273474587068,-6083.45331026782
10.66,225.0,1.79,0.0,2886.0409943714817,-542.318261620221,135.0768094267763,2.6670139810015097,0.7760980153692261,-5951.83226002677,-3065.7912656552885
11.99,228.0,5.71,0.0,2371.9757964970804,-381.8367098194978,133.79379228298552,2.658718238745782,0.7723521603399861,-3842.5936052231323,-1470.6178087260519
12.1,228.0,9.96,0.0,2336.196132231405,-318.4616599420359,127.93069281645894,2.6225599644488335,0.7552795788991545,-3086.8126065099914,-750.6164742785863
12.33,228.0,8.24,0.0,2263.6988321167883,-298.99694719660266,127.42546480311046,2.6195675905365876,0.7538105975344139,-2847.333814261276,-583.6349821444878
12.78,229.0,1.74,0.0,2132.8782081377153,-243.76307804378504,122.91009096722689,2.593595850037265,0.7406847120341894,-2192.047548893079,-59.169340755363464
14.93,228.0,1.64,0.0,1629.9148292029472,-200.9563639642745,132.09904825133117,2.6479812594434424,0.7674107945962085,-1681.7076097295376,-51.79278052659038
17.08,226.0,1.34,55.07242859186002,1268.7658430913352,-144.6992812293373,134.11458849661886,2.660778617852984,0.7732883118934497,-1091.1913471308246,177.5744959605106
19.23,226.0,1.39,72.11174830893485,1007.7079199167968,-107.53324943142317,135.89018334551082,2.672351088025917,0.7784752827766677,-737.2916825704021,270.4162373463946
21.27,227.0,1.11,83.61720461650161,818.201527973672,-78.44872999283989,135.68257864538188,2.6709829704993937,0.7778683090475881,-489.4832906498404,328.7182373238316
23.42,227.0,1.37,89.86249449649885,679.0077412467975,-58.74663868711327,135.4658635057256,2.6695591341917124,0.7772348491992003,-334.205524460577,344.8022167862205
25.57,224.0,2.79,89.51103009170214,565.5909816190849,-47.570246378747875,137.42618812954808,2.682602140784225,0.7829707650113843,-252.24626092774326,313.34472069134165
27.72,218.0,9.41,89.84475779123333,474.4556818181818,-37.25301516620134,137.80827427698483,2.6851882649054675,0.7840903960896398,-183.25508648754027,291.20059533064153
29.87,215.0,8.18,90.53901531560767,405.40301640441913,-28.79276565386587,136.98520035294897,2.679635479467751,0.781679232789691,-130.97003032072845,274.4329860836907
32.02,219.0,5.06,90.00703055252428,350.64678950655843,-23.022540090708667,136.69048784002354,2.6776635452878916,0.7808165042980668,-97.64037011608254,253.0064193904759
34.05,211.0,7.05,87.78670613730186,309.168798825257,-20.432507724779093,138.85326395921095,2.692337420819102,0.7871555732825335,-82.83970119127777,226.32909763397925
