r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.92,234.0,12.0,0.0,86727.61967391304,-26974.06057373099,38.037940656674785,2.2224789333876434,0.4552764148948034,-160836.3136183613,-74108.69394444827
2.32,192.0,12.0,0.0,48963.934870689656,-19968.876269619817,101.74292404478742,2.486168044249045,0.6785312748640097,-162381.83063053936,-113417.8957598497
3.24,212.0,6.3,0.0,40399.826728395055,-11348.023800735738,99.63916432542504,2.476465265826344,0.672232073161926,-99809.6878872342,-59409.86115883915
4.17,223.0,4.41,0.0,27970.09083932854,-10914.507665487541,127.39191955016166,2.619369553460353,0.753713068962487,-98036.4993607889,-70066.40852146037
5.1,222.0,4.01,0.0,20098.842470588235,-6802.437780733524,129.69798578829642,2.6331743983926277,0.760419961093182,-69294.27039799506,-49195.427927406825
6.03,224.0,3.85,0.0,15317.556567164182,-4195.149672112077,127.98003682080474,2.6228532034554384,0.7554230599671551,-46303.55241874663,-30985.995851582447
6.96,224.0,3.23,0.0,12295.86408045977,-2910.978836346908,127.89024244432584,2.622319709252758,0.7551619599373404,-32607.562303176717,-20311.698222716946
7.89,226.0,3.4,0.0,9903.135931558934,-2098.0630810305074,128.45541384439917,2.62568731467549,0.756805454904762,-23370.993362103487,-13467.857430544553
8.8,226.0,3.21,0.0,8435.428011363636,-1627.0154952225537,129.05132628275257,2.629263522451539,0.75853867759794,-17570.86535417941,-9135.437342815772
9.73,227.0,2.75,0.0,6909.427420349434,-1403.3757682713451,134.6145792205318,2.664008195017486,0.774747958558797,-14835.4919497221,-7926.064529372666
10.64,227.0,2.65,0.0,5853.216597744361,-998.3952167131795,131.58076291755222,2.6447459178822683,0.7659009038061603,-10123.283698450085,-4270.0671007057235
11.58,224.0,2.35,0.0,5062.396269430053,-825.0489643701741,132.99880775226123,2.6536510800493955,0.7700333750719075,-8020.162521089238,-2957.7662516591854
12.52,220.0,2.43,0.0,4302.124544728435,-659.1263035680388,133.57543668556426,2.6573209879915325,0.7717151084019227,-6141.636070621441,-1839.5115258930064
13.46,218.0,2.3,0.0,3823.238818722139,-499.7195088685522,130.42169677351396,2.6375892620482286,0.7625260756140604,-4362.480599822604,-539.2417811004648
14.4,217.0,2.77,0.0,3362.651868055556,-463.7468383969917,134.7820143526444,2.6650947409088497,0.7752369204471447,-3938.768086263173,-576.1162182076168
15.33,216.0,4.43,0.0,2956.032230919765,-397.73159462361076,136.06165074128444,2.6734841347502387,0.7789767101318812,-3246.0487980005732,-290.0165670808083
16.27,210.0,4.47,0.0,2618.893786109404,-343.5830078683595,137.18429249578483,2.680972445851278,0.7822622280504337,-2693.4154494077843,-74.52166329838019
17.11,208.0,4.35,0.0,2344.4544769140853,-326.7134633277606,140.59691999032822,2.704524793575543,0.7922808841879694,-2504.659769079118,-160.20529216503292
