r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.45,216.0,10.0,86.3429755886897,40022.6275862069,-14855.529780564266,69.82652782064885,2.3498930717898108,0.577812213862231,-34881.17280447651,5141.45478173039
2.88,215.0,7.0,0.0,18779.22,-9447.883455885609,122.56404258699916,2.5916595442027552,0.7396785376201456,-29988.524540276037,-11209.304540276036
4.33,215.0,5.0,0.0,12812.72323325635,-2930.7334446963373,104.18145795368103,2.497595412615561,0.6857950360935428,-14542.601524548618,-1729.878291292267
5.78,214.0,4.0,98.88026389632422,10280.093010380622,-1549.2317257958407,97.23532415739281,2.4655430831627285,0.6649934167384793,-8588.517476088802,1691.57553429182
7.22,215.0,4.0,134.73906556125323,8335.443545706372,-1003.0394161332513,97.0928715133188,2.4649010812311616,0.6645629907161943,-5820.953824332453,2514.4897213739187
8.66,221.0,3.0,227.17773095919293,7391.339491916859,-337.1372374935486,53.061664376426265,2.283156164261727,0.5175274533811952,-1431.7873621515657,5959.552129765293
11.55,233.0,3.0,269.48673388558893,6875.639307359306,-194.45066121485394,43.8393975083035,2.2462198316001896,0.4805364282733602,-587.9250441279451,6287.714263231361
14.48,237.0,3.0,268.6872944570909,6259.636643646409,-303.36776399360923,85.0316789614082,2.4123732166484646,0.6274057908967674,-1273.9417401469993,4985.6949034994095
17.28,242.0,3.0,252.5285050969519,5137.342019675925,-326.20180538718967,109.48277312891223,2.5231770983274195,0.701466500451311,-1446.911123466362,3690.4308962095633
20.2,241.0,3.0,259.47547500691405,4393.762316831684,-253.82044318288294,112.55450980097297,2.5385156822692,0.7104856149860441,-1060.7166668285317,3333.0456500031523
23.12,240.0,3.0,244.17514883034278,3655.030631487889,-261.0902834568068,127.98115046157565,2.622859823574015,0.7554262982024057,-1076.2458864048424,2578.784745083047
26.04,234.0,3.0,222.03940530009825,2868.9950614439326,-242.45634288109187,138.15683411432957,2.6875603737475213,0.7851122922849775,-975.6963860974923,1893.2986753464402
28.84,226.0,3.0,212.0109921693041,2268.180350208044,-181.51457528634378,139.62622760416403,2.697699320256757,0.7894258791973439,-709.6276178705709,1558.552732337473
31.76,213.0,3.0,207.14933402225304,1830.7316908060457,-128.4912869978303,138.5594867223487,2.6903161485686162,0.786293398700336,-479.63450611262766,1351.097184693418
34.68,207.0,3.0,199.79905842783714,1517.791234140715,-102.97272424738699,140.20321296744774,2.701743870932218,0.7911223638337399,-366.70519755910374,1151.0860365816113
37.48,208.0,4.0,189.35056143044608,1241.7277081109926,-83.40734637577411,142.15600223740998,2.71571094287711,0.7968764400198982,-285.12058126934,956.6071268416526
40.4,209.0,4.0,184.88937951481086,1040.7012128712872,-60.53567990111894,140.16743221207784,2.701491990853393,0.7910171130944766,-194.56055303535265,846.1406598359346
43.32,207.0,4.0,179.99543433874902,888.1993374884578,-46.38741839467813,139.0189669273128,2.6934815088598327,0.7876420420334883,-140.31484111738416,747.8844963710736
46.24,213.0,6.0,173.66329765628203,769.7986894463668,-40.54816713770238,141.21598264705005,2.7089328398555232,0.7941041064822717,-117.57245776698952,652.2262316793773
