r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.72,125.0,17.6,0.0,56387.54222222222,-22611.966982938808,38.41519394502555,2.2240405780880197,0.4569750901863634,-59341.859063445474,-2954.3168412232553
1.43,162.0,8.5,0.0,40333.04566433567,-16868.97833076132,75.84256391616687,2.37425153628808,0.5978869464138217,-58017.00012710126,-17683.954462765592
2.16,178.0,5.22,0.0,32096.213425925915,-8931.566457763105,76.12844059684775,2.3754190573072083,0.5988248019059454,-36453.408953534105,-4357.19552760819
2.87,193.0,1.88,0.0,27471.589965156792,-7886.168435840437,94.14007217850299,2.4517184228096727,0.655601470133202,-33413.46007074456,-5941.870105587765
3.59,192.0,3.59,0.0,20818.99256267409,-7158.8506017521895,115.27735464891536,2.552465155772455,0.7184511300721911,-32286.13524771885,-11467.142685044757
4.3,190.0,0.97,0.0,17234.433604651163,-4103.231070555924,105.92025736137712,2.5058698342425796,0.6909519764012142,-22422.052847364328,-5187.619242713165
5.03,195.0,0.99,0.0,14910.33982107356,-2711.078479969318,99.90696385097448,2.477692714018502,0.673035722618742,-16230.812163024044,-1320.4723419504844
5.75,201.0,0.45,88.66374841234602,13303.369808695652,-1917.3747801570928,94.46833332543474,2.453172494925571,0.6566015758006597,-11936.194107386471,1367.175701309181
6.46,204.0,0.81,63.962180492754705,12168.493885448917,-1854.9107589491773,103.87623569375305,2.496154016179583,0.6848879414084145,-11535.18730133317,633.3065841157477
7.18,204.0,0.65,0.0,10650.847423398329,-1910.5367918305885,117.27466718138139,2.5629256323122087,0.7242802131749052,-11850.553951983622,-1199.7065285852932
7.91,206.0,0.66,0.0,9398.215537294564,-1583.9743321163326,118.86376509434209,2.5713950110968584,0.7289112312272565,-10111.025301812942,-712.8097645183789
8.62,206.0,1.54,86.0252021411923,8369.92438515081,-1132.4478225786456,112.5276519258192,2.538379788766031,0.7104069180441307,-7511.416797745591,858.50758740522
11.49,206.0,1.9,0.0,5344.052332463012,-824.3891572399361,130.70233343184532,2.639312230857509,0.7633429876212535,-5500.906077581868,-156.85374511885584
14.3,206.0,0.42,92.0132736419896,3687.393972027972,-471.00172065602374,131.81665675115119,2.6462157214893747,0.7665880527293853,-3095.3350541038,592.058917924172
17.19,203.0,4.19,112.86840895779615,2659.3425247236764,-308.83619047891654,134.9606960854105,2.6662570848249,0.7757588175842893,-1918.255977855479,741.0865468681975
20.07,200.0,1.23,113.91174853215124,1905.4091529646237,-215.0946130989288,139.06216032876137,2.6937802130042816,0.7877688685504126,-1258.8776904009935,646.5314625636302
22.96,194.0,4.09,123.30986456860792,1418.2466071428573,-139.77248033394366,139.02346918319267,2.6935126349924694,0.787655261385949,-755.9938763097377,662.2527308331196
25.85,188.0,5.2,128.38246957805472,1097.5242166344292,-92.99489450391485,138.00871124856246,2.6865508149087303,0.7846779703896816,-459.9204063845203,637.603810249909
28.74,184.0,1.16,130.39048247846753,880.7361169102297,-64.1918017465892,136.57096703469225,2.676866242089162,0.780466714078862,-289.1676436684917,591.568473241738
31.62,182.0,2.47,130.39018464328436,727.1375205566095,-46.089715007741596,135.09565007749202,2.6671369124071003,0.7761530577738789,-189.45250312113245,537.685017435477
34.51,180.0,3.85,128.44519298134216,614.7984613155608,-35.94111526385102,135.3187114267798,2.668594830954012,0.7768048083303655,-136.7292755718855,478.06918574367523
37.4,181.0,8.43,125.17245947711972,519.3978743315507,-28.3551346440896,135.72195976734795,2.6712421804738242,0.7779834367026371,-100.46352642911279,418.93434790243793
40.29,180.0,4.55,123.96393623440923,450.90578307272284,-21.370067854317607,133.41501980495107,2.6562971386694247,0.7712471708048189,-69.494577147464,381.41120592525886
43.17,179.0,0.44,121.95847241655983,396.09258281213806,-17.048427177001898,132.43932720678714,2.6501175114867976,0.7684024130713866,-51.55079466803835,344.5417881440997
45.92,179.0,1.96,120.13563475364845,354.9231380662021,-14.27992050177363,132.23274117957172,2.648819424062549,0.7678003640671458,-40.62499482443332,314.2981432417688
48.81,179.0,2.99,117.10306363981663,315.5538311821348,-12.702488197220623,134.4143407032972,2.662712105973005,0.774163307720307,-34.6046913781819,280.9491398039529
51.7,174.0,3.39,114.21808122694797,281.5027562862669,-11.197006322161048,135.9610177128099,2.672818819181707,0.778682413903927,-29.166777965847462,252.33597832041943
54.59,172.0,4.84,110.56466272039776,250.83513464004392,-10.611633787620407,139.64555579830935,2.697834218472214,0.7894826836804113,-26.9013621088969,223.933772531147
