r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
11.82,304.0,222.8105006502162,10.4,NGC5985,-9.2,214.14,60.86,7818.612521150592,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,2,2.009470764838885,0.011579708203534711,0.973907777341355,0.021050473042419693,0.020501219412727076,0.17159571641602134,1000000.0,1228.2067763206512,120.48819069149515,253.30203966038272,50.69796033961728,81.1894993497838
13.39,305.0,227.93530244347846,10.1,NGC5985,13.39,220.24,57.18,6947.348767737117,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.0058421586359128,0.003628606202972229,0.9917494299715796,0.009470764838884982,0.00939262563035906,0.21386253175263711,1000000.0,1192.8162576746947,126.3796252972138,260.6267672175369,44.373232782463106,77.06469755652154
14.1,300.0,229.88370298914188,8.78,NGC5985,17.64,222.33,55.72,6382.978723404255,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.0058421586359128,0.003628606202972229,0.9917494299715796,0.009470764838884982,0.00939262563035906,0.21386253175263711,1000000.0,1075.7131520176908,123.1566297178087,260.7950772991113,39.20492270088869,70.11629701085812
14.93,295.0,229.79410566853105,9.72,NGC5985,21.66,222.27,54.15,5828.86805090422,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.0058421586359128,0.003628606202972229,0.9917494299715796,0.009470764838884982,0.00939262563035906,0.21386253175263711,1000000.0,959.4339637784415,119.68437274436512,259.09395994351576,35.906040056484244,65.20589433146895
15.64,294.0,228.80087434273497,5.32,NGC5985,24.38,221.26,52.91,5526.598465473146,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.0058421586359128,0.003628606202972229,0.9917494299715796,0.009470764838884982,0.00939262563035906,0.21386253175263711,1000000.0,874.3014654888324,116.93620021295945,256.9511919027529,37.048808097247104,65.19912565726503
16.35,290.0,228.586548379383,5.32,NGC5985,26.24,221.1,51.75,5143.730886850152,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.0058421586359128,0.003628606202972229,0.9917494299715796,0.009470764838884982,0.00939262563035906,0.21386253175263711,1000000.0,800.0169523801292,114.36903939185252,255.60142267095293,34.39857732904707,61.413451620616996
17.18,291.0,228.39280023678504,4.03,NGC5985,27.98,220.98,50.48,4929.045401629802,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.0058421586359128,0.003628606202972229,0.9917494299715796,0.009470764838884982,0.00939262563035906,0.21386253175263711,1000000.0,724.5834075976924,111.57214232293093,254.18814713225387,36.811852867746126,62.607199763214965
18.72,287.0,222.76641802569793,3.61,NGC5985,31.57,215.15,48.36,4400.053418803419,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,4,2.0041408429041057,0.001701315731807096,0.9961231089811283,0.005842158635912753,0.0058195092235663595,0.2359766668021893,1000000.0,673.3755969727898,112.27462391533817,249.46035391486686,37.53964608513314,64.23358197430207
19.44,294.0,220.14586914134907,3.35,NGC5985,33.2,212.39,47.46,4446.296296296296,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,4,2.0041408429041057,0.001701315731807096,0.9961231089811283,0.005842158635912753,0.0058195092235663595,0.2359766668021893,1000000.0,624.4196207868392,110.17584775301779,246.17660556619947,47.82339443380053,73.85413085865093
20.26,290.0,218.41150564931326,3.75,NGC5985,35.16,210.49,46.49,4151.0365251727535,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,4,2.0041408429041057,0.001701315731807096,0.9961231089811283,0.005842158635912753,0.0058195092235663595,0.2359766668021893,1000000.0,574.8971826331464,107.92319917491118,243.62061226453633,46.379387735463666,71.58849435068674
20.98,288.0,216.8708486634384,3.04,NGC5985,37.01,208.75,45.68,3953.4795042898,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,4,2.0041408429041057,0.001701315731807096,0.9961231089811283,0.005842158635912753,0.0058195092235663595,0.2359766668021893,1000000.0,536.1151680209971,106.05515652282315,241.41387952037994,46.586120479620064,71.12915133656159
21.69,290.0,215.0673266677205,6.4,NGC5985,38.65,206.74,44.93,3877.3628400184416,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,4,2.0041408429041057,0.001701315731807096,0.9961231089811283,0.005842158635912753,0.0058195092235663595,0.2359766668021893,1000000.0,501.5912575098702,104.30491060055172,239.02608513588865,50.97391486411135,74.9326733322795
23.23,297.0,211.23158168228537,4.12,NGC5985,41.91,202.43,43.41,3797.2018941024535,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,5,2.0027258343635554,0.001415008540550211,0.9967744810346624,0.004140842904105657,0.004127486536785981,0.2834014871098602,1000000.0,525.1745901887379,110.45273074978446,238.36649687001815,58.63350312998185,85.76841831771463
24.06,293.0,209.70541814650377,5.15,NGC5985,43.22,200.72,42.66,3568.1213632585204,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,5,2.0027258343635554,0.001415008540550211,0.9967744810346624,0.004140842904105657,0.004127486536785981,0.2834014871098602,1000000.0,489.56558297706175,108.53086163128027,236.12562403607978,56.874375963920215,83.29458185349623
24.77,291.0,208.54097439112533,6.21,NGC5985,44.2,199.42,42.04,3418.69196608801,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,5,2.0027258343635554,0.001415008540550211,0.9967744810346624,0.004140842904105657,0.004127486536785981,0.2834014871098602,1000000.0,461.90228602922446,106.96410437592553,234.3729029238318,56.62709707616821,82.45902560887467
25.95,297.0,207.06655186195573,4.0,NGC5985,45.18,197.86,41.07,3399.190751445087,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,5,2.0027258343635554,0.001415008540550211,0.9967744810346624,0.004140842904105657,0.004127486536785981,0.2834014871098602,1000000.0,420.8500668023362,104.50387185899201,231.94313124884863,65.05686875115137,89.93344813804427
28.92,292.0,202.0065392505896,4.0,NGC5985,43.33,193.43,38.91,2948.2710926694326,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,5,2.0027258343635554,0.001415008540550211,0.9967744810346624,0.004140842904105657,0.004127486536785981,0.2834014871098602,1000000.0,338.8484844798406,98.99241471525478,224.95808514289277,67.04191485710723,89.99346074941039
31.76,288.0,193.9015804474012,4.0,NGC5985,45.72,184.74,37.13,2611.586901763224,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,5,2.0027258343635554,0.001415008540550211,0.9967744810346624,0.004140842904105657,0.004127486536785981,0.2834014871098602,1000000.0,280.95782830241706,94.46280022783978,215.68737451896612,72.31262548103388,94.09841955259881
34.72,285.0,189.85884388144788,4.0,NGC5985,47.57,180.34,35.51,2339.429723502304,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,5,2.0027258343635554,0.001415008540550211,0.9967744810346624,0.004140842904105657,0.004127486536785981,0.2834014871098602,1000000.0,235.09462061689382,90.3464732450501,210.25904458029518,74.74095541970482,95.14115611855212
