r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
0.08,1.41,6.0392466417592185,4.0,UGC01281,-5.85,1.5,0.0,24.85125,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,1,0.35,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.3607081934132359,0.7512100948823198,0.25855660448184786,0.5,0.07715430861723446,1.035909200178334,0.07715430861723446,26.530436702538566,0.8343732352846247,1.3290706045555851,124.78067090050514,1.32902034616664,455.90624999999994,457.2352703461666,6.04804279314336,-4.638042793143359,-4.629246641759218
0.23,4.46,6.842879510849215,4.0,UGC01281,-5.85,3.55,0.0,86.48521739130435,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,1,0.35,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.3607081934132359,0.7512100948823198,0.25855660448184786,0.5,0.07715430861723446,1.035909200178334,0.07715430861723446,26.530436702538566,0.8343732352846247,1.3290706045555851,124.78067090050514,1.32902034616664,203.5869565217391,204.91597686790573,6.865178415716398,-2.4051784157163985,-2.3828795108492153
0.38,7.71,5.399675916200897,4.0,UGC01281,-0.98,5.31,0.0,156.43184210526314,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,1,0.35,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.3607081934132359,0.7512100948823198,0.25855660448184786,0.5,0.07715430861723446,1.035909200178334,0.07715430861723446,26.530436702538566,0.8343732352846247,1.3290706045555851,124.78067090050514,1.32902034616664,76.72763157894735,78.056651925114,5.446239779108455,2.2637602208915446,2.3103240837991033
0.54,11.0,8.514505270419416,4.0,UGC01281,-2.22,8.22,0.0,224.07407407407405,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,1,0.35,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.3607081934132359,0.7512100948823198,0.25855660448184786,0.5,0.07715430861723446,1.035909200178334,0.07715430861723446,26.530436702538566,0.8343732352846247,1.3290706045555851,124.78067090050514,1.32902034616664,134.25333333333336,135.5823536795,8.556545505455459,2.4434544945445413,2.4854947295805836
0.84,17.2,12.857285872220466,5.78,UGC01281,-4.43,12.07,0.0,352.19047619047615,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,2,0.35,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.3607081934132359,0.7512100948823198,0.3317422336043634,0.5,0.23046092184368736,1.0796286615924864,0.23046092184368736,39.217422787932456,0.8343732352846247,6.116071168520826,184.5944950578079,6.1138341571697055,196.79738095238096,202.91121510955065,13.055474740200854,4.1445252597991455,4.342714127779534
1.0,20.2,14.832754295814382,4.74,UGC01281,-5.15,13.91,0.0,408.04,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,2,0.35,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.3607081934132359,0.7512100948823198,0.3317422336043634,0.5,0.23046092184368736,1.0796286615924864,0.23046092184368736,39.217422787932456,0.8343732352846247,6.116071168520826,184.5944950578079,6.1138341571697055,220.0106,226.12443415716973,15.037434427360598,5.1625655726394015,5.367245704185617
1.15,23.2,16.483039768198097,4.0,UGC01281,-5.85,15.41,0.0,468.0347826086957,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,2,0.35,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.3607081934132359,0.7512100948823198,0.3317422336043634,0.5,0.23046092184368736,1.0796286615924864,0.23046092184368736,39.217422787932456,0.8343732352846247,6.116071168520826,184.5944950578079,6.1138341571697055,236.25269565217388,242.3665298093436,16.69495460553113,6.505045394468869,6.716960231801902
1.3,26.4,16.832266632869143,7.13,UGC01281,-1.76,16.74,0.0,536.1230769230768,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,2,0.35,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.3607081934132359,0.7512100948823198,0.3317422336043634,0.5,0.23046092184368736,1.0796286615924864,0.23046092184368736,39.217422787932456,0.8343732352846247,6.116071168520826,184.5944950578079,6.1138341571697055,217.94246153846143,224.05629569563115,17.06672740757057,9.333272592429427,9.567733367130856
1.61,31.6,19.54800501329995,4.94,UGC01281,5.46,18.77,0.0,620.223602484472,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,3,0.35,0.2268349936504997,3.0793922477776747,2.7522516091874434,0.32714063859023135,-0.03356755482300455,0.3607081934132359,0.7512100948823198,0.35786564820197825,0.5,0.3837675350701403,1.1108470482616746,0.3837675350701403,44.161400903866095,0.8343732352846247,11.800138908426053,207.90539852057228,11.787484282017111,237.34440993788814,249.13189421990526,20.02753978136225,11.572460218637751,12.051994986700052
1.76,34.6,20.62334841872192,4.0,UGC01281,7.63,19.16,0.0,680.2045454545455,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,3,0.35,0.2268349936504997,3.0793922477776747,2.7522516091874434,0.32714063859023135,-0.03356755482300455,0.3607081934132359,0.7512100948823198,0.35786564820197825,0.5,0.3837675350701403,1.1108470482616746,0.3837675350701403,44.161400903866095,0.8343732352846247,11.800138908426053,207.90539852057228,11.787484282017111,241.66051136363635,253.44799564565346,21.12033314927466,13.47966685072534,13.97665158127808
