r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
1.74,59.2,56.25,3.5,UGC06917,0.0,56.25,0.0,2014.16091954023,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,1,0.35,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.6076145476800029,0.5,0.3333333333333333,1.175403211333291,0.3333333333333333,197.9766648018239,1.4802973661668755e-15,2.870573008642488e-13,933.8320717797302,2.870573008642488e-13,1818.426724137931,1818.4267241379312,56.25,2.950000000000003,2.950000000000003
2.61,71.2,59.09,4.0,UGC06917,0.0,59.09,0.0,1942.314176245211,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,1,0.35,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.6076145476800029,0.5,0.3333333333333333,1.175403211333291,0.3333333333333333,197.9766648018239,1.4802973661668755e-15,2.870573008642488e-13,933.8320717797302,2.870573008642488e-13,1337.788544061303,1337.7885440613031,59.09,12.11,12.11
3.5,84.5,62.05093391722642,4.4,UGC06917,6.4,61.72,0.0,2040.071428571429,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,1,0.35,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.6076145476800029,0.5,0.3333333333333333,1.175403211333291,0.3333333333333333,197.9766648018239,1.4802973661668755e-15,2.870573008642488e-13,933.8320717797302,2.870573008642488e-13,1100.0909714285715,1100.0909714285717,62.05093391722643,22.44906608277357,22.449066082773577
4.37,93.5,65.39440725322005,4.5,UGC06917,14.66,63.73,0.0,2000.5148741418764,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,1,0.35,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.6076145476800029,0.5,0.3333333333333333,1.175403211333291,0.3333333333333333,197.9766648018239,1.4802973661668755e-15,2.870573008642488e-13,933.8320717797302,2.870573008642488e-13,978.5877574370706,978.587757437071,65.39440725322005,28.105592746779948,28.105592746779948
6.11,100.0,67.61448143704128,3.5,UGC06917,20.91,64.3,0.0,1636.661211129296,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.414713552796313,0.5,0.7917860553963706,1.184510955155809,0.7917860553963706,103.11080949183562,1.4802973661668755e-15,3.578822030198902e-13,486.19665730459036,3.578822030198902e-13,748.2353682487724,748.2353682487727,67.61448143704129,32.38551856295871,32.38551856295872
6.98,101.0,68.84792662092302,4.0,UGC06917,24.79,64.23,0.0,1461.4613180515755,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.414713552796313,0.5,0.7917860553963706,1.184510955155809,0.7917860553963706,103.11080949183562,1.4802973661668755e-15,3.578822030198902e-13,486.19665730459036,3.578822030198902e-13,679.0883954154727,679.0883954154731,68.84792662092303,32.15207337907697,32.15207337907698
7.85,103.0,68.72155193241782,3.5,UGC06917,27.59,62.94,0.0,1351.4649681528665,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.414713552796313,0.5,0.7917860553963706,1.184510955155809,0.7917860553963706,103.11080949183562,1.4802973661668755e-15,3.578822030198902e-13,486.19665730459036,3.578822030198902e-13,601.6116815286625,601.6116815286629,68.72155193241785,34.27844806758215,34.278448067582175
8.72,105.0,68.44422912123417,4.0,UGC06917,29.1,61.95,0.0,1264.334862385321,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.414713552796313,0.5,0.7917860553963706,1.184510955155809,0.7917860553963706,103.11080949183562,1.4802973661668755e-15,3.578822030198902e-13,486.19665730459036,3.578822030198902e-13,537.2262041284404,537.2262041284407,68.44422912123419,36.55577087876581,36.55577087876583
9.6,110.0,68.9585382675706,4.9,UGC06917,32.76,60.68,0.0,1260.4166666666667,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.414713552796313,0.5,0.7917860553963706,1.184510955155809,0.7917860553963706,103.11080949183562,1.4802973661668755e-15,3.578822030198902e-13,486.19665730459036,3.578822030198902e-13,495.3416666666666,495.3416666666669,68.95853826757063,41.04146173242937,41.0414617324294
10.47,111.0,70.57971167410646,6.0,UGC06917,36.86,60.19,0.0,1176.7908309455586,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.414713552796313,0.5,0.7917860553963706,1.184510955155809,0.7917860553963706,103.11080949183562,1.4802973661668755e-15,3.578822030198902e-13,486.19665730459036,3.578822030198902e-13,475.78755491881566,475.787554918816,70.57971167410649,40.42028832589351,40.42028832589354
