galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,mu_shell_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_bar_internal_km2s2_per_kpc,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
NGC2403,1,0.16,1.57,0.865,1.4100000000000001,0.35,2.682150435965554,20040562.57861709,3020680897.9960055,3000640335.4173884,1118744234.1716304,67.7444087710755,67.01333333333334,1.6440000000000003,15,20.87,-0.6450775751248072,2.7742228487063176,2.478888403399558,0.29533444530675945,0.0,0.29533444530675945,0.9341134146643493,0.9179483297675093,0.5,0.04144705318639195,1.0934404818872578,0.04144705318639195,5305.554820511643,955.6019251078557,0.7549850314651946,30.542443077034783,4509.7215974348965,30.54197611386034,5336.096796625503,67.93911781206067
NGC2403,2,1.67,2.98,2.325,1.31,0.35,6.697954077269779,3444443969.9970465,7404234806.122429,3959790836.1253824,591194085.6034464,103.12050731849263,97.4,1.6521428571428576,14,20.87,-0.6450775751248072,2.7742228487063176,2.478888403399558,0.29533444530675945,0.0,0.29533444530675945,0.9341134146643493,0.8553228361138318,0.5,0.11140392908481074,1.142741522849705,0.11140392908481074,4573.694206289588,823.7026178268832,0.7549850314651946,73.95319011764437,3887.6400753461494,73.94427115127763,4647.638477440865,103.9507549758539
NGC2403,3,3.08,6.46,4.77,3.38,0.35,35.455449201736755,7640088915.136563,13114479958.892422,5474391043.755858,154401965.4808858,102.2789615368371,113.33333333333333,3.049333333333334,15,20.87,-1.8682659707875529,2.3461069102243566,2.478888403399558,-0.1327814931752016,-0.42811593848196106,0.5608974316571627,0.38544091213167847,0.606921275899052,0.5,0.22855773838045038,1.1450775896374286,0.22855773838045038,2193.0788203467096,394.97785311976713,0.9535631180472462,37.99363493788605,1864.116997294703,37.9883748525347,2231.0671951992445,103.16099321497634
NGC2403,4,6.96,13.42,10.19,6.46,0.35,144.76201337144172,13471590229.974586,17450481955.67915,3978891725.704563,27485744.588915125,81.8632729073081,128.64285714285714,1.542142857142857,14,20.87,-2.27372097397845,2.2041976591075425,2.478888403399558,-0.2746907442920157,-0.14190925111681407,0.41659999540882975,0.6235190758836426,0.2155985728250985,0.5,0.4882606612362242,1.0753254532288565,0.4882606612362242,657.6639304314431,118.47387580522154,0.8828771943002753,34.24240823223021,559.0143408667266,34.19964461540093,691.8635750468441,83.96481304527117
NGC2403,5,13.91,20.87,17.39,6.960000000000001,0.35,266.16854731015394,17522148124.69919,17967974750.924805,445826626.22561646,1674978.6206185934,66.5174223471972,134.26666666666668,4.1066666666666665,15,20.87,-3.0,1.9500000000000002,2.478888403399558,-0.528888403399558,-0.25419765910754233,0.7830860625071003,0.18378362891157937,0.01647385269554338,0.5,0.8332534738859607,1.0075188903100876,0.8332534738859607,254.43171223205343,45.82100397548676,0.9892496422577101,6.993710577269436,216.2669553972454,6.991273665807431,261.4229858978609,67.42511197442538
