Structural coupling rotation pipeline run log
started_at: 2026-03-23T14:36:44.633867
project_root: C:\Users\mincu\Desktop\topological_gravity_project
data_dir: C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized
output_root: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling
run_dir: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_143644_constant
beta_mode: constant
beta_value: 200.0
n_input_files: 175
------------------------------------------------------------
[OK] CamB | beta=200 | rmse=167.21 | mafe=30.8499
[OK] F568-V1 | beta=200 | rmse=125.263 | mafe=2.09693
[OK] F571-8 | beta=200 | rmse=319.876 | mafe=7.92248
[OK] F571-V1 | beta=200 | rmse=73.6268 | mafe=1.09001
[OK] F574-1 | beta=200 | rmse=113.575 | mafe=2.34996
[OK] F574-2 | beta=200 | rmse=14.2522 | mafe=0.558291
[OK] F579-V1 | beta=200 | rmse=133.392 | mafe=1.56551
[OK] F583-1 | beta=200 | rmse=89.7998 | mafe=3.10622
[OK] F583-4 | beta=200 | rmse=129.682 | mafe=4.21903
[OK] IC2574 | beta=200 | rmse=48.0801 | mafe=1.41535
[OK] IC4202 | beta=200 | rmse=195.607 | mafe=0.857818
[OK] KK98-251 | beta=200 | rmse=108.904 | mafe=8.20046
[OK] NGC0024 | beta=200 | rmse=254.405 | mafe=4.23757
[OK] NGC0055 | beta=200 | rmse=70.3543 | mafe=0.916332
[OK] NGC0100 | beta=200 | rmse=147.053 | mafe=4.92512
[OK] NGC0247 | beta=200 | rmse=89.6253 | mafe=1.09969
[OK] NGC0289 | beta=200 | rmse=124.511 | mafe=0.661458
[OK] NGC0300 | beta=200 | rmse=82.305 | mafe=1
[OK] NGC0801 | beta=200 | rmse=152.236 | mafe=0.632482
[OK] NGC0891 | beta=200 | rmse=219.64 | mafe=1
[OK] NGC1003 | beta=200 | rmse=89.2265 | mafe=0.898257
[OK] NGC1090 | beta=200 | rmse=221.915 | mafe=2.56982
[OK] NGC1705 | beta=200 | rmse=69.9056 | mafe=1
[OK] NGC2366 | beta=200 | rmse=127.273 | mafe=6.99424
[OK] NGC2403 | beta=200 | rmse=359.467 | mafe=3.23547
[OK] NGC2683 | beta=200 | rmse=160.306 | mafe=0.823236
[OK] NGC2841 | beta=200 | rmse=257.466 | mafe=0.801369
[OK] NGC2903 | beta=200 | rmse=228.136 | mafe=1.07346
[OK] NGC2915 | beta=200 | rmse=76.2105 | mafe=1
[OK] NGC2955 | beta=200 | rmse=224.551 | mafe=0.84332
[OK] NGC2976 | beta=200 | rmse=530.939 | mafe=17.0006
[OK] NGC2998 | beta=200 | rmse=306.637 | mafe=1.64179
[OK] NGC3109 | beta=200 | rmse=74.3587 | mafe=2.86835
[OK] NGC3198 | beta=200 | rmse=113.955 | mafe=0.857596
[OK] NGC3521 | beta=200 | rmse=208.04 | mafe=1
[OK] NGC3726 | beta=200 | rmse=136.307 | mafe=0.889487
[OK] NGC3741 | beta=200 | rmse=37.8974 | mafe=1
[OK] NGC3769 | beta=200 | rmse=104.261 | mafe=0.883502
[OK] NGC3877 | beta=200 | rmse=142.909 | mafe=0.946575
[OK] NGC3893 | beta=200 | rmse=179.123 | mafe=1
[OK] NGC3917 | beta=200 | rmse=116.844 | mafe=0.970976
[OK] NGC3949 | beta=200 | rmse=153.815 | mafe=1
[OK] NGC3953 | beta=200 | rmse=214.086 | mafe=1
[OK] NGC3972 | beta=200 | rmse=103.255 | mafe=0.930851
[OK] NGC3992 | beta=200 | rmse=117.226 | mafe=0.455552
[OK] NGC4010 | beta=200 | rmse=200.937 | mafe=2.44755
[OK] NGC4013 | beta=200 | rmse=154.829 | mafe=0.836526
[OK] NGC4051 | beta=200 | rmse=132.163 | mafe=0.892035
[OK] NGC4068 | beta=200 | rmse=167.001 | mafe=15.3826
[OK] NGC4085 | beta=200 | rmse=113.341 | mafe=1
[OK] NGC4088 | beta=200 | rmse=161.893 | mafe=0.973912
[OK] NGC4100 | beta=200 | rmse=171.42 | mafe=0.957929
[OK] NGC4138 | beta=200 | rmse=166.564 | mafe=1
[OK] NGC4157 | beta=200 | rmse=180.956 | mafe=1.01893
[OK] NGC4183 | beta=200 | rmse=99.8069 | mafe=0.965829
[OK] NGC4214 | beta=200 | rmse=75.6241 | mafe=1
[OK] NGC4217 | beta=200 | rmse=189.423 | mafe=1.32906
[OK] NGC4389 | beta=200 | rmse=78.0815 | mafe=1
[OK] NGC4559 | beta=200 | rmse=105.623 | mafe=0.944338
[OK] NGC5005 | beta=200 | rmse=252.767 | mafe=1
[OK] NGC5033 | beta=200 | rmse=167.713 | mafe=0.735649
[OK] NGC5055 | beta=200 | rmse=153.715 | mafe=0.739769
[OK] NGC5371 | beta=200 | rmse=128.731 | mafe=0.462868
[OK] NGC5585 | beta=200 | rmse=279.013 | mafe=6.13288
[OK] NGC5907 | beta=200 | rmse=144.169 | mafe=0.581327
[OK] NGC5985 | beta=200 | rmse=189.166 | mafe=0.64948
[OK] NGC6015 | beta=200 | rmse=181.203 | mafe=1.45048
[OK] NGC6195 | beta=200 | rmse=186.423 | mafe=0.699544
[OK] NGC6503 | beta=200 | rmse=208.85 | mafe=1.42097
[OK] NGC6674 | beta=200 | rmse=167.815 | mafe=0.599608
[OK] NGC6789 | beta=200 | rmse=414.793 | mafe=16.8222
[OK] NGC6946 | beta=200 | rmse=163.944 | mafe=1
[OK] NGC7331 | beta=200 | rmse=190.225 | mafe=0.723494
[OK] NGC7793 | beta=200 | rmse=92.2122 | mafe=1.09281
[OK] NGC7814 | beta=200 | rmse=225.019 | mafe=1
[OK] PGC51017 | beta=200 | rmse=60.0184 | mafe=1.97806
[OK] UGC00128 | beta=200 | rmse=80.9261 | mafe=0.697303
[OK] UGC00191 | beta=200 | rmse=144.465 | mafe=2.69915
[OK] UGC00634 | beta=200 | rmse=96.993 | mafe=1
[OK] UGC00731 | beta=200 | rmse=43.1309 | mafe=0.543731
[OK] UGC00891 | beta=200 | rmse=51.1934 | mafe=1
[OK] UGC01230 | beta=200 | rmse=87.9492 | mafe=1.26604
[OK] UGC01281 | beta=200 | rmse=85.9452 | mafe=2.99083
[OK] UGC02023 | beta=200 | rmse=136.629 | mafe=5.01604
[OK] UGC02259 | beta=200 | rmse=77.9433 | mafe=0.94937
[OK] UGC02455 | beta=200 | rmse=236.487 | mafe=6.72281
[OK] UGC02487 | beta=200 | rmse=227.3 | mafe=0.575773
[OK] UGC02885 | beta=200 | rmse=155.824 | mafe=0.488677
[OK] UGC02916 | beta=200 | rmse=368.252 | mafe=1.18279
[OK] UGC02953 | beta=200 | rmse=1584.26 | mafe=1.82472
[OK] UGC03205 | beta=200 | rmse=419.177 | mafe=1.50721
[OK] UGC03546 | beta=200 | rmse=207.564 | mafe=0.962594
[OK] UGC03580 | beta=200 | rmse=645.008 | mafe=3.12261
[OK] UGC04278 | beta=200 | rmse=133.912 | mafe=5.05377
[OK] UGC04305 | beta=200 | rmse=150.595 | mafe=9.58278
[OK] UGC04325 | beta=200 | rmse=101.246 | mafe=1.38788
[OK] UGC04483 | beta=200 | rmse=205.469 | mafe=16.301
[OK] UGC04499 | beta=200 | rmse=62.7661 | mafe=1
[OK] UGC05005 | beta=200 | rmse=67.412 | mafe=1.3083
[OK] UGC05253 | beta=200 | rmse=723.723 | mafe=1.24588
[OK] UGC05414 | beta=200 | rmse=101.459 | mafe=2.76743
[OK] UGC05716 | beta=200 | rmse=65.3764 | mafe=1
[OK] UGC05721 | beta=200 | rmse=235.032 | mafe=3.96844
[OK] UGC05750 | beta=200 | rmse=69.6725 | mafe=5.6781
[OK] UGC05764 | beta=200 | rmse=85.7471 | mafe=1.95493
[OK] UGC05829 | beta=200 | rmse=53.8092 | mafe=1.43045
[OK] UGC05918 | beta=200 | rmse=41.5387 | mafe=1.3029
[OK] UGC05986 | beta=200 | rmse=101.115 | mafe=1.01
[OK] UGC05999 | beta=200 | rmse=66.1489 | mafe=0.786021
[OK] UGC06399 | beta=200 | rmse=88.9497 | mafe=1.61131
[OK] UGC06446 | beta=200 | rmse=74.2232 | mafe=1
[OK] UGC06614 | beta=200 | rmse=139.514 | mafe=0.723489
[OK] UGC06628 | beta=200 | rmse=39.442 | mafe=1
[OK] UGC06667 | beta=200 | rmse=51.7832 | mafe=0.692631
[OK] UGC06786 | beta=200 | rmse=695.517 | mafe=1.54788
[OK] UGC06787 | beta=200 | rmse=1186.5 | mafe=2.0647
[OK] UGC06818 | beta=200 | rmse=54.9926 | mafe=1
[OK] UGC06917 | beta=200 | rmse=93.3272 | mafe=0.981939
[OK] UGC06923 | beta=200 | rmse=69.3863 | mafe=1
[OK] UGC06930 | beta=200 | rmse=98.8718 | mafe=1
[OK] UGC06973 | beta=200 | rmse=173.815 | mafe=1
[OK] UGC06983 | beta=200 | rmse=102.016 | mafe=1
[OK] UGC07089 | beta=200 | rmse=95.0867 | mafe=1.94617
[OK] UGC07125 | beta=200 | rmse=52.6006 | mafe=0.897023
[OK] UGC07151 | beta=200 | rmse=129.37 | mafe=2.44201
[OK] UGC07232 | beta=200 | rmse=328.903 | mafe=11.1898
[OK] UGC07261 | beta=200 | rmse=129.214 | mafe=1.73799
[OK] UGC07323 | beta=200 | rmse=109.448 | mafe=2.22911
[OK] UGC07399 | beta=200 | rmse=89.903 | mafe=1
[OK] UGC07524 | beta=200 | rmse=46.806 | mafe=0.707101
[OK] UGC07559 | beta=200 | rmse=87.3421 | mafe=4.63058
[OK] UGC07577 | beta=200 | rmse=112.702 | mafe=13.7781
[OK] UGC07603 | beta=200 | rmse=56.7752 | mafe=1.16856
[OK] UGC07608 | beta=200 | rmse=32.7902 | mafe=0.639138
[OK] UGC07690 | beta=200 | rmse=56.6756 | mafe=1
[OK] UGC07866 | beta=200 | rmse=42.6493 | mafe=1.53457
[OK] UGC08286 | beta=200 | rmse=77.6121 | mafe=1.20852
[OK] UGC08490 | beta=200 | rmse=82.6264 | mafe=1.12578
[OK] UGC08550 | beta=200 | rmse=79.721 | mafe=1.61919
[OK] UGC08699 | beta=200 | rmse=565.468 | mafe=1.50787
[OK] UGC08837 | beta=200 | rmse=63.4412 | mafe=2.94725
[OK] UGC09037 | beta=200 | rmse=116.205 | mafe=0.820556
[OK] UGC09133 | beta=200 | rmse=499.66 | mafe=0.916025
[OK] UGC09992 | beta=200 | rmse=32.0947 | mafe=1
[OK] UGC10310 | beta=200 | rmse=81.8664 | mafe=1.44195
[OK] UGC11455 | beta=200 | rmse=234.682 | mafe=1.50827
[OK] UGC11557 | beta=200 | rmse=173.048 | mafe=12.3505
[OK] UGC11820 | beta=200 | rmse=203.419 | mafe=6.43368
[OK] UGC11914 | beta=200 | rmse=280.634 | mafe=1
[OK] UGC12506 | beta=200 | rmse=133.883 | mafe=0.597897
[OK] UGC12632 | beta=200 | rmse=55.9091 | mafe=0.804742
[OK] UGC12732 | beta=200 | rmse=64.0806 | mafe=0.898858
[OK] UGCA281 | beta=200 | rmse=343.135 | mafe=21.166
[OK] UGCA442 | beta=200 | rmse=79.8797 | mafe=2.5056
[OK] UGCA444 | beta=200 | rmse=107.435 | mafe=4.2005
------------------------------------------------------------
finished_at: 2026-03-23T14:37:07.924024
successful_files: 175
failed_files: 0
success_rate: 1.000000
summary_csv: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_143644_constant\summaries\rotation_pipeline_summary_constant.csv
individual_plots_dir: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_143644_constant\figures\individual
