galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
NGC7814,0.63,265.0,15.0,0.0,191670.82634920639,0.0,191670.82634920639,347.4947778024873,0.0,347.4947778024873,44222.38324876234,2000.0,False,True,structural
NGC7814,1.72,250.0,15.0,0.0,55851.10808139536,0.0,55851.10808139536,309.9417782423015,0.0,309.9417782423015,44222.38324876234,2000.0,False,True,structural
NGC7814,2.79,233.0,7.29,0.0,27293.98336917563,0.0,27293.98336917563,275.9532815532368,0.0,275.9532815532368,44222.38324876234,2000.0,False,True,structural
NGC7814,3.91,230.0,6.45,0.0,16607.3647314578,0.0,16607.3647314578,254.82306822577897,0.0,254.82306822577897,44222.38324876234,2000.0,False,True,structural
NGC7814,5.03,228.0,5.37,0.0,11233.976163021867,0.0,11233.976163021867,237.71180050641152,0.0,237.71180050641152,44222.38324876234,2000.0,False,True,structural
NGC7814,6.14,228.0,5.16,0.055384433854061735,7997.666742671011,18.04053220002011,8015.707274871031,221.59800044224227,10.52467898361387,221.84779166741356,44222.38324876234,2000.0,False,True,structural
NGC7814,7.26,227.0,5.94,0.1640097171076399,5936.658581267217,45.18174025003854,5981.840321517256,207.60573522906344,18.11130680584037,208.39424352465997,44222.38324876234,2000.0,False,True,structural
NGC7814,8.37,226.0,3.0,0.24217790284922613,4633.69898446834,57.868077144379015,4691.567061612719,196.93669160418025,22.00808500752513,198.1626006735339,44222.38324876234,2000.0,False,True,structural
NGC7814,9.5,223.0,3.92,0.2980476995834149,3690.1624947368423,62.7468841228242,3752.9093788596665,187.23392774815147,24.41506500435397,188.81906444839416,44222.38324876234,2000.0,False,True,structural
NGC7814,10.65,219.0,2.9,0.3399025899707754,2993.5917652582157,63.831472294981296,3057.423237553197,178.55461993462953,26.073073849117808,180.44821273690008,44222.38324876234,2000.0,False,True,structural
NGC7814,11.74,216.0,2.55,0.3796007895702026,2492.317453151618,64.6679368944127,2556.9853900460307,171.0549820964008,27.5536128146638,173.25994482032021,44222.38324876234,2000.0,False,True,structural
NGC7814,12.82,214.0,2.55,0.4226383206070561,2097.1736817472697,65.93421538331607,2163.1078971305856,163.9687976415025,29.073641691644205,166.5264040361591,44222.38324876234,2000.0,False,True,structural
NGC7814,14.01,214.0,3.07,0.4794557212891893,1750.5805067808708,68.44478533750025,1819.025292118371,156.60661831480814,30.96629526724788,159.63879335104727,44222.38324876234,2000.0,False,True,structural
NGC7814,15.09,214.0,3.61,0.5221656484562995,1511.3684956925117,69.20684538850888,1580.5753410810205,151.01837835177545,32.31611512717144,154.43730733508858,44222.38324876234,2000.0,False,True,structural
NGC7814,16.18,214.0,4.46,0.5593423775075952,1319.8117799752781,69.1399724978486,1388.9517524731268,146.13197665124494,33.44674505860309,149.91077131085407,44222.38324876234,2000.0,False,True,structural
NGC7814,17.36,214.0,5.07,0.5986479176780375,1144.5575115207373,68.96865411037298,1213.5261656311102,140.95927922630705,34.60196288299372,145.1441154003705,44222.38324876234,2000.0,False,True,structural
NGC7814,18.44,214.0,4.78,0.6313954357070347,1012.7530911062906,68.48106677950484,1081.2341578857954,136.65711470684576,35.53576890140509,141.20183381037964,44222.38324876234,2000.0,False,True,structural
NGC7814,19.53,214.0,4.87,0.6612225372117693,902.3928417818739,67.71352147585962,970.1063632577335,132.75440557661352,36.36543791051523,137.64511351451432,44222.38324876234,2000.0,False,True,structural
