galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode
DDO161,0.6,16.0,3.53,0.16879960403329325,341.7008333333333,561.9159751283084,903.6168084616418,14.318536936433135,18.36163350786049,23.284546056923357,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,0.73,16.6,4.83,0.027139287404405195,367.318904109589,74.25518528504607,441.5740893946351,16.375066412079065,7.362491783226901,17.954082690521496,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,0.85,18.6,2.5,0.0758003783972107,376.07400000000007,178.1162954711635,554.1902954711636,17.879119105817267,12.304424047897934,21.703957038993813,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,0.98,20.0,7.58,0.0031804505630385225,406.8670408163265,6.482070939143645,413.3491117554701,19.968217246414362,2.5204026504431334,20.126652218398387,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,1.07,21.4,4.03,0.012875471652121072,422.51757009345795,24.034250056026845,446.5518201494848,21.26249750146958,5.071158404146801,21.858875715826485,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,1.54,28.9,2.74,0.11497609501149857,477.40389610389616,149.12073636303222,626.5246324669283,27.1146086086449,15.15407318179075,31.06200144870046,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,2.02,32.9,2.65,0.09960302000017636,481.28415841584155,98.48551111920126,579.7696695350428,31.18002565746218,14.10463514100193,34.2218458365528,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,2.49,35.2,2.88,0.08607725075608215,454.35056224899597,69.04627384810476,523.3968360971007,33.63529247680181,13.112025849645846,36.10066650190521,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,2.96,37.6,3.05,0.12960277828322836,411.64814189189195,87.45281762979404,499.100959521686,34.90671138907245,16.08913733499066,38.43616578411783,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,3.43,40.6,3.68,0.1882388553891365,363.789416909621,109.61408409198636,473.40350100160737,35.32418010371932,19.390108520467678,40.29607931840905,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,3.9,42.7,3.25,0.2038465780152133,328.6883333333334,104.39748209853632,433.0858154318697,35.80341464162322,20.177962736220216,41.097867100182846,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,4.37,45.5,2.99,0.21540257950613703,296.0166819221968,98.45112174552607,394.4678036677229,35.96655251758222,20.74202020122314,41.5189631617644,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,4.86,48.9,1.96,0.22002608868849696,266.4642798353909,90.42512448240907,356.8894043178,35.986336295877635,20.963446877470034,41.64711880772196,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,5.34,51.5,1.53,0.22115146403628025,241.24198501872658,82.7179509502873,323.9599359690139,35.891951744088814,21.016989748166463,41.59262023574055,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,5.81,53.0,1.86,0.22146955850587313,219.05130808950085,76.13583471971234,295.1871428092132,35.67475437897225,21.032099270437286,41.413008822367985,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,6.28,55.0,1.48,0.22164563818847183,203.02229299363057,70.49377230448383,273.5160652981144,35.70686208559918,21.04045840926852,41.44491392284654,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,6.75,57.6,0.99,0.22175264816666512,189.4514074074074,65.61698148021698,255.0683888876244,35.760271251767655,21.04553693758999,41.493513047119365,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,7.22,59.7,1.19,0.22178909306089498,179.17927977839335,61.35559801987508,240.53487779826844,35.96768549684563,21.04726627625303,41.67327462179446,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,7.69,60.5,1.26,0.2217913613583368,171.89628088426525,57.60623514387936,229.5025160281446,36.35770069737634,21.047373904039247,42.01040761830849,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,8.16,61.8,1.33,0.22179885167527713,165.9322549019608,54.290062369942845,220.22231727190365,36.796836820574676,21.047729306001955,42.391203202300524,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,8.64,62.9,1.35,0.22180663376995055,158.63084490740738,51.27574680547539,209.90659171288277,37.021216889778216,21.048098545933012,42.58630005529134,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,9.11,63.0,2.09,0.22180287663249398,152.7109220636663,48.629522297704916,201.3404443613712,37.29874662773536,21.047920280447943,42.827694872968486,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,9.58,64.5,2.38,0.22181686137009468,144.519624217119,46.2466472188782,190.7662714359972,37.20884303495609,21.048583808818425,42.74974713792882,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,10.05,65.6,1.08,0.22182467715793416,136.27709452736318,44.08542200139426,180.36251652875742,37.007901858927376,21.048954632332986,42.57514875034511,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,10.52,67.5,3.22,0.22183387093634047,125.24800380228136,42.117571690287186,167.36557549256855,36.29888428037424,21.049390826858176,41.96052733441062,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,10.99,66.8,2.37,0.22183524582143432,114.49281164695178,40.316615131009726,154.8094267779615,35.472186287287116,21.049456056862773,41.24749204848456,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,11.46,66.8,0.95,0.22183734610097167,103.9728184991274,38.66350743930741,142.63632593843482,34.518524012477705,21.049555702067988,40.43033879717635,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,11.94,66.6,0.96,0.22183854098466024,94.42804857621441,37.109395463910275,131.53744404012468,33.57783346197309,21.049612391659107,39.63025462748238,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,12.41,66.8,0.99,0.22183946279141614,85.90185334407737,35.704111442161995,121.60596478623935,32.650298620380184,21.049656125391465,38.84752273951623,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,12.9,66.3,0.74,0.2218397883110592,78.69889147286823,34.347959160422185,113.0468506332904,31.86244968611171,21.049671569158654,38.18775161186432,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
DDO161,13.37,66.1,1.31,0.22184013123565968,71.65925205684367,33.14056530330712,104.7998173601508,30.95293524045821,21.049687838664404,37.432252912498015,,1997.336350448353,1997.336350448353,True,3.028241827665872,0.9637676811404827,formula
