r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
2.43,62.2,5.69,11.69198211393162,7719.766666666667,-1356.23944157497,57.0990921543718,2.2991859862852286,0.5327500324373196,-7663.5105161512365,56.25615051543082
3.65,88.2,3.85,0.0,6065.154547945204,-1229.6558112753817,88.06786736272643,2.425288954416637,0.6369072030225511,-7679.083838555992,-1613.9292906107876
4.86,107.0,4.42,0.0,4731.70304526749,-906.0695968368825,100.8507617601993,2.482036257638515,0.6758637882093825,-6045.506245357382,-1313.803200089892
6.08,120.0,3.93,55.68933382330626,3863.4054276315796,-483.4754808153684,89.65073789188844,2.432097372619117,0.641817868497597,-3353.3228780125596,510.08254961902
7.29,124.0,5.15,95.56874540605949,3556.8576268861448,-352.72169701802005,86.73385300916381,2.4195916705637317,0.6327462564904263,-2303.9927299741807,1252.864896911964
8.51,128.0,4.29,49.335077272926696,3006.291703877791,-402.6954917865226,111.39805113139894,2.532693290078289,0.7070945767615724,-2720.281145766669,286.010558111122
9.73,133.0,5.36,73.11296345815542,2574.2806269270295,-301.10087049383975,111.31720710490171,2.532288458697334,0.7068573261140685,-2024.8967188454706,549.383908081559
10.96,138.0,6.78,97.65669686435825,2268.5945711678833,-215.53849757699888,106.80400124215706,2.5101176264879492,0.6935663987497828,-1398.4458081699674,870.1487629979158
12.19,143.0,6.42,100.16254041048353,2044.0559228876125,-192.86072225604758,111.84097476117559,2.534916304575497,0.7083939520952939,-1221.0424280982977,823.0134947893148
13.41,146.0,5.4,90.47007971184058,1796.0858016405668,-188.63259298779073,121.3243846162661,2.5847823403791574,0.7360732325278694,-1185.73268284364,610.3531187969268
14.55,148.0,4.5,99.13130199690123,1598.8830034364262,-151.05197119379196,120.24622896937387,2.5788744019274663,0.7329362094907433,-923.4867810583621,675.3962223780641
15.78,154.0,4.46,99.9239258805342,1438.09262991128,-135.21485854548018,123.5815422880107,2.597374031246863,0.7426368076713543,-805.3428857174592,632.7497441938208
17.0,158.0,4.02,89.72851394191959,1267.6065999999998,-134.93021020033427,131.47247466204414,2.644072718668344,0.7655855008697218,-794.0062344573377,473.6003655426622
18.23,159.0,5.07,87.73814816985119,1107.513614920461,-118.79487495717703,134.24768946469047,2.6616361662697217,0.7736768111396869,-685.2435850644674,422.27002985599347
19.46,160.0,7.33,98.34885738320297,975.3712076053442,-86.26071454935484,129.5853273705796,2.6324907778329014,0.7600921733812318,-478.3261023339363,497.0451052714079
20.69,158.0,7.82,105.1059756367092,895.3122571290479,-68.62886421260508,126.3566686120844,2.613296712207033,0.7507035064943223,-361.36996063100503,533.9422964980429
21.92,155.0,8.07,98.01515148677674,806.5442016423357,-70.39045966814545,133.48086376049764,2.656717112080921,0.7714392303457596,-368.27002641533784,438.27417522699784
23.14,156.0,7.93,98.54323442246388,722.8556309420916,-59.86329712457609,133.5415273543949,2.6571043773140257,0.7716161890864226,-303.202690127888,419.6529408142036
24.28,154.0,9.09,98.8369045648159,665.2668204283361,-53.49853611362393,134.19645359193478,2.661305874715298,0.7735272564727803,-262.93017693762255,402.3366434907136
25.51,150.0,13.4,102.80188888643241,596.0641003528028,-39.32544049794124,128.7224571705359,2.627286645942206,0.7575821093944931,-181.78623447203472,414.2778658807681
26.73,141.0,20.1,112.41757980560924,568.9194912083801,-24.339022887862647,111.55538335855326,2.533481953771996,0.7075562203303337,-96.12816126634783,472.7913299420323
27.96,152.0,16.0,109.5682172994518,536.4334942775394,-26.411379618569722,120.31209527721083,2.5792334168446884,0.7331279004318856,-107.06317088054764,429.3703233969917
