r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.1,6.29,4.62,147.588134623731,51.18499999999999,507.7183333333333,104.26147268854149,2.4979738157161284,0.6860327384000194,217771.38981712546,217822.57481712545
0.3,13.9,4.62,123.81593091985346,152.72866666666664,360.21899529042395,85.50415664920807,2.4143712939578363,0.6288917638999632,50948.55383183308,51101.28249849975
0.49,15.6,4.62,132.53377665172405,191.6704081632653,351.48167967298417,98.94266547745748,2.4732830780186266,0.6701393826904782,35655.68051748791,35847.350925651175
0.69,18.4,4.62,82.55775061116151,289.80652173913046,176.22426049071314,56.18579791952956,2.2955623891424954,0.529351481036199,9588.138675325708,9877.945197064839
0.89,22.5,4.62,0.0,262.16011235955057,-50.22960710011985,20.67836166262713,2.1456810929779127,0.36484176074324354,-1022.3295766825967,-760.1694643230461
1.09,26.5,4.62,64.27028200786884,269.7146788990825,94.56037801585225,51.385865281323234,2.276488260791443,0.511050198932596,3519.8900452944863,3789.604724193569
1.29,35.3,4.62,116.88786201620732,299.98426356589147,212.54725438211688,99.87242228896835,2.4775342708162995,0.6729320956663948,10291.31208272862,10591.296346294512
1.48,40.5,4.62,110.08267520476453,352.60810810810807,192.29004458074257,92.9856590632612,2.446626551760352,0.6520762850037324,7835.361743403836,8187.969851511944
1.68,44.2,4.89,52.38888007736779,374.97738095238105,64.75260207015539,38.61627273625234,2.2248717905691553,0.4578770783999795,1258.7099736671569,1633.687354619538
1.88,46.3,4.62,4.715869606319747,378.5091489361702,-35.35258699633714,21.442152386129035,2.1493641435588366,0.36950321115246165,-366.67966694478173,11.82948199138849
2.08,46.4,4.62,0.0,360.8363461538462,-113.0396115272859,80.76948947801985,2.3945279713731273,0.6138675648987258,-3329.0262880190103,-2968.189941865164
2.27,46.3,4.62,0.0,334.4237004405287,-123.52966737176709,95.12206452463147,2.4560766191955095,0.6585903379930325,-3839.724083879425,-3505.3003834388965
2.37,46.4,6.73,0.0,325.01274261603373,-98.7284371456543,86.49631512371889,2.418580959891581,0.6320031311028043,-2818.9344401395206,-2493.9216975234867
2.98,46.9,8.65,0.0,264.32651006711416,-99.48562712937638,110.58936687427111,2.5286564025121914,0.7047201518511745,-2883.543553950954,-2619.21704388384
