r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.74,145.0,6.8,0.0,23671.67683908046,-6209.324275451561,60.67731377700722,2.3133848253806897,0.5458322156942391,-46303.01538187402,-22631.33854279356
3.5,174.0,6.8,0.0,12743.266114285712,-4282.876561438475,112.94738627390797,2.5405072438157426,0.7116364928530868,-39089.154214878436,-26345.888100592725
5.24,194.0,6.4,0.0,8681.6088740458,-2132.9657015822827,117.25530059225632,2.5628232332747314,0.7242237405107874,-21092.25767268278,-12410.64879863698
6.98,190.0,5.5,0.0,5320.545472779368,-1411.7270506949862,132.3210044793143,2.649373591556886,0.7680575764829174,-14577.607248374066,-9257.061775594699
8.81,186.0,5.8,0.0,3641.7433030646994,-702.146020251243,129.08046055789657,2.6294390420026352,0.7586234250880586,-7266.629675175293,-3624.886372110594
10.9,188.0,7.0,0.0,2568.133073394495,-423.83137690652865,131.253475708517,2.6427141681656536,0.7649477069155454,-4079.815116929868,-1511.682043535373
13.12,187.0,8.5,0.0,1815.0300685975615,-284.14469798573754,135.9210827438154,2.6725550634502757,0.778565635542074,-2519.7764137040567,-704.7463451064953
15.33,179.0,12.6,0.0,1309.372061317678,-187.56449908368796,138.09044292185717,2.6871075944100347,0.7849176107226259,-1520.6784498832299,-211.30638856555197
17.3,176.0,11.7,46.97265737507142,1031.0104624277456,-123.18894347221183,136.13289144472816,2.673955711465559,0.7791850707325189,-903.471124804864,127.53933762288159
19.05,167.0,13.5,51.88849065921197,851.1091916010498,-102.80072618668328,139.53401251506216,2.6970562759186008,0.7891548879830411,-709.7750465673948,141.33414503365498
