r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.62,35.1,4.01,190.73120106864926,8177.600645161292,3505.692131749448,35.04499277300199,2.2099798930785646,0.4414877436846787,50497.22364691857,58674.82429207986
1.23,64.6,4.19,192.20067707135578,10316.072845528455,2058.548082624233,32.0101945873992,2.1970732408769464,0.42688300952653124,19717.34200543706,30033.414850965517
1.83,80.1,6.32,139.61689581597872,10668.443825136614,-53.14138319684007,0.5969164714925491,2.009033207175559,0.16521856580381716,-16.598143557455685,10651.845681579158
2.47,113.0,10.4,102.83396625519697,10250.177530364374,-918.0221250443574,28.356909052931666,2.181144784229719,0.4083313407247302,-5968.872017904864,4281.305512459509
3.08,136.0,7.59,31.982541095787493,9520.916168831167,-1121.9481925397267,48.83171984302994,2.2662964599088764,0.500981370028607,-9188.81131982346,332.10484900770643
3.68,150.0,7.75,76.73243562218954,8892.620217391304,-924.1550458017172,51.424245498047135,2.276641118047372,0.5111996551357231,-7292.6564465996025,1599.9637707917018
4.32,171.0,9.19,121.65052284124232,8374.963912037038,-698.2254843096547,48.45583281842593,2.264792834942171,0.49947843757274457,-4949.304257512125,3425.659654524912
4.91,192.0,9.16,196.07994378252587,8033.802871690429,-135.42395850803558,8.207042036447815,2.076440042590749,0.27050226411643913,-203.38650636283128,7830.416365327598
5.53,197.0,9.96,241.39377241958172,8211.100922242314,442.732870477999,39.784437655320296,2.229685500870031,0.46307128028135325,2326.1420005346863,10537.242922777
6.17,195.0,12.4,315.833630556576,8591.646288492708,993.9965837400712,86.00899819804783,2.4165109240036373,0.6304764395265642,7575.433483070949,16167.079771563656
6.78,196.0,7.09,363.21485893853935,9453.596651917404,1401.7209445814926,104.96710353418786,2.5013206375828276,0.6881273054298234,10004.372928280685,19457.96958019809
7.38,216.0,5.99,328.56654350966033,10287.728631436314,747.1504492480295,69.59133887304239,2.348947941229877,0.5770134139724731,4340.4520615021065,14628.18069293842
8.0,225.0,5.24,267.484376547378,10365.1202,-381.7716865299206,39.27653844557482,2.227595696337256,0.4608224317568076,-1421.63373788256,8943.48646211744
8.62,240.0,6.15,220.9712821368603,9814.331740139212,-723.184045133842,79.30037735457904,2.3884457405565676,0.6091417867071491,-4149.794903804186,5664.536836335026
9.23,247.0,4.37,264.6732451680872,9475.603824485373,-424.97907972194537,55.48173250016765,2.2927683123667215,0.5267140625570198,-1886.0126318736304,7589.591192611743
9.85,254.0,6.48,286.1949691706691,9291.60747208122,-290.22165143675636,41.148769909963846,2.235276943418235,0.46904224393298244,-976.1191087715503,8315.488363309669
10.43,257.0,7.41,285.5984652849891,9127.337842761266,-337.1758722848772,51.7990874314656,2.278133619735562,0.5126565503152294,-1306.965515518587,7820.37232724268
11.05,273.0,5.38,277.9729522975766,8886.996425339366,-416.7448672515679,67.68792033453408,2.341314964161884,0.570506580002862,-1894.3301620786601,6992.666263260706
11.67,272.0,5.98,280.0640064300566,8610.574207369322,-411.97734876781954,71.91284994127038,2.358298576769773,0.584850292582349,-1889.4218768076437,6721.152330561678
12.19,270.0,20.9,285.45042902259655,8417.342247744053,-387.28551367644206,72.16827652141265,2.359330468140281,0.5857061878886892,-1733.015141166166,6684.327106577886
12.91,279.0,9.4,278.05978713081197,8130.340170410534,-444.09770503412045,85.30993934765817,2.4135494526784735,0.6282812781799664,-2141.3978606326523,5988.942309777882
14.56,287.0,10.8,255.62945808533527,7364.830686813187,-559.0914420422865,109.85389713469245,2.5250090487429175,0.7025582962512475,-2876.752401030071,4488.078285783116
16.63,291.0,10.0,222.82451517041451,6050.520006013228,-597.7884040039186,127.7769106426912,2.6216472025317965,0.7548324279195439,-3064.9057810625195,2985.614224950709
17.77,286.0,9.67,229.80543788422656,5445.929909960609,-488.89770149469354,126.59414790703492,2.614683187481744,0.7513938357761342,-2474.036872191272,2971.893037769337
18.49,288.0,6.96,251.73246212803915,5141.170281233099,-351.98792981394746,116.46788249038589,2.5586761275417946,0.7219268817486588,-1713.9538134643221,3427.2164677687765
20.24,289.0,6.63,256.9169451091557,4576.519723320159,-283.69534836527146,116.04749002236358,2.5564749040260644,0.7206999808732275,-1315.3380689614182,3261.1816543587406
22.62,288.0,10.0,253.9061913427324,3969.508492484527,-251.00582704492228,122.00290184855638,2.588535152059129,0.7380467519277271,-1119.4486338562226,2850.059858628304
24.89,269.0,8.23,239.74221885148552,3409.3426275612696,-250.9971152413333,131.93326027641956,2.6469439396265484,0.7669277549189125,-1100.1288268447738,2309.213800716496
27.06,267.0,7.11,224.27081554778093,2855.0813008130076,-232.8959652311675,138.25287573182695,2.6882161663660886,0.7853939510799224,-996.3452067085443,1858.7360941044633
29.13,272.0,5.36,219.83419498520357,2421.8637349811197,-185.18204017305987,138.53511135867546,2.6901488444221195,0.7862218787343542,-762.849890669671,1659.0138443114488
31.3,274.0,5.78,216.8422050645776,2069.9094504792333,-144.35692869959001,137.90120797204028,2.68581951038125,0.7843628080159538,-567.6557157422263,1502.253734737007
33.46,259.0,5.81,211.24341262526556,1796.7982337118947,-122.62584061767247,139.30318157738228,2.6954506410896437,0.7884767191636125,-463.1527053924623,1333.6455283194323
35.53,272.0,6.69,202.70961346341323,1551.2021446664787,-107.91756488000114,141.6386370439652,2.7119676287288583,0.7953500226980917,-394.6812499159466,1156.520894750532
37.7,274.0,6.39,198.9083440247149,1339.2277586206897,-83.37948856740928,140.13174618122324,2.701240918636284,0.790912147149143,-289.7707474096994,1049.4570112109902
39.87,272.0,5.59,197.28642354608158,1189.3351642839227,-64.98543908295618,137.83746134997816,2.685386421552481,0.7841759469823799,-213.11412300968425,976.2210412742385
41.93,266.0,8.82,191.05850745868648,1064.3393512997852,-60.677579118513286,140.6711003967839,2.7050507047403736,0.7924992529295863,-193.76092839635197,870.5784229034332
