galaxy,matched_sparc_name,h_kpc_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
NGC3198,NGC3198,structure_2014_z0,3.54,107.0,101.22075133094003,2.1,0.32,44.08,0.33000000000000007,2.0989678875534508,0.01025285677696397,0.20302752830954443,0.9507540850930878,4.188705130532813,14.177123865092659,4.864632817828404e-06,0.004149795196767251,101.2207514160056,5.779248583994402,5.779248583994402,33.399714195601305
NGC3198,NGC3198,structure_2014_z0,3.85,113.0,108.53059706829222,2.1,0.32,44.08,0.31000000000000005,2.0908788439957977,0.008089043557653053,0.20302752830954443,0.9609411575488312,4.201017895080566,15.479439412567634,4.490577802262831e-06,0.004157971204651603,108.53059714794131,4.469402852058693,4.469402852058693,19.975561853990374
NGC3198,NGC3198,structure_2014_z0,4.17,117.0,115.52000043282548,2.1,0.32,44.08,0.31999999999999984,2.083750662858831,0.00712818113696656,0.20302752830954443,0.9654997542036657,4.19221617725152,16.820948589288122,4.159554597124541e-06,0.004164774023882848,115.52000050790055,1.4799994920994521,1.4799994920994521,2.190398496614636
NGC3198,NGC3198,structure_2014_z0,4.5,119.0,120.54909788131971,2.1,0.32,44.08,0.33000000000000007,2.0774332306537153,0.006317432205115825,0.20302752830954443,0.9693629884911633,4.1835077940572605,18.201506161327018,3.86501118487438e-06,0.004170437666712537,120.54909795345858,-1.5490979534585847,1.5490979534585847,2.3997044694095755
NGC3198,NGC3198,structure_2014_z0,4.82,127.0,125.50543135657517,2.1,0.32,44.08,0.3200000000000003,2.072115004473055,0.005318226180660357,0.20302752830954443,0.9741454962696974,4.182650127975996,19.539954202279336,3.6165787034400727e-06,0.0041751538116075616,125.50543142602201,1.4945685739779861,1.4945685739779861,2.2337352223225913
NGC3198,NGC3198,structure_2014_z0,5.15,132.0,129.5399567701024,2.1,0.32,44.08,0.33000000000000007,2.0673103072447034,0.004804697228351529,0.20302752830954443,0.9766125760379941,4.173819390947363,20.917314601291967,3.391250929797547e-06,0.004179107834030772,129.5399568375138,2.460043162486187,2.460043162486187,6.05181236129504
NGC3198,NGC3198,structure_2014_z0,5.46,134.0,133.342371735319,2.1,0.32,44.08,0.3099999999999996,2.0633183025806634,0.003992004664040039,0.20302752830954443,0.9805296626373707,4.174391692842488,22.211376026073136,3.203750114455933e-06,0.004182400701143949,133.34237180091134,0.6576281990886628,0.6576281990886628,0.4324748482365979
NGC3198,NGC3198,structure_2014_z0,5.78,137.0,136.70281123663844,2.1,0.32,44.08,0.3200000000000003,2.059641837793918,0.003676464786745548,0.20302752830954443,0.9820547600673212,4.165998558014472,23.544495564637767,3.030415432284767e-06,0.004185188311008951,136.7028113007037,0.2971886992962993,0.2971886992962993,0.08832112298942622
NGC3198,NGC3198,structure_2014_z0,6.1,140.0,139.73059686410846,2.1,0.32,44.08,0.3199999999999994,2.0563481941987742,0.003293643595143614,0.20302752830954443,0.9839082330395574,4.160522766629185,24.875862849959105,2.8746630006671374e-06,0.004187534394374515,139.7305969268558,0.2694030731441899,0.2694030731441899,0.07257801581953371
NGC3198,NGC3198,structure_2014_z0,6.43,142.0,142.2462463476629,2.1,0.32,44.08,0.33000000000000007,2.0532934466481154,0.0030547475506588206,0.20302752830954443,0.9850666480102198,4.153054757320072,26.246370919874728,2.729705355568918e-06,0.0041895113600882074,142.24624640935875,-0.2462464093587471,0.2462464093587471,0.06063729412207564
NGC3198,NGC3198,structure_2014_z0,6.74,144.0,142.80586577588468,2.1,0.32,44.08,0.3100000000000005,2.0506958750441764,0.0025975716039390306,0.20302752830954443,0.9872873133950163,4.1518922299001915,27.53345751114379,2.6062100418670213e-06,0.0041911640008694155,142.80586583738724,1.1941341626127553,1.1941341626127553,1.4259563983188663
NGC3198,NGC3198,structure_2014_z0,7.06,146.0,141.5263950646663,2.1,0.32,44.08,0.3199999999999994,2.048254024587812,0.0024418504563645804,0.20302752830954443,0.9880448485395817,4.145188569725362,28.859917853455904,2.489740844759616e-06,0.004192561313088085,141.5263951267663,4.473604873233711,4.473604873233711,20.013140561820407
NGC3198,NGC3198,structure_2014_z0,8.04,147.0,136.66636199153032,2.1,0.32,44.08,0.9799999999999995,2.0419906051197443,0.0062634194680675215,0.20302752830954443,0.9696209087535954,4.043053155968609,32.82210994630514,2.1833474537931015e-06,0.004189762944188673,136.66636205575284,10.333637944247158,10.333637944247158,106.78407316278464
NGC3198,NGC3198,structure_2014_z0,9.04,148.0,132.3148706684173,2.1,0.32,44.08,1.0,2.0370118634898766,0.004978741629867667,0.20302752830954443,0.9757757382020141,4.048900760239068,36.87101070654421,1.940066592408129e-06,0.004187863655298425,132.3148707346918,15.685129265308206,15.685129265308206,246.02328006942793
NGC3198,NGC3198,structure_2014_z0,10.04,152.0,130.27030513513046,2.1,0.32,44.08,1.0,2.0330391377588297,0.0039727257310469,0.20302752830954443,0.9806227754451007,4.053157258393379,40.92416796493759,1.7457453279435215e-06,0.004186559815953064,130.2703052024032,21.729694797596807,21.729694797596807,472.1796359967057
NGC3198,NGC3198,structure_2014_z0,11.04,155.0,129.53229442884117,2.1,0.32,44.08,1.0,2.029799717394119,0.00323942036471081,0.20302752830954443,0.9841710437440695,4.054870217537538,44.97903818247513,1.5868667968310484e-06,0.004185571578293074,129.53229449646528,25.467705503534717,25.467705503534717,648.6040236147725
NGC3198,NGC3198,structure_2014_z0,12.05,156.0,128.5558730669276,2.1,0.32,44.08,1.0100000000000016,2.0270861048628306,0.002713612531288323,0.20302752830954443,0.9867231879169568,4.054522619071348,49.0741060277372,1.4532715064772987e-06,0.0041847248001572876,128.55587313503776,27.444126864962243,27.444126864962243,753.1800993801423
NGC3198,NGC3198,structure_2014_z0,14.05,157.0,123.04960300626736,2.1,0.32,44.08,2.0,2.0228933204467006,0.004192784416130024,0.20302752830954443,0.9795604680121167,4.00845683049108,57.09101968871936,1.2436082859208634e-06,0.0041800354564510735,123.04960307726594,33.95039692273406,33.95039692273406,1152.6294512111901
NGC3198,NGC3198,structure_2014_z0,16.07,153.0,114.18718535807773,2.1,0.32,44.08,2.0199999999999996,2.0197488703809507,0.0031444500657498153,0.20302752830954443,0.9846315176660044,4.016691535423961,65.20473659027576,1.0857150222063854e-06,0.004177013335728845,114.18718543447615,38.81281456552385,38.81281456552385,1506.4345744977404
NGC3198,NGC3198,structure_2014_z0,18.13,153.0,107.92139546910983,2.1,0.32,44.08,2.0599999999999987,2.0172879746711097,0.0024608957098410933,0.20302752830954443,0.9879521680929045,4.020422713888344,73.48680738088574,9.613515422196215e-07,0.004174841728789456,107.92139554985982,45.078604450140176,45.078604450140176,2032.0805791721978
NGC3198,NGC3198,structure_2014_z0,20.05,154.0,104.30430911520388,2.1,0.32,44.08,1.9200000000000017,2.015466537087129,0.0018214375839806785,0.20302752830954443,0.9910687404256906,4.0258256447107135,81.21639261873031,8.687271553299801e-07,0.0041734852898226565,104.30430919869985,49.695690801300145,49.695690801300145,2469.661684218428
NGC3198,NGC3198,structure_2014_z0,22.12,153.0,100.28798532227079,2.1,0.32,44.08,2.0700000000000003,2.013871153923863,0.0015953831632660176,0.20302752830954443,0.9921728283328345,4.023932544308456,89.54593298544881,7.869444486538777e-07,0.004172195010330147,100.28798540905692,52.712014590943085,52.712014590943085,2778.5564822357965
NGC3198,NGC3198,structure_2014_z0,24.03,150.0,96.53472846597747,2.1,0.32,44.08,1.9100000000000001,2.0126532170455915,0.0012179368782714306,0.20302752830954443,0.9940190817647543,4.026545630148392,97.23663513903224,7.240871422475247e-07,0.004171308431200936,96.53472855609951,53.46527144390049,53.46527144390049,2858.535250569961
NGC3198,NGC3198,structure_2014_z0,26.1,149.0,93.51413262175937,2.1,0.32,44.08,2.0700000000000003,2.011543434761717,0.001109782283874594,0.20302752830954443,0.9945487457554473,4.02424954177933,105.56683169051546,6.663692198723102e-07,0.004170400057388655,93.51413271475192,55.48586728524808,55.48586728524808,3078.681468396163
NGC3198,NGC3198,structure_2014_z0,28.16,148.0,91.1731961708045,2.1,0.32,44.08,2.0599999999999987,2.0106084078919992,0.0009350268697176922,0.20302752830954443,0.9954051695173912,4.023971355517254,113.856212682881,6.173904223940363e-07,0.004169618003440611,91.17319626614893,56.826803733851065,56.826803733851065,3229.285622605629
NGC3198,NGC3198,structure_2014_z0,30.08,146.0,88.53151416303687,2.1,0.32,44.08,1.9199999999999982,2.0098577018165975,0.0007507060754017303,0.20302752830954443,0.9963092694817867,4.024619172350806,121.58348149379454,5.778130773868494e-07,0.004169006760344294,88.5315142611975,57.4684857388025,57.4684857388025,3302.6268531109463
NGC3198,NGC3198,structure_2014_z0,32.14,147.0,85.75597063761799,2.1,0.32,44.08,2.0600000000000023,2.009156841058928,0.0007008607576697301,0.20302752830954443,0.9965539035429506,4.022800315768174,129.870450144277,5.406137116554781e-07,0.0041683719474882594,85.75597073892479,61.24402926107521,61.24402926107521,3750.831120131437
NGC3198,NGC3198,structure_2014_z0,34.06,148.0,83.88184666541385,2.1,0.32,44.08,1.9200000000000017,2.0085837349173588,0.0005731061415690242,0.20302752830954443,0.9971811801835726,4.0230363492084535,137.59467993475724,5.1001248851329e-07,0.0041678562065842265,83.88184676895845,64.11815323104155,64.11815323104155,4111.1375737593235
NGC3198,NGC3198,structure_2014_z0,36.12,148.0,82.55612878520891,2.1,0.32,44.08,2.059999999999995,2.008040018037234,0.0005437168801245562,0.20302752830954443,0.9973255376501902,4.021440680855306,145.87884773731915,4.808009272574197e-07,0.004167316821713703,82.55612889038905,65.44387110961095,65.44387110961095,4282.900265811371
NGC3198,NGC3198,structure_2014_z0,38.19,149.0,81.3620955973972,2.1,0.32,44.08,2.0700000000000003,2.007555775946602,0.0004842420906321365,0.20302752830954443,0.997617736524452,4.0206790042352765,154.20165327608618,4.5463008210225093e-07,0.004166812071054436,81.36209570409507,67.63790429590493,67.63790429590493,4574.886097541995
NGC3198,NGC3198,structure_2014_z0,40.1,150.0,80.36526612909336,2.1,0.32,44.08,1.9100000000000037,2.0071556224834612,0.0004001534631408177,0.20302752830954443,0.9980310089583943,4.0207412704561625,161.88126910265746,4.3288876135187407e-07,0.00416639404403978,80.365266237093,69.634733762907,69.634733762907,4848.99614623094
NGC3198,NGC3198,structure_2014_z0,42.17,150.0,79.84832434058964,2.1,0.32,44.08,2.0700000000000003,2.0067650356447664,0.0003905868386948619,0.20302752830954443,0.9980780371268219,4.019365960244257,170.20135664036306,4.115515777678226e-07,0.0041659488756427485,79.84832444926525,70.15167555073475,70.15167555073475,4921.257582575556
NGC3198,NGC3198,structure_2014_z0,44.08,149.0,78.01873172514406,2.1,0.32,44.08,1.9099999999999966,2.0064389145856665,0.0003261210590999042,0.20302752830954443,0.9983949995376318,4.019335711727975,177.87828784976347,3.936481587644963e-07,0.004165574490792236,78.0187318363482,70.9812681636518,70.9812681636518,5038.340430120249
