Structural coupling rotation pipeline run log
started_at: 2026-03-23T14:45:37.130117
project_root: C:\Users\mincu\Desktop\topological_gravity_project
data_dir: C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized
output_root: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling
run_dir: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_144537_constant
beta_mode: constant
beta_value: 200.0
n_input_files: 175
------------------------------------------------------------------------
[001/175] [OK] CamB | beta=200 | rmse=167.21 | mafe=30.8499
[071/175] [OK] NGC4088 | beta=200 | rmse=161.893 | mafe=0.973912
[072/175] [OK] NGC4100 | beta=200 | rmse=171.42 | mafe=0.957929
[073/175] [OK] NGC4138 | beta=200 | rmse=166.564 | mafe=1
[074/175] [OK] NGC4157 | beta=200 | rmse=180.956 | mafe=1.01893
[075/175] [OK] NGC4183 | beta=200 | rmse=99.8069 | mafe=0.965829
[076/175] [OK] NGC4214 | beta=200 | rmse=75.6241 | mafe=1
[077/175] [OK] NGC4217 | beta=200 | rmse=189.423 | mafe=1.32906
[078/175] [OK] NGC4389 | beta=200 | rmse=78.0815 | mafe=1
[079/175] [OK] NGC4559 | beta=200 | rmse=105.623 | mafe=0.944338
[080/175] [OK] NGC5005 | beta=200 | rmse=252.767 | mafe=1
[081/175] [OK] NGC5033 | beta=200 | rmse=167.713 | mafe=0.735649
[082/175] [OK] NGC5055 | beta=200 | rmse=153.715 | mafe=0.739769
[083/175] [OK] NGC5371 | beta=200 | rmse=128.731 | mafe=0.462868
[084/175] [OK] NGC5585 | beta=200 | rmse=279.013 | mafe=6.13288
[085/175] [OK] NGC5907 | beta=200 | rmse=144.169 | mafe=0.581327
[086/175] [OK] NGC5985 | beta=200 | rmse=189.166 | mafe=0.64948
[087/175] [OK] NGC6015 | beta=200 | rmse=181.203 | mafe=1.45048
[088/175] [OK] NGC6195 | beta=200 | rmse=186.423 | mafe=0.699544
[089/175] [OK] NGC6503 | beta=200 | rmse=208.85 | mafe=1.42097
[090/175] [OK] NGC6674 | beta=200 | rmse=167.815 | mafe=0.599608
[091/175] [OK] NGC6789 | beta=200 | rmse=414.793 | mafe=16.8222
[092/175] [OK] NGC6946 | beta=200 | rmse=163.944 | mafe=1
[093/175] [OK] NGC7331 | beta=200 | rmse=190.225 | mafe=0.723494
[094/175] [OK] NGC7793 | beta=200 | rmse=92.2122 | mafe=1.09281
[095/175] [OK] NGC7814 | beta=200 | rmse=225.019 | mafe=1
[096/175] [OK] PGC51017 | beta=200 | rmse=60.0184 | mafe=1.97806
[097/175] [OK] UGC00128 | beta=200 | rmse=80.9261 | mafe=0.697303
[098/175] [OK] UGC00191 | beta=200 | rmse=144.465 | mafe=2.69915
[099/175] [OK] UGC00634 | beta=200 | rmse=96.993 | mafe=1
[100/175] [OK] UGC00731 | beta=200 | rmse=43.1309 | mafe=0.543731
[101/175] [OK] UGC00891 | beta=200 | rmse=51.1934 | mafe=1
[102/175] [OK] UGC01230 | beta=200 | rmse=87.9492 | mafe=1.26604
[103/175] [OK] UGC01281 | beta=200 | rmse=85.9452 | mafe=2.99083
[104/175] [OK] UGC02023 | beta=200 | rmse=136.629 | mafe=5.01604
[105/175] [OK] UGC02259 | beta=200 | rmse=77.9433 | mafe=0.94937
[106/175] [OK] UGC02455 | beta=200 | rmse=236.487 | mafe=6.72281
[107/175] [OK] UGC02487 | beta=200 | rmse=227.3 | mafe=0.575773
[108/175] [OK] UGC02885 | beta=200 | rmse=155.824 | mafe=0.488677
[109/175] [OK] UGC02916 | beta=200 | rmse=368.252 | mafe=1.18279
[110/175] [OK] UGC02953 | beta=200 | rmse=1584.26 | mafe=1.82472
[111/175] [OK] UGC03205 | beta=200 | rmse=419.177 | mafe=1.50721
[112/175] [OK] UGC03546 | beta=200 | rmse=207.564 | mafe=0.962594
[113/175] [OK] UGC03580 | beta=200 | rmse=645.008 | mafe=3.12261
[114/175] [OK] UGC04278 | beta=200 | rmse=133.912 | mafe=5.05377
[115/175] [OK] UGC04305 | beta=200 | rmse=150.595 | mafe=9.58278
[116/175] [OK] UGC04325 | beta=200 | rmse=101.246 | mafe=1.38788
[117/175] [OK] UGC04483 | beta=200 | rmse=205.469 | mafe=16.301
[118/175] [OK] UGC04499 | beta=200 | rmse=62.7661 | mafe=1
[119/175] [OK] UGC05005 | beta=200 | rmse=67.412 | mafe=1.3083
[120/175] [OK] UGC05253 | beta=200 | rmse=723.723 | mafe=1.24588
[121/175] [OK] UGC05414 | beta=200 | rmse=101.459 | mafe=2.76743
[122/175] [OK] UGC05716 | beta=200 | rmse=65.3764 | mafe=1
[123/175] [OK] UGC05721 | beta=200 | rmse=235.032 | mafe=3.96844
[124/175] [OK] UGC05750 | beta=200 | rmse=69.6725 | mafe=5.6781
[125/175] [OK] UGC05764 | beta=200 | rmse=85.7471 | mafe=1.95493
[126/175] [OK] UGC05829 | beta=200 | rmse=53.8092 | mafe=1.43045
[127/175] [OK] UGC05918 | beta=200 | rmse=41.5387 | mafe=1.3029
[128/175] [OK] UGC05986 | beta=200 | rmse=101.115 | mafe=1.01
[129/175] [OK] UGC05999 | beta=200 | rmse=66.1489 | mafe=0.786021
[130/175] [OK] UGC06399 | beta=200 | rmse=88.9497 | mafe=1.61131
[131/175] [OK] UGC06446 | beta=200 | rmse=74.2232 | mafe=1
[132/175] [OK] UGC06614 | beta=200 | rmse=139.514 | mafe=0.723489
[133/175] [OK] UGC06628 | beta=200 | rmse=39.442 | mafe=1
[134/175] [OK] UGC06667 | beta=200 | rmse=51.7832 | mafe=0.692631
[135/175] [OK] UGC06786 | beta=200 | rmse=695.517 | mafe=1.54788
[136/175] [OK] UGC06787 | beta=200 | rmse=1186.5 | mafe=2.0647
[137/175] [OK] UGC06818 | beta=200 | rmse=54.9926 | mafe=1
[138/175] [OK] UGC06917 | beta=200 | rmse=93.3272 | mafe=0.981939
[139/175] [OK] UGC06923 | beta=200 | rmse=69.3863 | mafe=1
[140/175] [OK] UGC06930 | beta=200 | rmse=98.8718 | mafe=1
[141/175] [OK] UGC06973 | beta=200 | rmse=173.815 | mafe=1
[142/175] [OK] UGC06983 | beta=200 | rmse=102.016 | mafe=1
[143/175] [OK] UGC07089 | beta=200 | rmse=95.0867 | mafe=1.94617
[144/175] [OK] UGC07125 | beta=200 | rmse=52.6006 | mafe=0.897023
[145/175] [OK] UGC07151 | beta=200 | rmse=129.37 | mafe=2.44201
[146/175] [OK] UGC07232 | beta=200 | rmse=328.903 | mafe=11.1898
[147/175] [OK] UGC07261 | beta=200 | rmse=129.214 | mafe=1.73799
[148/175] [OK] UGC07323 | beta=200 | rmse=109.448 | mafe=2.22911
[149/175] [OK] UGC07399 | beta=200 | rmse=89.903 | mafe=1
[150/175] [OK] UGC07524 | beta=200 | rmse=46.806 | mafe=0.707101
[151/175] [OK] UGC07559 | beta=200 | rmse=87.3421 | mafe=4.63058
[152/175] [OK] UGC07577 | beta=200 | rmse=112.702 | mafe=13.7781
[153/175] [OK] UGC07603 | beta=200 | rmse=56.7752 | mafe=1.16856
[154/175] [OK] UGC07608 | beta=200 | rmse=32.7902 | mafe=0.639138
[155/175] [OK] UGC07690 | beta=200 | rmse=56.6756 | mafe=1
[156/175] [OK] UGC07866 | beta=200 | rmse=42.6493 | mafe=1.53457
[157/175] [OK] UGC08286 | beta=200 | rmse=77.6121 | mafe=1.20852
[158/175] [OK] UGC08490 | beta=200 | rmse=82.6264 | mafe=1.12578
[159/175] [OK] UGC08550 | beta=200 | rmse=79.721 | mafe=1.61919
[160/175] [OK] UGC08699 | beta=200 | rmse=565.468 | mafe=1.50787
[161/175] [OK] UGC08837 | beta=200 | rmse=63.4412 | mafe=2.94725
[162/175] [OK] UGC09037 | beta=200 | rmse=116.205 | mafe=0.820556
[163/175] [OK] UGC09133 | beta=200 | rmse=499.66 | mafe=0.916025
[164/175] [OK] UGC09992 | beta=200 | rmse=32.0947 | mafe=1
[165/175] [OK] UGC10310 | beta=200 | rmse=81.8664 | mafe=1.44195
[166/175] [OK] UGC11455 | beta=200 | rmse=234.682 | mafe=1.50827
[167/175] [OK] UGC11557 | beta=200 | rmse=173.048 | mafe=12.3505
[168/175] [OK] UGC11820 | beta=200 | rmse=203.419 | mafe=6.43368
[169/175] [OK] UGC11914 | beta=200 | rmse=280.634 | mafe=1
[170/175] [OK] UGC12506 | beta=200 | rmse=133.883 | mafe=0.597897
[171/175] [OK] UGC12632 | beta=200 | rmse=55.9091 | mafe=0.804742
[172/175] [OK] UGC12732 | beta=200 | rmse=64.0806 | mafe=0.898858
[173/175] [OK] UGCA281 | beta=200 | rmse=343.135 | mafe=21.166
[174/175] [OK] UGCA442 | beta=200 | rmse=79.8797 | mafe=2.5056
[175/175] [OK] UGCA444 | beta=200 | rmse=107.435 | mafe=4.2005
------------------------------------------------------------------------
finished_at: 2026-03-23T14:46:01.059602
successful_files: 175
failed_files: 0
summary_csv: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_144537_constant\summaries\rotation_pipeline_summary_constant.csv
