galaxy,matched_sparc_name,h_kpc_source,v_vis_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
DDO168,DDO168,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),0.41,15.0,13.301372109673498,1.24,0.41,4.12,0.41,2.604700087494171,0.0,0.43337859720861316,1.0,6.784462545792141,2.7816296437747776,7.115411938269808e-05,0.005401221060733046,13.301373206296745,1.698626793703255,1.698626793703255,2.8853329842866007
DDO168,DDO168,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),0.82,23.4,22.071746645881923,1.24,0.41,4.12,0.41,2.307489734532423,0.297210352961748,0.43337859720861316,0.5036879194410965,2.6818907972805572,3.881204870659806,2.482031669220281e-05,0.004511392211679927,22.071747106938762,1.3282528930612365,1.3282528930612365,1.7642557479255445
DDO168,DDO168,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),1.24,29.2,25.138022993067693,1.24,0.41,4.12,0.42000000000000004,2.2033110257493815,0.10417870878304125,0.43337859720861316,0.7863232628557727,3.8172687735094386,5.484457755533771,1.5337648509882425e-05,0.004361041636152332,25.13802337135289,4.061976628647109,4.061976628647109,16.499654131675335
DDO168,DDO168,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),1.64,36.2,25.762765767673315,1.24,0.41,4.12,0.3999999999999999,2.1526463684476784,0.05066465730170311,0.43337859720861316,0.8896686148342896,4.122623283747536,7.133507069032785,1.1404699731127671e-05,0.00432477832484503,25.76276613067214,10.437233869327862,10.437233869327862,108.93585084304466
DDO168,DDO168,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),2.06,44.0,27.735754902291735,1.24,0.41,4.12,0.42000000000000015,2.120303756936224,0.03234261151145423,0.43337859720861316,0.9280877426313768,4.172392947613932,8.885912107030636,9.004011231084868e-06,0.004306769454711365,27.735755236666318,16.264244763333682,16.264244763333682,264.5256577216271
DDO168,DDO168,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),2.47,52.1,28.32203735609428,1.24,0.41,4.12,0.41000000000000014,2.099261563218357,0.021042193717867086,0.43337859720861316,0.9526060525837746,4.198038766079831,10.607108001123368,7.476038683609055e-06,0.004297186934322774,28.322037682091583,23.77796231790842,23.77796231790842,565.3914919918727
DDO168,DDO168,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),2.89,52.9,28.554554803043242,1.24,0.41,4.12,0.41999999999999993,2.0838975355802347,0.01536402763812239,0.43337859720861316,0.9651693070808015,4.191372163768099,12.367484309905969,6.367282783083975e-06,0.004289690809733574,28.55455512525886,24.345444874741137,24.345444874741137,592.7006861490595
DDO168,DDO168,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),3.3,54.8,28.506204587773517,1.24,0.41,4.12,0.4099999999999997,2.072697552609143,0.011199982971091593,0.43337859720861316,0.9744876677437665,4.186472248105356,14.083937931629164,5.561150882094161e-06,0.004283899848375395,28.506204909664806,26.29379509033519,26.29379509033519,691.363660252535
DDO168,DDO168,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),3.71,55.0,28.488123841348344,1.24,0.41,4.12,0.41000000000000014,2.0640048686403207,0.00869268396882239,0.43337859720861316,0.9801418775621807,4.175518190702087,15.795900389817021,4.934748488910514e-06,0.0042787751628074605,28.488124162673767,26.511875837326233,26.511875837326233,702.8795604138026
DDO168,DDO168,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),4.12,52.0,28.01935937882949,1.24,0.41,4.12,0.41000000000000014,2.0570734784462066,0.006931390194114151,0.43337859720861316,0.9841333771867352,4.1644108674024976,17.503308845452047,4.43398459064496e-06,0.0042741100258951266,28.019359704818676,23.980640295181324,23.980640295181324,575.0711089668742
