galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC06917,1.74,59.2,56.25,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.2103810495241056,0.07270884445441439,0.018624639235172172,176883.5263948763,195929.83160592447,0.6032861444081263,118201.75268407163,0.3967138555918736,0.5,0.47047199838403736,0.5000484607286599,0.5053676510265961,0.5,0.12935490035379174,0.4583807139180815,130620781.02445333,23.819250000000004,1,56.25,0.04983108108108113,0.019768680303986964
UGC06917,2.61,71.2,59.09,4.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.2103810495241056,0.07270884445441439,0.018624639235172172,176883.5263948763,195929.83160592447,0.6032861444081263,118201.75268407163,0.3967138555918736,0.5,0.47047199838403736,0.5000484607286599,0.5053676510265961,0.5,0.12935490035379174,0.4583807139180815,130620781.02445333,23.819250000000004,1,59.09,0.17008426966292134,0.06747478639350546
UGC06917,3.5,84.5,62.05093391722642,4.4,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.210229572764826,0.07270884445441439,0.018600112115669427,176649.60679132937,195764.87729936957,0.6033627711896749,118111.18434841726,0.3966372288103251,0.5,0.4705885333972041,0.5000482587893831,0.5053450404485278,0.5,0.1293165328457306,0.45854175299290423,130618816.78181803,23.916463187500003,1,62.05093391722642,0.26566942109791214,0.10537438296391918
UGC06917,4.37,93.5,65.39440725322005,4.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.197051094707463,0.07270884445441439,0.016466252718930666,156298.6012827456,181413.85262909383,0.6100293011843965,110231.73914648713,0.3899706988156035,0.5,0.4807270795427072,0.5000306900722931,0.5033779201565878,0.5,0.12597855964441082,0.4725521525024825,130447927.67254691,32.374010500000004,1,65.39440725322005,0.3005945748318711,0.11722307640736397
UGC06917,5.24,97.5,66.8194320538569,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1838726166501004,0.07270884445441439,0.014332393322191902,135947.59577416183,167062.82795881806,0.6166958311791181,102352.29394455701,0.38330416882088186,0.5,0.4908656256882104,0.5000131213552031,0.5014107998646478,0.5,0.12264058644309103,0.4865625520120607,130277038.56327578,40.83155781250001,1,66.8194320538569,0.31467249175531387,0.12061527790306638
UGC06917,6.11,100.0,67.61448143704128,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.170694138592738,0.07270884445441439,0.012198533925453139,115596.59026557807,152711.80328854232,0.6233623611738398,94472.84874262687,0.3766376388261602,0.5,0.5010041718337136,0.49999555263811324,0.49944367957270763,0.5,0.11930261324177126,0.5005729515216389,130106149.45400466,49.289105125000006,2,67.61448143704128,0.3238551856295872,0.12197605243713552
UGC06917,6.98,101.0,68.84792662092302,4.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1575156605353754,0.07270884445441439,0.010064674528714377,95245.58475699431,138360.77861826654,0.6300288911685614,86593.40354069675,0.3699711088314386,0.5,0.5111427179792167,0.4999779839210233,0.4974765592807676,0.5,0.11596464004045148,0.5145833510312172,129935260.34473354,57.7466524375,2,68.84792662092302,0.318337360188881,0.11777562613155335
UGC06917,7.85,103.0,68.72155193241782,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1443371824780124,0.07270884445441439,0.007930815131975617,74894.57924841056,124009.7539479908,0.636695421163283,78713.95833876662,0.36330457883671696,0.5,0.5212812641247199,0.49996041520393336,0.49550943898882754,0.5,0.1126266668391317,0.5285937505407955,129764371.23546241,66.20419975,2,68.72155193241782,0.33280046667555513,0.12090793338222541
UGC06917,8.72,105.0,68.44422912123417,4.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1376722050696912,0.07270884445441439,0.006851621873854858,64602.116692345175,116751.76445957547,0.6400669995514181,74728.95156997436,0.3599330004485819,0.5,0.5264088047040548,0.4999515298757499,0.4945145735538234,0.5,0.11093849648444123,0.535679469832996,129677944.5595092,70.48158000000001,2,68.44422912123417,0.34815019884538884,0.12531074567719122
UGC06917,9.6,110.0,68.9585382675706,4.9,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1376722050696912,0.07270884445441439,0.006851621873854858,64602.116692345175,116751.76445957547,0.6400669995514181,74728.95156997436,0.3599330004485819,0.5,0.5264088047040548,0.4999515298757499,0.4945145735538234,0.5,0.11093849648444123,0.535679469832996,129677944.5595092,70.48158000000001,2,68.9585382675706,0.37310419756754,0.13429251331044517
