galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4183,0.87,47.1,39.23971967280092,8.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.379616379005274,0.06638457851437662,0.16309417061582226,218241.44489631613,340221.4642564531,0.6137979913415332,208827.25137188614,0.3862020086584668,0.5264876072102396,0.3055502538077467,0.4894355689601832,0.5147865287697456,0.6225971984188625,0.11209830220979954,0.472870586666144,20157264.172208067,91.6083,1,39.23971967280092,0.16688493263692308,0.06445129619921262
NGC4183,1.74,65.9,49.12124591253768,6.6,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.379616379005274,0.06638457851437662,0.16309417061582226,218241.44489631613,340221.4642564531,0.6137979913415332,208827.25137188614,0.3862020086584668,0.5264876072102396,0.3055502538077467,0.4894355689601832,0.5147865287697456,0.6225971984188625,0.11209830220979954,0.472870586666144,20157264.172208067,91.6083,1,49.12124591253768,0.25460931847439033,0.09833063021797284
NGC4183,2.61,76.1,58.009813824903794,5.6,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.379616379005274,0.06638457851437662,0.16309417061582226,218241.44489631613,340221.4642564531,0.6137979913415332,208827.25137188614,0.3862020086584668,0.5264876072102396,0.3055502538077467,0.4894355689601832,0.5147865287697456,0.6225971984188625,0.11209830220979954,0.472870586666144,20157264.172208067,91.6083,1,58.009813824903794,0.23771598127590277,0.09180638945897214
NGC4183,3.5,85.7,61.092308026461076,5.6,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.3647327028033245,0.0686774209563132,0.1461112706242516,251610.25124923763,363823.4199188852,0.620942821184471,226497.04567466336,0.3790571788155291,0.5344521031929943,0.3280014809562142,0.4926760141476854,0.5159590119223583,0.5873062893355111,0.12467056602379402,0.4933995765086309,27936608.44166375,109.33057527133757,1,61.092308026461076,0.28713759595728033,0.10884156705543996
NGC4183,4.37,96.6,67.8220355046942,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.350018159285488,0.0709442083705005,0.12932135813258513,284599.8666208759,387157.17153969884,0.6280064597791936,243966.04686036357,0.3719935402208065,0.5423260935395814,0.35019758052344907,0.49587963609442054,0.5171181714027822,0.5524164133099251,0.13709996320353857,0.513695282375635,35627551.0716938,126.85146105095538,1,67.8220355046942,0.2979085351480931,0.11082005065173373
NGC4183,5.24,99.3,72.29271747555214,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.3353036157676517,0.0732109957846878,0.11253144564091869,317589.4819925142,410490.92316051247,0.6350700983739161,261435.04804606378,0.3649299016260839,0.5502000838861685,0.372393680090684,0.49908325804115566,0.5182773308832059,0.5175265372843391,0.1495293603832831,0.5339909882426391,43318493.70172385,144.3723468305732,2,72.29271747555214,0.27197666187762193,0.09925241646359126
NGC4183,6.11,103.0,76.5028267451602,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.3205890722498155,0.0754777831988751,0.09574153314925223,350579.09736415255,433824.6747813261,0.6421337369686387,278904.049231764,0.3578662630313614,0.5580740742327556,0.3945897796579189,0.5022868799878908,0.5194364903636298,0.482636661258753,0.16195875756302763,0.5542866941096433,51009436.33175391,161.89323261019103,2,76.5028267451602,0.25725410927028924,0.09206256673401991
NGC4183,6.98,107.0,80.57107421401305,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.3037168301497286,0.07448810885460344,0.07869546651962381,329248.0571375033,414612.140789635,0.6443797898851876,267490.33383066463,0.35562021011481243,0.5540593026955553,0.4160217826387484,0.503599920272091,0.5178228735055619,0.4473283484967501,0.1631871925843186,0.5669517617030269,53830391.50627166,193.2755750365239,2,80.57107421401305,0.24699930641109297,0.08783794524412582
NGC4183,7.85,111.0,84.3596692738894,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.2846868894673915,0.07024197275187283,0.06139324575203345,253596.36131256673,352853.3211854394,0.6418082571235629,227193.9018427658,0.35819174287643707,0.5381557692745679,0.4366896890331724,0.5030223788937562,0.5134364803090021,0.4116015989983304,0.15321466544715598,0.57198619102279,51781359.22527714,238.5193741095717,2,84.3596692738894,0.24000297951450997,0.08596708552784015
NGC4183,8.72,114.0,87.84098929315404,6.1,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.2656569487850544,0.0659958366491422,0.04409102498444306,177944.66548763,291094.5015812437,0.6392367243619382,186897.4698548669,0.36076327563806176,0.5222522358535803,0.4573575954275964,0.5024448375154216,0.5090500871124423,0.3758748494999106,0.14324213830999333,0.5770206203425531,49732326.94428262,283.7631731826196,3,87.84098929315404,0.22946500620040317,0.0827825472811656
