galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC2841,3.44,285.0,289.9312589218348,14.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.514916106216656,43934627.36710393,0.48508389378334404,0.5,0.25742402839295453,0.5188847395026175,0.5056874639980321,0.5233345088895944,0.08796258884142528,0.26839603068692947,2973081534.858096,31.15743,1,289.9312589218348,0.017302662883630866,0.008393243084412205
NGC2841,3.77,297.0,286.07929722368937,13.6,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.514916106216656,43934627.36710393,0.48508389378334404,0.5,0.25742402839295453,0.5188847395026175,0.5056874639980321,0.5233345088895944,0.08796258884142528,0.26839603068692947,2973081534.858096,31.15743,1,286.07929722368937,0.03677004301788092,0.01783655564169474
NGC2841,4.13,303.0,284.22515177232293,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.514916106216656,43934627.36710393,0.48508389378334404,0.5,0.25742402839295453,0.5188847395026175,0.5056874639980321,0.5233345088895944,0.08796258884142528,0.26839603068692947,2973081534.858096,31.15743,1,284.22515177232293,0.061963195470881416,0.030057348130273626
NGC2841,4.47,306.0,282.78312361242496,5.93,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.514916106216656,43934627.36710393,0.48508389378334404,0.5,0.25742402839295453,0.5188847395026175,0.5056874639980321,0.5233345088895944,0.08796258884142528,0.26839603068692947,2973081534.858096,31.15743,1,282.78312361242496,0.07587214505743478,0.03680435555415516
NGC2841,4.8,307.0,281.6261658653187,5.93,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.514916106216656,43934627.36710393,0.48508389378334404,0.5,0.25742402839295453,0.5188847395026175,0.5056874639980321,0.5233345088895944,0.08796258884142528,0.26839603068692947,2973081534.858096,31.15743,1,281.6261658653187,0.08265092552013459,0.040092632776104045
NGC2841,5.13,304.0,281.0518416591501,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.3581462015049404,0.06273998602554028,0.10201267932559091,20279537.84176455,86132816.23115416,0.5198370657440602,44858885.42207737,0.4801629342559398,0.5085160699236587,0.2607606901762148,0.5188996995581192,0.5058046873208799,0.5201309648394118,0.09182804063466492,0.2788927018107675,2977027134.6093874,32.128164000000005,1,281.0518416591501,0.075487362963322,0.03624623369971185
NGC2841,5.48,308.0,281.0117926351134,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.352057711212412,0.07007132995129585,0.11464234683046229,27561831.081564184,87959502.07915682,0.5309489098381986,46945919.739759356,0.4690510901618013,0.5277459052351461,0.2682950877513186,0.518933480328607,0.5060693851466653,0.5128971556938381,0.10055648016778668,0.30259486241298233,2985936553.4026256,34.320144000000006,1,281.0117926351134,0.08762404988599543,0.04110015612341821
NGC2841,5.83,313.0,280.55263213878425,12.7,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.3459692209198835,0.07740267387705141,0.12727201433533364,34844124.32136381,89786187.92715947,0.5420607539323372,49032954.05744133,0.4579392460676628,0.5469757405466333,0.2758294853264224,0.5189672610990946,0.5063340829724507,0.5056633465482645,0.10928491970090842,0.32629702301519714,2994845972.1958637,36.512124,1,280.55263213878425,0.10366571201666375,0.04747259800397845
NGC2841,6.16,314.0,280.233626461922,9.32,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.340228644358357,0.08431508386419238,0.13917998655421238,41710286.51888916,91508491.72670485,0.5525376355068107,51000729.27125577,0.4474623644931893,0.5651067281260358,0.2829333458972345,0.5189991115398402,0.5065836552081913,0.498842897925295,0.11751459126070893,0.3486447744401425,3003246281.343774,38.57884800000001,1,280.233626461922,0.10753622145884723,0.04811841192263903
NGC2841,6.51,315.0,282.3840592172299,6.78,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.3341401540658286,0.09164642778994794,0.15180965405908373,48992579.75868878,93335177.57470751,0.5636494796009491,53087763.588937744,0.4363505203990508,0.584336563437523,0.2904677434723383,0.519032892310328,0.5068483530339767,0.49160908877972137,0.12624303079383065,0.37234693504235733,3012155700.137012,40.770828,1,282.3840592172299,0.10354266915165114,0.04518089756782972
NGC2841,6.86,317.0,284.37957257862246,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.3280516637733,0.09897777171570352,0.1644393215639551,56274872.99848842,95161863.42271017,0.5747613236950877,55174797.90661972,0.4252386763049123,0.6035663987490104,0.2980021410474421,0.5190666730808157,0.507113050859762,0.4843752796341477,0.13497147032695242,0.3960490956445722,3021065118.9302506,42.962808,2,284.37957257862246,0.10290355653431402,0.0437585721677194
NGC2841,7.18,320.0,285.497386678057,7.63,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.322485044077274,0.10568071473353718,0.1759864461398375,62932969.67487663,96831976.1980269,0.5849207240097286,57082943.568500385,0.4150792759902714,0.6211479624623703,0.3048907331161084,0.5190975583566902,0.5073550603004802,0.47776151127248034,0.1429517579000923,0.41771964248088284,3029210873.255497,44.966904,2,285.497386678057,0.10782066663107184,0.044754124242013714
NGC2841,7.51,316.0,286.64103840866886,20.5,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.3167444675157474,0.11259312472067814,0.18789441835871618,69799131.87240198,98554279.99757226,0.5953976055842021,59050718.78231482,0.40460239441579793,0.6392789500417726,0.31199459368692056,0.5191294087974357,0.5076046325362207,0.4709410626495109,0.15118142945989277,0.4400673939058283,3037611182.403407,47.033628,2,286.64103840866886,0.09290810630168081,0.03759084227029754
NGC2841,7.85,318.0,288.61413842707015,23.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.31082993408872,0.11971500167712641,0.20016323822059123,76873359.59106448,100328774.82134627,0.6061919684185081,61078123.548063025,0.3938080315814919,0.6579593614872175,0.3193137227598785,0.5191622244030525,0.5078617675669836,0.4639139337652394,0.1596604850063539,0.46309234991940834,3046266046.3739815,49.162980000000005,2,288.61413842707015,0.09240836972619451,0.03639115818352739
NGC2841,8.21,321.0,289.92085747665686,8.48,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.304567486930691,0.12725581257218932,0.213153753368459,84363718.35200126,102207651.69357759,0.6176212937724791,63224787.41767878,0.38237870622752085,0.6777386206647473,0.32706338883712816,0.5191969703384113,0.5081340281877914,0.45647344435836357,0.16863830852613632,0.487471715110258,3055430019.9898834,51.41758800000001,2,289.92085747665686,0.09681975863969824,0.03702181404590865
NGC2841,8.57,323.0,289.8394476257502,8.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.296910946629206,0.13117433383862262,0.21609053019192873,86368846.44056186,102153339.73526345,0.6262878574297421,63850104.85248975,0.3737121425702579,0.6879732584768714,0.33474403938859015,0.5187942387052251,0.5080928342694716,0.4532118354648109,0.1732415526367169,0.5059621458571405,3006457565.8518248,60.38336286679178,2,289.8394476257502,0.10266424883668665,0.03836687639812428
NGC2841,8.9,321.0,289.1324277904504,12.7,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.2885415087114493,0.13125614052606216,0.20904002442765712,82891430.7987494,100230201.74006599,0.631554959804709,62949055.36067234,0.36844504019529106,0.6881058171957943,0.34171775639648855,0.5180011314452859,0.507751320802857,0.45427156152410786,0.17322201731059408,0.5172050494734624,2905229182.6636944,75.10543010131336,2,289.1324277904504,0.09927592588644742,0.03657772250365685
NGC2841,9.24,323.0,287.4796989354205,11.0,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.2799184514628514,0.13134042620403016,0.20177586697355915,79308638.92536688,98248786.83592315,0.6369816713425536,62020701.33879986,0.3630183286574464,0.6882423928455936,0.348902798162202,0.5171839906320153,0.5073994584433148,0.4553634004942926,0.17320189000489178,0.5287886471387638,2800933272.712288,90.27362058536588,2,287.4796989354205,0.10996997233615939,0.039921115559978196
NGC2841,9.6,323.0,285.42702149586324,10.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.2707881555525713,0.1314296698630551,0.19408440613980832,75515094.5888442,96150818.11388956,0.6427276012061538,61037738.25681723,0.3572723987938462,0.6883870023571459,0.3565104894435457,0.5163187827120816,0.5070268982979171,0.45651946528625287,0.17318057874003054,0.5410536329020241,2690502309.234328,106.3340575684803,2,285.42702149586324,0.11632501084872061,0.041559715665642594
NGC2841,9.93,322.0,284.0806626646734,13.6,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.2624187176348145,0.13151147655049464,0.18703390037553674,72037678.94703174,94227680.1186921,0.6479947035811207,60136688.764999814,0.35200529641887934,0.6885195610760688,0.363484206451444,0.5155256754521425,0.5066853848313027,0.4575791913455498,0.17316104341390773,0.5522965365183461,2589273926.046198,121.05612480300188,2,284.0806626646734,0.11776191719045524,0.041452818567481724
NGC2841,10.27,321.0,283.18853454898203,13.6,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.2537956603862166,0.13159576222846267,0.17976974292143877,68454887.07364921,92246265.21454927,0.6534214151189653,59208334.74312733,0.3465785848810347,0.6886561367258682,0.3706692482171575,0.5147085346388718,0.5063335224717603,0.45867103031573453,0.17314091610820542,0.5638801341836475,2484978016.094791,136.22431528705442,2,283.18853454898203,0.11779272726173821,0.04082443672365091
NGC2841,10.6,323.0,282.22792065988085,9.32,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.24542622246846,0.1316775689159022,0.17271923715716717,64977471.431836754,90323127.2193518,0.6586885174939322,58307285.251309924,0.34131148250606785,0.6887886954447912,0.37764296522505586,0.5139154273789327,0.5059920090051458,0.45973075637503147,0.17312138078208264,0.5751230377999694,2383749632.906661,150.946382521576,2,282.22792065988085,0.12622934780222647,0.043083525834151974
NGC2841,10.93,322.0,281.29503159494305,11.9,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.237056784550703,0.13175937560334175,0.16566873139289556,61500055.790024295,88399989.22415435,0.6639556198688991,57406235.75949251,0.336044380131101,0.6889212541637141,0.38461668223295425,0.5131223201189935,0.5056504955385314,0.4607904824343284,0.17310184545595983,0.5863659414162914,2282521249.7185307,165.66844975609757,2,281.29503159494305,0.1264129453573197,0.04248035986314724
NGC2841,11.27,321.0,280.11192852143944,11.0,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.228433727302105,0.13184366128130975,0.1584045739387976,57917263.916641764,86418574.32001151,0.6693823314067436,56477881.737620026,0.3306176685932563,0.6890578298135135,0.3918017239986677,0.5123051793057228,0.505298633178989,0.46188232140451313,0.17308171815025752,0.5979495390815928,2178225339.767124,180.83664024015007,2,280.11192852143944,0.12737716971514193,0.04211314288322776
NGC2841,12.31,323.0,274.1813868591375,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.202057316894629,0.13210147629627073,0.13618479819685075,46958135.833354004,80357775.78969224,0.6859816843460332,53638210.611892425,0.3140183156539668,0.6894755906246645,0.41377949881143833,0.5098056897592479,0.504222348314507,0.46522206413684286,0.1730201522739917,0.6333817201754559,1859202556.3863502,227.23345819136966,2,274.1813868591375,0.1511412171543731,0.04746111043670667
NGC2841,14.35,319.0,257.62889220737645,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.1503189734030417,0.13260719036407878,0.0925998534722628,25461384.593058825,68469286.36483523,0.718541953573101,48068086.480657525,0.281458046426899,0.6902950445234607,0.45688974940571914,0.5049028448796239,0.5021111741572535,0.4717730979579512,0.17289938843977798,0.7028833061672642,1233427096.6779099,318.24260109568485,3,257.62889220737645,0.1923859178452149,0.05414856459676006
NGC2841,16.4,308.0,240.95031458788344,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.0985442543575097,0.13305838294036404,0.04898681471258305,3962360.725079176,56556161.83595141,0.7510667575166918,42478976.367884785,0.24893324248330823,0.690941759586121,0.5000209948784216,0.49999135318869786,0.49998808254426286,0.47835516587144344,0.17270744457297532,0.7723266093917289,607409854.7820802,409.74872933791914,3,240.95031458788344,0.21769378380557325,0.05419121947118164
