galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC08490,0.34,38.8,27.88485251888559,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.4317191356369943,0.17682439803229766,0.6796680947260492,20944841.341156054,22250266.697234184,0.6003804198681182,13358624.461863067,0.3996195801318818,0.7483369568112065,0.17418402378521283,0.5027769216494795,0.5263172204252845,0.5039558520904168,0.09991547041672955,0.4462162776662748,174276168.39847663,2.903842499999999,1,27.88485251888559,0.28131823404934037,0.11242027457423985
UGC08490,0.68,50.1,40.152713482403655,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.4317191356369943,0.17682439803229766,0.6796680947260492,20944841.341156054,22250266.697234184,0.6003804198681182,13358624.461863067,0.3996195801318818,0.7483369568112065,0.17418402378521283,0.5027769216494795,0.5263172204252845,0.5039558520904168,0.09991547041672955,0.4462162776662748,174276168.39847663,2.903842499999999,1,40.152713482403655,0.1985486330857554,0.07934392138948863
UGC08490,1.02,60.2,45.68022876475117,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.4317191356369943,0.17682439803229766,0.6796680947260492,20944841.341156054,22250266.697234184,0.6003804198681182,13358624.461863067,0.3996195801318818,0.7483369568112065,0.17418402378521283,0.5027769216494795,0.5263172204252845,0.5039558520904168,0.09991547041672955,0.4462162776662748,174276168.39847663,2.903842499999999,1,45.68022876475117,0.24119221321011347,0.09638513097410487
UGC08490,1.36,68.2,47.83659686892453,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.416475653048003,0.1725913656694178,0.6337263778726137,19448643.042196445,21297019.94230536,0.6098961697303806,12892819.798108261,0.3901038302696193,0.742645857105125,0.19631426139052482,0.5028836214223821,0.5254252794935962,0.5036148303584843,0.11053986463670909,0.4660724690116572,175759977.9193929,3.3326799999999994,1,47.83659686892453,0.2985836236228075,0.11647861523103958
UGC08490,1.69,72.8,48.01641802550457,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.3877308001659054,0.16460907607084438,0.5470934260918496,16627240.535586901,19499468.918725293,0.6278401551849327,12014445.289313486,0.37215984481506725,0.7319140690879429,0.23804556658911308,0.5030848267084269,0.5237433337366981,0.5029717608068403,0.13057443659438475,0.5035155726915211,178558018.73026365,4.1413449999999985,1,48.01641802550457,0.34043381833098113,0.12669579699985872
UGC08490,2.03,75.3,47.5740118131738,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.3581148911358656,0.15638489890867782,0.45783523334803217,13720340.98332252,17647446.652006436,0.6463278977744712,11109453.371161293,0.3536721022255288,0.7208570753732704,0.28104145679371917,0.5032921291243518,0.5220104199265608,0.5023092042990857,0.1512161167932021,0.5420933158768355,181440848.6566153,4.974514999999998,1,47.5740118131738,0.3682070144332829,0.1302245488488048
UGC08490,2.37,76.6,46.876435444687985,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.3284989821058253,0.14816072174651126,0.3685770406042146,10813441.431058139,15795424.38528758,0.6648156403640098,10204461.453009099,0.33518435963599025,0.7098000816585979,0.3240373469983253,0.5034994315402768,0.5202775061164235,0.5016466477913312,0.17185779699201947,0.5806710590621498,184323678.58296695,5.8076849999999975,2,46.876435444687985,0.3880360908004179,0.13006362861059104
UGC08490,2.7,77.6,46.08538271512997,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.299754129223728,0.14017843214793785,0.28194408882345057,7992038.924448593,13997873.361707512,0.6827596258185618,9326086.944214322,0.3172403741814382,0.6990682936414157,0.36576865219691357,0.5037006368263216,0.5185955603595255,0.501003578239687,0.19189236894969516,0.6181141627420137,187121719.39383766,6.616349999999997,2,46.08538271512997,0.4061162021246138,0.12883645592315707
UGC08490,3.05,78.5,44.954221158863376,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.2692671640457456,0.13171236742217815,0.1900606551165797,4999642.32652938,12091379.851849867,0.7017911255430868,8394477.616704712,0.2982088744569133,0.6876860942292529,0.4100291274075374,0.5039140363721267,0.5168116784961488,0.5003215347758221,0.2131411573896542,0.6578265454327785,190089338.43567026,7.474024999999996,2,44.954221158863376,0.4273347623074729,0.12743501848402408
UGC08490,3.38,78.2,44.11988780584103,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.2484888226465607,0.12215963812626907,0.13513945999902469,3299468.7130619795,10614519.088020658,0.7084261673502423,7534832.044051188,0.29157383264975767,0.6674644802026819,0.4365255757099787,0.5036875202805814,0.5146693888636651,0.5000072577536482,0.21516034798291123,0.6735294381432197,187400536.98647693,8.288880962962958,2,44.11988780584103,0.4358070613063807,0.12706993516092932
