galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC5985,3.54,223.0,162.22523046678035,8.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.186962331385887,0.008945074490373628,6.333331194497136e-16,1.5299131989122247e-09,534.6926465106048,0.49552700282615486,264.95464455858473,0.5044729971738451,0.30001295047198334,0.4687480690590138,0.4926953361827047,0.4255656758462434,0.5837401144280984,0.02948658913174783,0.21605635784948513,270054009.91655797,145.52652799999996,1,162.22523046678035,0.2725325988036756,0.1374853369460673
NGC5985,4.23,230.0,161.37946244798314,6.13,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.186962331385887,0.008945074490373628,6.333331194497136e-16,1.5299131989122247e-09,534.6926465106048,0.49552700282615486,264.95464455858473,0.5044729971738451,0.30001295047198334,0.4687480690590138,0.4926953361827047,0.4255656758462434,0.5837401144280984,0.02948658913174783,0.21605635784948513,270054009.91655797,145.52652799999996,1,161.37946244798314,0.2983501632696385,0.15050960107194056
NGC5985,4.97,248.0,161.98045067229563,5.1,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.186962331385887,0.008945074490373628,6.333331194497136e-16,1.5299131989122247e-09,534.6926465106048,0.49552700282615486,264.95464455858473,0.5044729971738451,0.30001295047198334,0.4687480690590138,0.4926953361827047,0.4255656758462434,0.5837401144280984,0.02948658913174783,0.21605635784948513,270054009.91655797,145.52652799999996,1,161.98045067229563,0.3468530214826789,0.1749779833261711
NGC5985,5.74,258.0,167.12465377675431,6.6,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.186962331385887,0.008945074490373628,6.333331194497136e-16,1.5299131989122247e-09,534.6926465106048,0.49552700282615486,264.95464455858473,0.5044729971738451,0.30001295047198334,0.4687480690590138,0.4926953361827047,0.4255656758462434,0.5837401144280984,0.02948658913174783,0.21605635784948513,270054009.91655797,145.52652799999996,1,167.12465377675431,0.3522300241211073,0.17769053596299075
NGC5985,6.47,263.0,173.3291951749618,7.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1857014322238117,0.0106260919449805,2.8117119368447544e-08,0.29166009939240617,684.0856313313507,0.5118185294410269,364.9600153321069,0.488181470558973,0.32820315765775077,0.4697378639812511,0.49378548819130424,0.4311389184666722,0.5634361808870209,0.04152510920372576,0.25594257009963345,302046910.27360517,156.89481956894787,1,173.3291951749618,0.34095363051345323,0.16644724473647832
NGC5985,7.22,272.0,181.81829775905393,6.25,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.184330889656339,0.012453284830422752,5.867920495009364e-08,0.6086819448951157,846.4693104843352,0.5295267105441488,473.6615053033265,0.4704732894558512,0.35884468720749796,0.4708137280271613,0.4949704360267385,0.4371967908801817,0.5413666879075888,0.054610457108049605,0.29929714863240336,336821801.96604776,169.2516582308478,1,181.81829775905393,0.33155037588583114,0.1559855959633309
NGC5985,8.02,287.0,189.18831702829857,4.01,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1828689775843677,0.014402290574894486,9.127876290384949e-08,0.9468385800980059,1019.6785682475188,0.5484154370541453,589.6097612726276,0.45158456294585464,0.3915289853938949,0.4719613163427988,0.49623438038453505,0.44365852145459195,0.5178258953961946,0.06856816153932836,0.34554203240069126,373915019.77131987,182.43228613687435,1,189.18831702829857,0.34080725774112,0.1539032965357989
NGC5985,8.79,289.0,195.74528423438457,7.25,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1814618872150953,0.01627820860394853,1.2265583743433946e-07,1.2723143414807878,1186.392478844583,0.566595836320017,701.2099576430796,0.4334041636799829,0.422987622398302,0.47306587009659995,0.49745092682891423,0.4498779371324617,0.49516788260397776,0.08200245205443416,0.3900527330276683,409617241.9088942,195.11864049642492,2,195.74528423438457,0.32268067738967277,0.1398511491197615
NGC5985,9.5,292.0,202.5096306351873,6.93,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1801644402512212,0.018007951202167194,1.515879451182978e-07,1.5724283552233531,1340.1156951094083,0.5833595810976391,804.1140348158343,0.4166404189023609,0.4519949370387294,0.4740843547267282,0.49857267744645867,0.45561272301725075,0.4742754292501154,0.09438991473719407,0.43109506737202385,442537472.7110732,206.81644776302352,2,202.5096306351873,0.30647386768771473,0.1276894006160362
NGC5985,10.27,302.0,211.36220239200762,10.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.178757349881949,0.019883869231221242,1.8296501964878778e-07,1.8979041166061348,1506.8296057064724,0.6015399803635108,915.7142311862865,0.3984600196364892,0.4834535740431365,0.4751889084805293,0.49978922389083785,0.4618321386951206,0.45161741645789855,0.10782420525229988,0.47560576799900095,478239694.8486476,219.5028021225741,2,211.36220239200762,0.30012515764235886,0.11958787620757873
NGC5985,11.08,302.0,219.162633676455,10.3,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1753420518448023,0.020799805878851968,1.8481525953308412e-07,1.9158565867209398,1857.9762409658665,0.6111618936672053,1135.700762807511,0.38883810633279464,0.499134561507955,0.4777463505131647,0.5003940939561318,0.4679499410837413,0.4381186824183592,0.11134995200063084,0.499097405086513,495649563.1636152,239.99036761329307,2,219.162633676455,0.2742959149786259,0.10665670415511012
NGC5985,11.82,304.0,222.8105006502162,10.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.170454022863256,0.020670538822614964,1.5804135364654945e-07,1.6358637433186498,2339.358937021222,0.611270601508999,1430.3993257882687,0.38872939849100085,0.497553266485453,0.48135768836848447,0.5003301401123735,0.47315104713594125,0.43522956193767276,0.10488118057148788,0.4992438788224736,493148960.2815805,265.23235707955695,2,222.8105006502162,0.26707072154534145,0.10381824094087816
NGC5985,12.56,303.0,225.30825462019806,10.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1655659938817102,0.02054127176637796,1.3126744776001475e-07,1.3558708999163596,2820.741633076578,0.6113793093507929,1725.0978887690264,0.3886206906492071,0.4959719714629511,0.4849690262238042,0.5002661862686153,0.4783521531881411,0.4323404414569863,0.09841240914234489,0.4993903525584342,490648357.3995458,290.47434654582077,2,225.30825462019806,0.25640840059340575,0.09964560972686791
