galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC0100,0.23,6.81,9.708166665236027,8.19,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7361591671897876,0.27465116065773865,0.4232249963251689,2203377.2412100662,6940981.291248361,0.713162965310455,4950050.799831072,0.28683703468954497,0.7593032695009988,0.5262268481962883,0.4841999506989164,0.5050428114512279,0.7304945495197217,0.2502277809216386,0.5804552030844845,18955537.805574536,8.502312,1,9.708166665236027,0.4255751343958924,0.12207070958772234
NGC0100,0.69,20.0,23.848224252551802,4.09,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7361591671897876,0.27465116065773865,0.4232249963251689,2203377.2412100662,6940981.291248361,0.713162965310455,4950050.799831072,0.28683703468954497,0.7593032695009988,0.5262268481962883,0.4841999506989164,0.5050428114512279,0.7304945495197217,0.2502277809216386,0.5804552030844845,18955537.805574536,8.502312,1,23.848224252551802,0.1924112126275901,0.05519066167111747
NGC0100,1.15,33.0,34.888313229504234,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7000406583909617,0.2661944708412126,0.477083329008376,3436792.226385327,7696213.890739719,0.7020977385096991,5348304.535687358,0.2979022614903008,0.7524591587802595,0.47718266659325,0.48656337156489016,0.5062770694265533,0.7136248735280515,0.2278157623889994,0.56987479281584,25158177.6908916,10.76938941369863,1,34.888313229504234,0.05722161301527983,0.017046447923374692
NGC0100,1.59,42.7,41.9519844584258,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.6338233922597807,0.2506905395109148,0.5758236055942558,5698053.032539973,9080806.98980721,0.6818114893749802,6078436.384757217,0.31818851062501985,0.7399116224589041,0.3872683336543464,0.4908963098191754,0.5085398757146499,0.6826971342099895,0.18672706174582746,0.5504773739899916,36529684.14730623,14.925698005479454,1,41.9519844584258,0.017517928374103153,0.0055740035385916575
NGC0100,2.05,49.9,46.864233696925,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.5645962503953648,0.23448188402923992,0.6790520765704027,8062098.420792555,10528336.138832316,0.6606031380068649,6841756.045148433,0.3393968619931351,0.726793743577487,0.2932669855818564,0.49542619981229175,0.5109055368340236,0.6503635885592882,0.1437706928916023,0.5301982543084229,48418077.2608306,19.27092971506849,2,46.864233696925,0.06083700006162326,0.020647886913991102
NGC0100,2.51,55.5,50.432261499956546,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.4953691085309484,0.21827322854756498,0.7822805475465497,10426143.80904514,11975865.287857419,0.6393947866387495,7605075.705539649,0.3606052133612505,0.71367586469607,0.19926563750936627,0.4999560898054081,0.5132711979533974,0.618030042908587,0.10081432403737711,0.5099191346268542,60306470.37435499,23.616161424657534,2,50.432261499956546,0.09131060360438656,0.03292707969490438
NGC0100,2.97,61.9,53.637107490989855,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.4448076825844187,0.19624719350798858,0.7512739557705065,10325610.16673454,11812927.85183306,0.6290800819713759,7430880.012475351,0.37091991802862406,0.6835583016202365,0.18889135801048937,0.5019234405345063,0.512778361530697,0.5803420199479667,0.08396060435663452,0.505605686001071,65030873.80891938,29.646747854014603,2,53.637107490989855,0.13348776266575352,0.04951326998580572
NGC0100,3.42,67.9,56.00903944900323,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.412828338854914,0.16925123711878673,0.5952124647069007,7918856.609668239,10145116.79174209,0.629192956253294,6382363.60101448,0.370807043746706,0.6381730072635846,0.25707045732660494,0.5014478645781724,0.5096188765368433,0.538458123040336,0.09192186589758349,0.5163399783435473,62942545.48524208,37.124793,2,56.00903944900323,0.1751246031074635,0.06493743636559374
NGC0100,3.88,73.1,56.365657097207695,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3801383430425314,0.14165537058760258,0.435682940508548,5458619.6402226845,8440243.263649097,0.6293083388525881,5310546.824854478,0.370691661147412,0.5917791508101182,0.32676464773863423,0.5009617202672532,0.5063891807653484,0.4956434728680914,0.10006004436166466,0.5273128105158564,60807809.865483075,44.7690169270073,3,56.365657097207695,0.22892397951836252,0.08486021024413792
NGC0100,4.34,76.1,55.843868956224725,3.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3474483472301486,0.11405950405641846,0.2761534163101953,2998382.670777131,6735369.735556104,0.6294237214518821,4238730.0486944765,0.3705762785481179,0.5453852943566518,0.3964588381506636,0.500475575956334,0.5031594849938537,0.4528288226958467,0.10819822282574583,0.5382856426881656,58673074.24572406,52.413240854014596,3,55.843868956224725,0.2661778060942874,0.09863918081452355
