galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC5907,5.03,214.0,178.85,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.5988049918951782,4820.499591866531,0.40119500810482184,0.4716584957522108,0.43962985409592503,0.5029008697918285,0.5031796259869897,0.5496023950438907,0.11511199745646988,0.44548238669549306,68519807.195703,1572.0090704999998,1,178.85,0.16425233644859816,0.06589721745273126
NGC5907,7.55,220.0,207.41,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.5988049918951782,4820.499591866531,0.40119500810482184,0.4716584957522108,0.43962985409592503,0.5029008697918285,0.5031796259869897,0.5496023950438907,0.11511199745646988,0.44548238669549306,68519807.195703,1572.0090704999998,1,207.41,0.057227272727272745,0.02295929614563504
NGC5907,10.07,235.0,227.06,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2316045439143153,0.038965699527121755,0.0010202702548546942,2726.611233763667,8054.278744209595,0.5988220420392514,4823.237043772202,0.4011779579607487,0.47169490472832315,0.4396447024446548,0.5029022481915416,0.503188622949648,0.5495321130525911,0.1151445305586222,0.4455308983881943,68527506.42228734,1572.420813045053,1,227.06,0.03378723404255318,0.013554693558333377
NGC5907,12.58,235.0,233.42476518141774,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.222966118338016,0.04235135740048178,0.001560707577726909,5695.617687768411,10102.105014632536,0.6073812143639836,6197.4379004189395,0.3926187856360164,0.4899722107367198,0.4470985735070039,0.5035942048475437,0.5077050982040554,0.5142505534201648,0.13147614783908035,0.4698837681242338,72392518.16763124,1779.1155706616607,1,233.42476518141774,0.006703126887584085,0.0026317735385673934
NGC5907,15.1,230.0,225.95672019216423,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.214293276723564,0.045750503950628095,0.0021032980373436342,8676.452852745286,12158.089955455569,0.6159744869768623,7577.113660877019,0.38402551302313775,0.5083223346973411,0.4545821412668125,0.504288918302972,0.5122395673837792,0.47882842980513907,0.1478728313238431,0.49433366124567585,76272928.36614384,1986.6338133683748,1,225.95672019216423,0.017579477425372927,0.006750967836957508
NGC5907,17.61,231.0,219.46474090386363,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2056548511472647,0.04913616182398811,0.0026437353602158493,11645.45930675003,14205.916225878509,0.6245336593015945,8951.314517523757,0.37546634069840545,0.5265996407057377,0.4620360123291616,0.504980874958974,0.5167560426381866,0.44354687017271277,0.16420444860430122,0.5186865309817154,80137940.11148773,2193.3285709849824,2,219.46474090386363,0.049936186563360914,0.018749357237378004
NGC5907,20.13,232.0,213.16109518390076,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.1969820095328125,0.05253530837413443,0.0031863258198325745,14626.294471726904,16261.901166701542,0.6331269319144732,10330.990277981837,0.3668730680855268,0.544949764666359,0.4695195800889702,0.5056755884144024,0.5212905118179105,0.4081247465576871,0.18060113208906398,0.5431364241031573,84018350.31000033,2400.8468136916963,2,213.16109518390076,0.08120217593146226,0.029790891419196275
NGC5907,22.65,225.0,205.51178384705827,7.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.1849033872934167,0.053568823564013074,0.003116446992469169,14412.088034121825,16071.86927001568,0.6375144348553983,10245.00631031755,0.36248556514460173,0.5508915601341754,0.47893184051383436,0.5050215700765374,0.5205599400321831,0.39580255578358253,0.180349673814438,0.5541343319767811,81399622.66340432,2795.090710019418,2,205.51178384705827,0.08661429401307437,0.03139643131492996
NGC5907,25.16,224.0,194.09483274935477,7.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.169507246801221,0.052260620003166086,0.0024416290502661834,11041.525774703088,13663.172013049436,0.6377285622183887,8711.060196539678,0.36227143778161136,0.5445483882635677,0.4902126037416296,0.5030373869687714,0.5146295751100827,0.40635564550349756,0.16364821930353982,0.5517959108258451,72369111.88604257,3372.2845906310686,2,194.09483274935477,0.1335052109403805,0.048365124718708956
NGC5907,27.68,229.0,186.069371203323,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.154049767103877,0.05094720447594123,0.0017641225903651783,7657.534980386272,11244.878352668984,0.6379435426784428,7171.002743663091,0.3620564573215572,0.5381799447918819,0.5015383102492169,0.5010452987490224,0.5086755832361013,0.41695077940556363,0.14688022513323568,0.549448173255981,63302622.97809374,3951.778048456311,3,186.069371203323,0.18746999474531448,0.06787472215157951
