galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGCA281,0.09,7.0,4.161249812255928,2.49,3.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGCA281_structure_enriched.csv,2.9796012274239456,0.0,0.0,0.0,0.0,0.3690614309703929,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,18274882.84595335,1.8996120000000003,1,4.161249812255928,0.405535741106296,0.0
UGCA281,0.25,14.9,12.137825175870676,1.35,3.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGCA281_structure_enriched.csv,2.9796012274239456,0.0,0.0,0.0,0.0,0.3690614309703929,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,18274882.84595335,1.8996120000000003,1,12.137825175870676,0.18538086067982046,0.0
UGCA281,0.41,21.1,17.18056169046868,1.37,3.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGCA281_structure_enriched.csv,2.9796012274239456,0.0,0.0,0.0,0.0,0.3690614309703929,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,18274882.84595335,1.8996120000000003,1,17.18056169046868,0.1857553701199679,0.0
UGCA281,0.58,26.0,19.20213009017489,1.24,3.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGCA281_structure_enriched.csv,2.9796012274239456,0.0,0.0,0.0,0.0,0.3690614309703929,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,18274882.84595335,1.8996120000000003,1,19.20213009017489,0.2614565349932735,0.0
UGCA281,0.74,27.5,19.92919466511379,1.59,3.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGCA281_structure_enriched.csv,2.9796012274239456,0.0,0.0,0.0,0.0,0.3690614309703929,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,18274882.84595335,1.8996120000000003,1,19.92919466511379,0.27530201217768036,0.0
UGCA281,0.9,28.8,19.783541139037773,2.57,3.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGCA281_structure_enriched.csv,2.9796012274239456,0.0,0.0,0.0,0.0,0.3690614309703929,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,18274882.84595335,1.8996120000000003,1,19.783541139037773,0.31307148822785513,0.0
UGCA281,1.08,29.5,19.4359383617051,1.85,3.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGCA281_structure_enriched.csv,2.9796012274239456,0.0,0.0,0.0,0.0,0.3690614309703929,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,18274882.84595335,1.8996120000000003,1,19.4359383617051,0.3411546318066067,0.0
