galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
NGC5033,0.76,206.0,16.0,0.0,113163.5680263158,0.0,113163.5680263158,293.26491726764726,0.0,293.26491726764726,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,2.28,214.0,10.0,0.0,40969.900789473686,0.0,40969.900789473686,305.63274333748996,0.0,305.63274333748996,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,3.8,222.0,8.0,0.0,22370.52994736842,0.0,22370.52994736842,291.5613379719609,0.0,291.5613379719609,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,5.33,224.0,8.0,0.0,13184.5017260788,0.0,13184.5017260788,265.0912940856414,0.0,265.0912940856414,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,6.85,225.0,8.0,0.0,8590.29700729927,0.0,8590.29700729927,242.5768630764278,0.0,242.5768630764278,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,8.0,222.0,6.0,0.0,6365.8347,0.0,6365.8347,225.66939890024966,0.0,225.66939890024966,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,10.28,220.0,3.0,0.11813395508502299,4171.895038910507,21.40384557000862,4193.298884480515,207.09196266393346,14.833459895105007,207.62252414528558,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,12.56,218.0,2.0,0.2199237732690243,3007.9099840764334,32.61314775358228,3040.5231318300157,194.36910608427462,20.239099184128563,195.41998499586728,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,14.91,219.0,2.0,0.348662041392658,2217.163266264252,43.55491839877827,2260.71818466303,181.81832773403235,25.483403095461643,183.59550139729944,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,17.15,217.0,2.0,0.42682526678736576,1730.8360699708455,46.35495623149143,1777.191026202337,172.28998403853893,28.195522683044516,174.58186073979758,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,19.39,218.0,2.0,0.5041903515766253,1411.7361990716863,48.431386331372565,1460.1675854030589,165.44958416387755,30.644486958755145,168.2636308920181,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,21.64,220.0,2.0,0.5488101617542688,1222.0175970425137,47.236212425441124,1269.2538094679549,162.6175291904289,31.97173184058921,165.73066233164744,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,24.01,222.0,2.0,0.6153104386399325,1035.6595626822154,47.7322934689056,1083.3918561511211,157.69015853882573,33.853395194402935,161.28310037380984,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,26.25,218.0,3.0,0.6518958951594598,873.9022095238097,46.25504607815181,920.1572556019615,151.45934437993586,34.84530039404862,155.4159836038478,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,28.5,217.0,3.0,0.7155858108993789,737.8750631578948,46.765656972422306,784.6407201303172,145.01530712307581,36.507824143791915,149.5401635806048,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,30.87,207.0,3.0,0.7117617647072878,622.8024263038549,42.944564617992455,665.7469909218473,138.6575309891244,36.410145698107655,143.3583259171138,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,33.12,199.0,3.0,0.7086865795694468,538.5177687198068,39.8541966832298,578.3719654030366,133.5503968545208,36.33140506708447,138.40404435618407,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,35.36,191.0,3.0,0.7036599347927026,467.5351951357466,37.06472196407834,504.59991709982495,128.57699833173893,36.20232822139772,133.5763941295385,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,37.73,193.0,3.0,0.7788938729391636,407.77256824807847,38.450470781885464,446.22303902996396,124.0373290586346,38.088531903980474,129.75359441110115,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,39.98,192.0,3.0,0.8208591121265701,361.4874762381191,38.241596343987126,399.7290725821062,120.21759147479207,39.10113837003477,126.41664574664448,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,42.22,194.0,4.0,0.8836267284584295,323.0727759355755,38.981701761630106,362.05447769720564,116.79097824746567,40.568552456009854,123.63632171969539,,1862.559602794372,1862.559602794372,False,,1.0,formula
NGC5033,44.59,196.0,5.0,0.9457558611938007,288.71946400538235,39.504971095886404,328.22443510126874,113.46365453307062,41.97054516164372,120.97738450291267,,1862.559602794372,1862.559602794372,False,,1.0,formula
