galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
UGC00128,1.25,34.1,18.8,0.26377943382173,693.8272799999999,257.56883123236577,951.3961112323657,29.44968760445516,17.943272807390997,34.48543372266698,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,3.75,78.4,6.54,0.7052653791276129,649.0547733333333,229.5533769491648,878.6081502824981,49.3351335257137,29.33982214600777,57.40017912480211,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,6.25,96.9,2.44,0.9161736602656393,416.72692800000004,178.92052876266317,595.6474567626632,51.03472641251249,33.440294627389946,61.0147244914426,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,8.76,108.0,1.26,1.0018229633150957,317.6970091324201,139.58837918889085,457.28538832131096,52.7543912864133,34.9684743975868,63.29154763232358,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,11.25,113.0,1.0,1.0002965460858855,271.54967111111114,108.5272092370081,380.07688034811923,55.271455562523414,34.94182456478684,65.39009790416544,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,13.74,114.0,0.86,0.9241471847463811,258.7422197962154,82.09501766782665,340.83723746404206,59.62481111081191,33.585496017714824,68.43320570275762,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,16.22,121.0,0.68,0.9436163037681993,238.655055487053,71.00794998708253,309.6630054741355,62.2172403759601,33.93742696184374,70.87124909856237,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,18.71,126.0,0.55,0.975257111140554,212.1999893105291,63.62205997412418,275.8220492846533,63.01001348992079,34.50172085731179,71.83752878625394,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,21.3,128.0,0.63,0.9848551144034944,189.12818779342723,56.435857689660644,245.56404548308788,63.46991728370221,34.671079717680726,72.32229371908618,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,23.79,129.0,0.61,0.9818634521670141,172.90081967213118,50.375461881460986,223.27628155359216,64.13509569650614,34.61838006261929,72.8817037270669,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,26.28,129.0,0.65,0.9914648709729013,153.88365677321156,46.04838027930794,199.9320370525195,63.592943790958444,34.78723090072294,72.48595680364723,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,28.77,131.0,0.73,0.998200236474985,143.23894334376084,42.3487109168824,185.58765426064323,64.19489387794016,34.905191778282884,73.07090264310895,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,31.25,131.0,0.83,1.0202248377760061,126.81524480000002,39.84815878220273,166.66340358220276,62.95217549854811,35.28817028330933,72.16807716673513,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,33.74,131.0,0.75,1.070728644702886,107.33283935981031,38.7343909478787,146.06723030768902,60.178152181668054,36.15104909378741,70.20191130290847,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,36.23,127.0,1.24,1.0674161560566287,94.50386144079492,35.96067427915214,130.46453571994707,58.51388638605369,36.095085941630366,68.75121911016329,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,38.82,126.0,1.4,1.0782293381703032,85.15015198351365,33.9014287898817,119.05158077339536,57.493729223281385,36.27745120075565,67.98222095241672,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,41.31,130.0,1.62,1.1415907866672874,76.00810699588477,33.730101546575796,109.73820854246057,56.034765101675944,37.3281461485706,67.32967692547652,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,43.8,132.0,2.01,1.1975907538791322,66.79992009132421,33.37311249333209,100.1730325846563,54.09100202436631,38.232738944626306,66.23880152303441,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,46.28,134.0,2.1,1.251927205468422,59.04530034572169,33.01779869661235,92.06309904233404,52.27443447805055,39.09045565965201,65.27388623085973,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,48.77,129.0,2.66,1.2522282750207103,51.8989747795776,31.339577606857077,83.23855238643468,50.31016795837597,39.09515570868621,63.7145524969486,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,51.26,132.0,4.67,1.3144247332879733,46.18728053062817,31.29821065195232,77.48549118258049,48.65757906020397,40.054291630474204,63.02306147767717,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
UGC00128,53.75,125.0,5.95,1.2858874513613507,41.59792372093023,29.200270736848687,70.79819445777892,47.28518161115594,39.61709923890967,61.68794819173042,,1220.5691489126784,1220.5691489126784,False,,1.0,formula
