created_at,filename,path,size_bytes
2026-04-07T10:30:08,galstreams_stream_catalog_input.csv,C:\Users\mincu\Desktop\topological_gravity_project\data\derived\Our galaxy Halo Stellar Kinematics\input\halo\galstreams_stream_catalog_input.csv,44564
2026-04-07T10:30:08,galstreams_track_points_input.csv,C:\Users\mincu\Desktop\topological_gravity_project\data\derived\Our galaxy Halo Stellar Kinematics\input\halo\galstreams_track_points_input.csv,61556647
2026-04-07T10:30:08,galstreams_summary_input.csv,C:\Users\mincu\Desktop\topological_gravity_project\data\derived\Our galaxy Halo Stellar Kinematics\input\halo\galstreams_summary_input.csv,61207
2026-04-07T10:30:08,galstreams_halo_overlay_candidates_input.csv,C:\Users\mincu\Desktop\topological_gravity_project\data\derived\Our galaxy Halo Stellar Kinematics\input\halo\galstreams_halo_overlay_candidates_input.csv,98487791
2026-04-07T10:30:08,README_input.txt,C:\Users\mincu\Desktop\topological_gravity_project\data\derived\Our galaxy Halo Stellar Kinematics\input\halo\README_input.txt,1661
