r_kpc,v_obs,v_model
0.25,4.25,7.584319368108195
0.41,6.84,8.4112754337691
0.57,9.56,10.243426318227629
0.74,12.3,12.182281455389957
0.9,15.1,13.418507670438384
1.07,17.5,15.119378899264596
1.24,19.7,16.493631616836282
1.4,21.8,17.38883152624531
1.57,24.4,18.418436050923813
1.72,27.3,19.32414047380914
1.89,30.3,20.062008973543023
2.06,32.6,20.46693821290887
2.46,33.3,21.37638693905453
2.79,34.6,21.548597082102454
3.13,34.2,20.497112590800434
