r_kpc,v_obs,v_model
0.41,15.0,20.278185591802256
0.82,23.4,23.29693750790359
1.24,29.2,22.25883534172567
1.64,36.2,23.782290163472926
2.06,44.0,26.689988340649236
2.47,52.1,27.150411741356315
2.89,52.9,27.558587980652213
3.3,54.8,27.69361665536087
3.71,55.0,27.774937593573345
4.12,52.0,27.284583755238522
