r_kpc,v_obs,v_model
0.22,10.7,17.80872488856724
0.76,24.7,22.96021639341233
1.31,38.9,28.03269820501826
1.94,42.7,32.10198620028675
3.92,55.0,38.61452472652478
4.35,57.2,39.07193580262017
5.0,59.8,40.0668958961293
5.05,62.5,40.001823694676666
5.83,61.8,39.84351887286663
6.09,64.4,40.042593265789094
6.74,67.2,41.453080991182745
7.29,69.9,39.51056293129384
