r_kpc,v_obs,v_model
0.51,8.54,7.189310343700307
1.02,15.1,9.874824716334075
1.53,19.8,10.593082140291548
2.04,21.9,10.707856942946059
2.56,24.0,10.483724173186765
3.07,25.0,10.135741207467127
